icon;domain;measure;spatial_scope;temporal_scope;entity_group;entity_key;var_name;ka;label_de;unit;comment;Formel
☁;embodied_emissions;THG-Bilanz;Graue Emissionen;;;;GWP_ee_lc_ceil;3;Bauteil Zwischengeschoßdecken;GWP 100A (kgCO2equiv/m²BGF);;GWP_ee_lc_ceilings_fossile+GWP_ee_lc_ceilings_biogenic
☁;embodied_emissions;THG-Bilanz;Graue Emissionen;;;;GWP_ee_general_fossile;3;Baulich Allgemein fossil;GWP 100A (kgCO2equiv/m²BGF);;"WENNNV(SVERWEIS(GWP_general_name;GWP_Katalog;4;FALSCH)*SVERWEIS(SVERWEIS(GWP_general_name;GWP_Katalog;3;FALSCH);refArea;2;FALSCH);0)"
☁;embodied_emissions;THG-Bilanz;Graue Emissionen;;;;GWP_ee_general_bigonenic;3;Baulich Allgemein biogen;GWP 100A (kgCO2equiv/m²BGF);;"WENNNV(SVERWEIS(GWP_general_name;GWP_Katalog;5;FALSCH)*MAX(SVERWEIS(GWP_general_name;GWP_Katalog;7;FALSCH);55%)*SVERWEIS(SVERWEIS(GWP_general_name;GWP_Katalog;3;FALSCH);refArea;2;FALSCH);0)"
☁;embodied_emissions;THG-Bilanz;Graue Emissionen;;;;GWP_life_general;3;Baulich Allgemein Lebensdauer;Jahre;;"WENNNV(SVERWEIS(GWP_general_name;GWP_Katalog;6;FALSCH);GHG_LCA_timeframe_years+1)"
;embodied_emissions;;;;;;GWP_ee_lc_general_fossile;3;;;;"(GWP_ee_general_fossile)*(1+ABRUNDEN(GHG_LCA_timeframe_years/GWP_life_general; 0))"
;embodied_emissions;;;;;;GWP_ee_lc_general_biogenic;3;;;;"(GWP_ee_general_bigonenic)*(1+ABRUNDEN(GHG_LCA_timeframe_years/GWP_life_general; 0))"
☁;embodied_emissions;THG-Bilanz;Graue Emissionen;;;;GWP_ee_general;3;Baulich Allgemein;GWP 100A (kgCO2equiv/m²BGF);;GWP_ee_lc_general_fossile+GWP_ee_lc_general_biogenic
☁;embodied_emissions;THG-Bilanz;Graue Emissionen;;;;GWP_ee_other_fossile;3;Baulich Andere fossil;GWP 100A (kgCO2equiv/m²BGF);;"WENNNV(SVERWEIS(GWP_other_name;GWP_Katalog;4;FALSCH)*SVERWEIS(SVERWEIS(GWP_other_name;GWP_Katalog;3;FALSCH);refArea;2;FALSCH);0)"
☁;embodied_emissions;THG-Bilanz;Graue Emissionen;;;;GWP_ee_other_biogenic;3;Baulich Andere biogen;GWP 100A (kgCO2equiv/m²BGF);;"WENNNV(SVERWEIS(GWP_other_name;GWP_Katalog;5;FALSCH)*MAX(SVERWEIS(GWP_other_name;GWP_Katalog;7;FALSCH);55%)*SVERWEIS(SVERWEIS(GWP_other_name;GWP_Katalog;3;FALSCH);refArea;2;FALSCH);0)"
☁;embodied_emissions;THG-Bilanz;Graue Emissionen;;;;GWP_life_other;3;Baulich Andere Lebensdauer;Jahre;;"WENNNV(SVERWEIS(GWP_other_name;GWP_Katalog;6;FALSCH);GHG_LCA_timeframe_years+1)"
;embodied_emissions;;;;;;GWP_ee_lc_other_fossile;3;;;;"(GWP_ee_other_fossile)*(1+ABRUNDEN(GHG_LCA_timeframe_years/GWP_life_other; 0))"
;embodied_emissions;;;;;;GWP_ee_lc_other_biogenic;3;;;;"(GWP_ee_other_biogenic)*(1+ABRUNDEN(GHG_LCA_timeframe_years/GWP_life_other; 0))"
☁;embodied_emissions;THG-Bilanz;Graue Emissionen;;;;GWP_ee_lc_other;3;Baulich Sammel-Maßnahmen;GWP 100A (kgCO2equiv/m²BGF);;GWP_ee_lc_other_fossile+GWP_ee_lc_other_biogenic
☁;embodied_emissions;THG-Bilanz;Graue Emissionen;;;;GWP_ee_direct_fossile;3;Baulich Direkteingabe fossil;GWP 100A (kgCO2equiv/m²BGF);;GWP_direct_fossile
☁;embodied_emissions;THG-Bilanz;Graue Emissionen;;;;GWP_ee_direct_biogenic;3;Baulich Direkteingabe biogen;GWP 100A (kgCO2equiv/m²BGF);;GWP_direct_biogenic*GWP_direct_biogenic_share
☁;embodied_emissions;THG-Bilanz;Graue Emissionen;;;;GWP_life_direct;3;"Baulich 
Direkteingabe Lebensdauer";Jahre;;GWP_direct_life
;embodied_emissions;;;;;;GWP_ee_lc_direct_fossile;3;;;;"(GWP_ee_direct_fossile)*(1+ABRUNDEN(GHG_LCA_timeframe_years/K310; 0))"
;embodied_emissions;;;;;;GWP_ee_lc_direct_biogenic;3;;;;"(GWP_ee_direct_biogenic)*(1+ABRUNDEN(GHG_LCA_timeframe_years/K310; 0))"
☁;embodied_emissions;THG-Bilanz;Graue Emissionen;;;;GWP_ee_lc_direct;3;Baulich Direkteingabe;GWP 100A (kgCO2equiv/m²BGF);;GWP_ee_lc_direct_fossile+GWP_ee_lc_direct_biogenic
☁;embodied_emissions;THG-Bilanz;Graue Emissionen;;;;GWP_ee_con_build;3;Baulich Errichtung;GWP 100A (kgCO2equiv/m²BGF);;GWP_ee_walls_fossile+GWP_ee_walls_biogenic+GWP_ee_windows_fossile+GWP_ee_windows_bigenic+GWP_ee_roof_fossile+GWP_ee_roof_biogenic+GWP_ee_ground_fossile+GWP_ee_ground_biogenic+GWP_ee_ceilings_fossile+GWP_ee_ceilings_biogenic+GWP_ee_general_fossile+GWP_ee_general_bigonenic+GWP_ee_other_fossile+GWP_ee_other_biogenic++GWP_ee_direct_fossile+GWP_ee_direct_biogenic
☁;embodied_emissions;THG-Bilanz;Graue Emissionen;;;;GWP_ee_rep_build;3;Baulich Instandsetzung;GWP 100A (kgCO2equiv/m²BGF);;GWP_ee_lc_construction-GWP_ee_con_build
;embodied_emissions;;;;;;GWP_ee_lc_fossil;3;Baulich Fossil;GWP 100A (kgCO2equiv/m²BGF);;GWP_ee_lc_walls_fossil+GWP_ee_lc_windows_fossile+GWP_ee_lc_roof_fossile+GWP_ee_lc_ground_fossile+GWP_ee_lc_ceilings_fossile+GWP_ee_lc_general_fossile+GWP_ee_lc_other_fossile+GWP_ee_lc_direct_fossile
;embodied_emissions;;;;;;GWP_ee_lc_biogenic;3;Baulich Biogen;GWP 100A (kgCO2equiv/m²BGF);;GWP_ee_lc_walls_biogenic+GWP_ee_lc_windows_biogenic+GWP_ee_lc_roof_biogenic+GWP_ee_lc_ground_biogenic+GWP_ee_lc_ceilings_biogenic+GWP_ee_lc_general_biogenic+GWP_ee_lc_other_biogenic+GWP_ee_lc_direct_biogenic
☁;embodied_emissions;THG-Bilanz;Graue Emissionen;;;;GWP_ee_lc_construction;3;Baulich;GWP 100A (kgCO2equiv/m²BGF);;GWP_ee_lc_walls+GWP_ee_lc_windows+GWP_ee_lc_roof+GWP_ee_lc_ground+GWP_ee_lc_ceil+GWP_ee_lc_general+GWP_ee_lc_other+GWP_ee_lc_direct
☁;;THG-Bilanz;Graue Emissionen;;;;GWP_ee_tga_pv_fossile;3;TGA PV fossil;GWP 100A (kgCO2equiv/m²BGF);;"WENNNV(SVERWEIS(GWP_pv_name;GWP_Katalog;4;FALSCH)*SVERWEIS(SVERWEIS(GWP_pv_name;GWP_Katalog;3;FALSCH);refArea;2;FALSCH);0)"
;;THG-Bilanz;Graue Emissionen;;;;GWP_ee_tga_pv_biogenic;3;TGA PV biogen;GWP 100A (kgCO2equiv/m²BGF);;"WENNNV(SVERWEIS(GWP_pv_name;GWP_Katalog;5;FALSCH)*SVERWEIS(SVERWEIS(GWP_pv_name;GWP_Katalog;3;FALSCH);refArea;2;FALSCH);0)"
;;THG-Bilanz;Graue Emissionen;;;;GWP_life_tga_pv;3;TGA PV Lebensdauer;Jahre;;"WENNNV(SVERWEIS(GWP_other_name;GWP_Katalog;6;FALSCH);GHG_LCA_timeframe_years+1)"
☁;;THG-Bilanz;Graue Emissionen;;;;GWP_ee_lc_pv;3;TGA PV;GWP 100A (kgCO2equiv/m²BGF);;"(GWP_ee_tga_pv_fossile+GWP_ee_tga_pv_biogenic)*(1+ABRUNDEN(GHG_LCA_timeframe_years/GWP_life_tga_pv; 0))"
☁;;THG-Bilanz;Graue Emissionen;;;;GWP_ee_tga_boreholes_fossile;3;TGA Erdsonden fossil;GWP 100A (kgCO2equiv/m²BGF);;"WENNNV(SVERWEIS(GWP_boreholes_name;GWP_Katalog;4;FALSCH)*SVERWEIS(SVERWEIS(GWP_boreholes_name;GWP_Katalog;3;FALSCH);refArea;2;FALSCH);0)"
;;THG-Bilanz;Graue Emissionen;;;;GWP_ee_tga_boreholes_biogenic;3;TGA Erdsonden biogen;GWP 100A (kgCO2equiv/m²BGF);;"WENNNV(SVERWEIS(GWP_boreholes_name;GWP_Katalog;5;FALSCH)*SVERWEIS(SVERWEIS(GWP_boreholes_name;GWP_Katalog;3;FALSCH);refArea;2;FALSCH);0)"
;;THG-Bilanz;Graue Emissionen;;;;GWP_life_tga_boreholes;3;TGA Erdsonden Lebensdauer;Jahre;;"WENNNV(SVERWEIS(GWP_boreholes_name;GWP_Katalog;6;FALSCH);GHG_LCA_timeframe_years+1)"
☁;;THG-Bilanz;Graue Emissionen;;;;GWP_ee_lc_boreholes;3;TGA Erdsonden;GWP 100A (kgCO2equiv/m²BGF);;"(GWP_ee_tga_boreholes_fossile+GWP_ee_tga_boreholes_biogenic)*(1+ABRUNDEN(GHG_LCA_timeframe_years/GWP_life_tga_boreholes; 0))"
☁;;THG-Bilanz;Graue Emissionen;;;;GWP_ee_tga_ventilation_fossile;3;TGA Lüftung fossil;GWP 100A (kgCO2equiv/m²BGF);;"WENNNV(SVERWEIS(GWP_ventilation_name;GWP_Katalog;4;FALSCH)*SVERWEIS(SVERWEIS(GWP_ventilation_name;GWP_Katalog;3;FALSCH);refArea;2;FALSCH);0)"
;;THG-Bilanz;Graue Emissionen;;;;GWP_ee_tga_ventilation_biogenic;3;TGA Lüftung biogen;GWP 100A (kgCO2equiv/m²BGF);;"WENNNV(SVERWEIS(GWP_ventilation_name;GWP_Katalog;5;FALSCH)*SVERWEIS(SVERWEIS(GWP_ventilation_name;GWP_Katalog;3;FALSCH);refArea;2;FALSCH);0)"
;;THG-Bilanz;Graue Emissionen;;;;GWP_life_tga_ventilation;3;TGA Lüftung Lebensdauer;Jahre;;"WENNNV(SVERWEIS(GWP_ventilation_name;GWP_Katalog;6;FALSCH);GHG_LCA_timeframe_years+1)"
☁;;THG-Bilanz;Graue Emissionen;;;;GWP_ee_lc_ventilation;3;TGA Lüftung;GWP 100A (kgCO2equiv/m²BGF);;"(GWP_ee_tga_ventilation_fossile+GWP_ee_tga_ventilation_biogenic)*(1+ABRUNDEN(GHG_LCA_timeframe_years/GWP_life_tga_ventilation; 0))"
☁;;THG-Bilanz;Graue Emissionen;;;;GWP_ee_tga_solarthermal_fossile;3;TGA Solarthermie fossil;GWP 100A (kgCO2equiv/m²BGF);;"WENNNV(SVERWEIS(GWP_solarthermal_name;GWP_Katalog;4;FALSCH)*SVERWEIS(SVERWEIS(GWP_solarthermal_name;GWP_Katalog;3;FALSCH);refArea;2;FALSCH);0)"
;;THG-Bilanz;Graue Emissionen;;;;GWP_ee_tga_solarthermal_biogenic;3;TGA Solarthermie biogen;GWP 100A (kgCO2equiv/m²BGF);;"WENNNV(SVERWEIS(GWP_solarthermal_name;GWP_Katalog;5;FALSCH)*SVERWEIS(SVERWEIS(GWP_solarthermal_name;GWP_Katalog;3;FALSCH);refArea;2;FALSCH);0)"
;;THG-Bilanz;Graue Emissionen;;;;GWP_life_solarthermal;3;TGA Solarthermie Lebensdauer;Jahre;;"WENNNV(SVERWEIS(GWP_solarthermal_name;GWP_Katalog;6;FALSCH);GHG_LCA_timeframe_years+1)"
☁;;THG-Bilanz;Graue Emissionen;;;;GWP_ee_lc_solarthermal;3;TGA Solarthermie;GWP 100A (kgCO2equiv/m²BGF);;"(GWP_ee_tga_solarthermal_fossile+GWP_ee_tga_solarthermal_biogenic)*(1+ABRUNDEN(GHG_LCA_timeframe_years/GWP_life_solarthermal; 0))"
☁;;THG-Bilanz;Graue Emissionen;;;;GWP_ee_tga_battery_fossile;3;TGA E-Batterie fossil;GWP 100A (kgCO2equiv/m²BGF);;"WENNNV(SVERWEIS(GWP_battery_name;GWP_Katalog;4;FALSCH)*SVERWEIS(SVERWEIS(GWP_battery_name;GWP_Katalog;3;FALSCH);refArea;2;FALSCH);0)"
;;THG-Bilanz;Graue Emissionen;;;;GWP_ee_tga_battery_biogenic;3;TGA E-Batterie biogen;GWP 100A (kgCO2equiv/m²BGF);;"WENNNV(SVERWEIS(GWP_battery_name;GWP_Katalog;5;FALSCH)*SVERWEIS(SVERWEIS(GWP_battery_name;GWP_Katalog;3;FALSCH);refArea;2;FALSCH);0)"
;;THG-Bilanz;Graue Emissionen;;;;GWP_life_battery;3;TGA E-Batterie Lebensdauer;Jahre;;"WENNNV(SVERWEIS(GWP_battery_name;GWP_Katalog;6;FALSCH);GHG_LCA_timeframe_years+1)"
☁;;THG-Bilanz;Graue Emissionen;;;;GWP_ee_lc_battery;3;TGA E-Batterie;GWP 100A (kgCO2equiv/m²BGF);;"(GWP_ee_tga_battery_fossile+GWP_ee_tga_battery_biogenic)*(1+ABRUNDEN(GHG_LCA_timeframe_years/GWP_life_battery; 0))"
;;THG-Bilanz;Graue Emissionen;;;;GWP_ee_tga_storage_fossile;3;TGA Speicher fossil;GWP 100A (kgCO2equiv/m²BGF);;"WENNNV(SVERWEIS(GWP_storage_name;GWP_Katalog;4;FALSCH)*SVERWEIS(SVERWEIS(GWP_storage_name;GWP_Katalog;3;FALSCH);refArea;2;FALSCH);0)"
;;THG-Bilanz;Graue Emissionen;;;;GWP_ee_tga_storage_biogenic;3;TGA Speicher biogen;GWP 100A (kgCO2equiv/m²BGF);;"WENNNV(SVERWEIS(GWP_storage_name;GWP_Katalog;5;FALSCH)*SVERWEIS(SVERWEIS(GWP_storage_name;GWP_Katalog;3;FALSCH);refArea;2;FALSCH);0)"
;;THG-Bilanz;Graue Emissionen;;;;GWP_life_storage;3;TGA Speicher Lebensdauer;Jahre;;"WENNNV(SVERWEIS(GWP_storage_name;GWP_Katalog;6;FALSCH);GHG_LCA_timeframe_years+1)"
;;THG-Bilanz;Graue Emissionen;;;;GWP_ee_lc_storage;3;TGA Speicher;GWP 100A (kgCO2equiv/m²BGF);;"(GWP_ee_tga_storage_fossile+GWP_ee_tga_storage_biogenic)*(1+ABRUNDEN(GHG_LCA_timeframe_years/GWP_life_storage; 0))"
;;THG-Bilanz;Graue Emissionen;;;;GWP_ee_tga_general_fossile;3;TGA Allgemein fossil;GWP 100A (kgCO2equiv/m²BGF);;"WENNNV(SVERWEIS(GWP_tga_general_name;GWP_Katalog;4;FALSCH)*SVERWEIS(SVERWEIS(GWP_tga_general_name;GWP_Katalog;3;FALSCH);refArea;2;FALSCH);0)"
;;THG-Bilanz;Graue Emissionen;;;;GWP_ee_tga_general_biogenic;3;TGA Allgemein biogen;GWP 100A (kgCO2equiv/m²BGF);;"WENNNV(SVERWEIS(GWP_solarthermal_name;GWP_Katalog;5;FALSCH)*SVERWEIS(SVERWEIS(GWP_tga_general_name;GWP_Katalog;3;FALSCH);refArea;2;FALSCH);0)"
;;THG-Bilanz;Graue Emissionen;;;;GWP_life_tga_general;3;TGA Allgemein Lebensdauer;Jahre;;"WENNNV(SVERWEIS(GWP_tga_general_name;GWP_Katalog;6;FALSCH);GHG_LCA_timeframe_years+1)"
;;THG-Bilanz;Graue Emissionen;;;;GWP_ee_lc_tga_general;3;TGA Allgemein;GWP 100A (kgCO2equiv/m²BGF);;"(GWP_ee_tga_general_fossile+GWP_ee_tga_general_biogenic)*(1+ABRUNDEN(GHG_LCA_timeframe_years/GWP_life_tga_general; 0))"
;;THG-Bilanz;Graue Emissionen;;;;GWP_ee_tga_other_fossile;3;TGA Andere fossil;GWP 100A (kgCO2equiv/m²BGF);;"WENNNV(SVERWEIS(GWP_tga_other_name;GWP_Katalog;4;FALSCH)*SVERWEIS(SVERWEIS(GWP_tga_other_name;GWP_Katalog;3;FALSCH);refArea;2;FALSCH);0)"
;;THG-Bilanz;Graue Emissionen;;;;GWP_ee_tga_other_biogenic;3;TGA Andere biogen;GWP 100A (kgCO2equiv/m²BGF);;"WENNNV(SVERWEIS(GWP_tga_other_name;GWP_Katalog;5;FALSCH)*SVERWEIS(SVERWEIS(GWP_tga_other_name;GWP_Katalog;3;FALSCH);refArea;2;FALSCH);0)"
;;THG-Bilanz;Graue Emissionen;;;;GWP_life_tga_other;3;TGA Andere Lebensdauer;Jahre;;"WENNNV(SVERWEIS(GWP_tga_other_name;GWP_Katalog;6;FALSCH);GHG_LCA_timeframe_years+1)"
;;THG-Bilanz;Graue Emissionen;;;;GWP_ee_lc_tga_other;3;TGA Sammel-Maßnahmen;GWP 100A (kgCO2equiv/m²BGF);;"(GWP_ee_tga_other_fossile+GWP_ee_tga_other_biogenic)*(1+ABRUNDEN(GHG_LCA_timeframe_years/GWP_life_tga_other; 0))"
☁;;THG-Bilanz;Graue Emissionen;;;;GWP_ee_con_tga;3;Errichtung TGA;GWP 100A (kgCO2equiv/m²BGF);;GWP_ee_tga_pv_fossile+GWP_ee_tga_pv_biogenic+GWP_ee_tga_boreholes_fossile+GWP_ee_tga_boreholes_biogenic+GWP_ee_tga_ventilation_fossile+GWP_ee_tga_ventilation_biogenic+GWP_ee_tga_solarthermal_fossile+GWP_ee_tga_solarthermal_biogenic+GWP_ee_tga_battery_fossile+GWP_ee_tga_battery_biogenic+GWP_ee_tga_storage_fossile+GWP_ee_tga_storage_biogenic+GWP_ee_tga_general_fossile+GWP_ee_tga_general_biogenic+GWP_ee_tga_other_fossile+GWP_ee_tga_other_biogenic
☁;;THG-Bilanz;Graue Emissionen;;;;GWP_ee_rep_tga;3;Instandsetzung TGA;GWP 100A (kgCO2equiv/m²BGF);;K356-K354
☁;;THG-Bilanz;Graue Emissionen;;;;GWP_ee_lc_tga;3;TGA;GWP 100A (kgCO2equiv/m²BGF);;GWP_ee_lc_pv+GWP_ee_lc_boreholes+GWP_ee_lc_ventilation+GWP_ee_lc_solarthermal+GWP_ee_lc_battery+GWP_ee_lc_storage+GWP_ee_lc_tga_general+GWP_ee_lc_tga_other
☁;;THG-Bilanz;Graue Emissionen;;;;GWP_ee_mob_fossile;3;Errichtung Mobilität fossil;GWP 100S (kgCO2equiv/m²BGF);;GWP_miv_count_fossile*GWP_mobility_construction_fossil*1000/GFA_total
☁;;THG-Bilanz;Graue Emissionen;;;;GWP_ee_mob_ev;3;Errichtung Mobilität Elektrisch;GWP 100S (kgCO2equiv/m²BGF);;GWP_miv_count_ev*GWP_mobility_construction_ev*1000/GFA_total
☁;;THG-Bilanz;Graue Emissionen;;;;GWP_ee_lc_mob;3;Errichtung Mobilität;GWP 100S (kgCO2equiv/m²BGF);;GWP_ee_mob_fossile+GWP_ee_mob_ev
☁;;THG-Bilanz;Betrieb;pro Jahr;;;GWP_oe_battery_charge;3;Betrieb Batterie Beladung;GWP pro Jahr (kgCO2equiv/m²BGFa);;"SUMMENPRODUKT(sim[cf_GHG_grid];sim[VRGrid_to_Batt])/1000/NFA_to_GFA_ratio"
☁;;;;;;;GWP_emInt_grid_avg;3;Emissions-Intensität Netzstrom allgemein;gCO2eq/kWh;;MITTELWERT(sim[cf_GHG_grid])*1000
☁;;;;;;;GWP_emInt_grid;3;Emissions-Intensität Netzstrombezug;gCO2eq/kWh;;GWP_oe_grid_build*NFA_to_GFA_ratio/(Grid_to_min-Grid_to_Eev_min)*1000
☁;;;;;;;GWP_emInt_flex;3;Emissions-Intensität Flexibler Netzbezug;gCO2eq/kWh;;GWP_oe_flex_build*NFA_to_GFA_ratio/(VRGrid_to_flex-VRGrid_to_Eev_flex+VRGrid_to_min-VRGrid_to_Eev_min)*1000
☁;;;;;;;GWP_emInt_batt_charge;3;Emissions-Intensität Batterie Beladung;gCO2eq/kWh;;GWP_oe_battery_charge/Batt_total_charge_input*1000*NFA_to_GFA_ratio
;;;;;;;GWP_emInt_ev_charge;3;Emissions-Intensität EV ladung;gCO2eq/kWh;;GWP_oe_mob_ev/EUIev_el_total*1000*NFA_to_GFA_ratio
☁;;;;;;;GWP_emInt_PV_feedin;3;Emissions-Intensität Netzeinspeisung;gCO2eq/kWh;;GWP_oe_grid_feedin*NFA_to_GFA_ratio/PV_to_Egrid*1000
☁;;THG-ImportExport Bilanz;Betrieb;pro Jahr;;;GWP_oe_grid_build;3;Betrieb Gebäude Netzstrombezug;GWP pro Jahr (kgCO2equiv/m²BGFa);;"SUMMENPRODUKT(sim[cf_GHG_grid];sim[Grid_to_building_min])/1000/NFA_to_GFA_ratio"
☁;;THG-Bilanz;Betrieb;pro Jahr;;;GWP_oe_flex_build;3;Betrieb Gebäude Flexibler Netzbezug;GWP pro Jahr (kgCO2equiv/m²BGFa);;"SUMMENPRODUKT(sim[cf_GHG_grid];sim[VRGrid_to_building])/1000/NFA_to_GFA_ratio"
☁;;THG-ImportExport Bilanz;Betrieb;pro Jahr;;;GWP_oe_district_heating;3;Betrieb HKLS Fernwärme;GWP pro Jahr (kgCO2equiv/m²BGFa);;"SUMMENPRODUKT(EUI_th;is_district_heating;ghg_conversion_factors_thermal)/NFA_to_GFA_ratio"
☁;;THG-ImportExport Bilanz;Betrieb;pro Jahr;;;GWP_oe_natural_gas;3;Betrieb HKLS Erdgas;GWP pro Jahr (kgCO2equiv/m²BGFa);;"SUMMENPRODUKT(EUI_th;is_natural_gas;ghg_conversion_factors_thermal)/NFA_to_GFA_ratio"
☁;;THG-ImportExport Bilanz;Betrieb;pro Jahr;;;GWP_oe_biomass;3;Betrieb HKLS Biomasse;GWP pro Jahr (kgCO2equiv/m²BGFa);;"SUMMENPRODUKT(EUI_th;is_biomass;ghg_conversion_factors_thermal)/NFA_to_GFA_ratio"
☁;;THG-ImportExport Bilanz;Betrieb;pro Jahr;;;GWP_oe_other;3;Betrieb HKLS Sonstige;GWP pro Jahr (kgCO2equiv/m²BGFa);;"SUMMENPRODUKT(EUI_th;is_other_thermal_pe;ghg_conversion_factors_thermal)/NFA_to_GFA_ratio"
☁;;THG-ImportExport Bilanz;Betrieb;pro Jahr;;;GWP_oe_grid_feedin;3;Betrieb Netzeinspeisung;GWP pro Jahr (kgCO2equiv/m²BGFa);;"-SUMMENPRODUKT(sim[cf_GHG_grid];sim[PV_to_Egrid])/1000/NFA_to_GFA_ratio"
☁;;THG-ImportExport Bilanz;Betrieb;pro Jahr;;;GWP_oe_building;3;Betrieb Gebäude;GWP pro Jahr (kgCO2equiv/m²BGFa);;SUMME(K379:K385)
☁;;THG-Bilanz;Betrieb;pro Jahr;;;GWP_oe_mob_ev;3;GWP MIV elektrisch INSGESAMTE LADUNG;GWP pro Jahr (kgCO2equiv/m²BGFa);;"SUMMENPRODUKT(sim[cf_GHG_grid];sim[Grid_to_Eev_min]+sim[VRGrid_to_Eev_min]+sim[VRGrid_to_Eev_flex]+EV_charging_losses_surcharge_factor*(sim[Eev_Cext_res]+sim[Eev_Cext_work]+sim[Eev_Cext_retail]))/1000/NFA_to_GFA_ratio"
☁;;THG-ImportExport Bilanz;Betrieb;pro Jahr;;;GWP_oe_mob_ev_export;3;GWP MIV Export (Anderer Verkehr);GWP pro Jahr (kgCO2equiv/m²BGFa);;-GWP_emInt_grid_avg*UED_mob_el_other*EV_charging_losses_surcharge_factor/1000/NFA_to_GFA_ratio
☁;;THG-Bilanz;Betrieb;pro Jahr;;;GWP_oe_mob_fossile;3;GWP MIV fossil;GWP pro Jahr (kgCO2equiv/m²BGFa);;mobility_is_included*K461*GWP_mobility_car_gpPKm/1000/GFA_total
☁;;THG-Bilanz;Betrieb;pro Jahr;;;GWP_oe_mob;3;Mobilität (Ursächlich);GWP pro Jahr (kgCO2equiv/m²BGFa);;GWP_oe_mob_fossile+GWP_oe_mob_ev+GWP_oe_mob_ev_export
;;;;;;;GWP_oe;3;GWP Quartier (Gebäude+MIV);GWP pro Jahr (kgCO2equiv/m²BGFa);;GWP_oe_mob+GWP_oe_building
☁;operational_emissions;THG-Bilanz;Betrieb 2025-2075;2025-2075;;;GWP_oe_lc_grid_build;3;LZ Betrieb Gebäude Netzstrombezug;GWP 100S (kgCO2equiv/m²BGF);;GWP_oe_grid_build*GWP_rcpi_grid
☁;operational_emissions;THG-Bilanz;Betrieb 2025-2075;2025-2075;;;GWP_oe_lc_flex_build;3;LZ Betrieb Gebäude Flexibler Netzbezug;GWP 100S (kgCO2equiv/m²BGF);;GWP_oe_flex_build*GWP_rcpi_grid
☁;operational_emissions;THG-Bilanz;Betrieb 2025-2075;2025-2075;;;GWP_oe_lc_district_heating;3;LZ Betrieb HKLS Fernwärme;GWP 100S (kgCO2equiv/m²BGF);;"NFA_to_GFA_ratio*SUMMENPRODUKT(EUI_th;is_district_heating;ghg_conversion_factors_thermal;GWP_rcpis_thermal)"
☁;operational_emissions;THG-Bilanz;Betrieb 2025-2075;2025-2075;;;GWP_oe_lc_natural_gas;3;LZ Betrieb HKLS Erdgas;GWP 100S (kgCO2equiv/m²BGF);;"NFA_to_GFA_ratio*SUMMENPRODUKT(EUI_th;is_natural_gas;ghg_conversion_factors_thermal;GWP_rcpis_thermal)"
☁;operational_emissions;THG-Bilanz;Betrieb 2025-2075;2025-2075;;;GWP_oe_lc_biomass;3;LZ Betrieb HKLS Biomasse;GWP 100S (kgCO2equiv/m²BGF);;"NFA_to_GFA_ratio*SUMMENPRODUKT(EUI_th;is_biomass;ghg_conversion_factors_thermal;GWP_rcpis_thermal)"
☁;operational_emissions;THG-Bilanz;Betrieb 2025-2075;2025-2075;;;GWP_oe_lc_other;3;LZ Betrieb HKLS Sonstige;GWP 100S (kgCO2equiv/m²BGF);;"NFA_to_GFA_ratio*SUMMENPRODUKT(EUI_th;is_other_thermal_pe;ghg_conversion_factors_thermal;GWP_rcpis_thermal)"
☁;operational_emissions;THG-Bilanz;Betrieb 2025-2075;2025-2075;;;GWP_oe_lc_grid_feedin;3;LZ Betrieb Netzeinspeisung;GWP 100S (kgCO2equiv/m²BGF);;GWP_oe_grid_feedin*GWP_rcpi_grid_substition
☁;operational_emissions;THG-Bilanz;Betrieb 2025-2075;2025-2050;;;GWP_oe_lc_building;3;LZ Betrieb Gebäude;;;SUMME(K396:K402)
;operational_emissions;;;;;;GWP_oe_lc_emission;3;LZ Betrieb Gebäude Emissionen;;;SUMME(K396:K401)
;operational_emissions;;;;;;GWP_oe_lc_emission_savings;3;LZ Betrieb Gebäude Vermiedene Emissionen;;;-GWP_oe_lc_grid_feedin
☁;operational_emissions;THG-Bilanz;Betrieb 2025-2075;2025-2050;;;GWP_oe_lc_mob_ev;3;LCA OE MIV elektrisch;GWP 100S (kgCO2equiv/m²BGF);;GWP_oe_mob_ev*GWP_rcpi_grid
☁;operational_emissions;THG-Bilanz;Betrieb 2025-2075;2025-2075;;;GWP_oe_lc_mob_export;3;LV Mobilitäts-Export;GWP 100S (kgCO2equiv/m²BGF);;GWP_oe_mob_ev_export*GWP_rcpi_grid
☁;operational_emissions;THG-Bilanz;Betrieb 2025-2075;2025-2050;;;GWP_oe_lc_mob_fossile;3;LCA OE MIV fossil;GWP 100S (kgCO2equiv/m²BGF);;GWP_oe_mob_fossile*GWP_rcpi_mob_fossile
☁;operational_emissions;THG-Bilanz;Betrieb 2025-2075;2025-2050;;;GWP_oe_lc_mob;3;Mobilität;GWP 100S (kgCO2equiv/m²BGF);;GWP_oe_lc_mob_ev+GWP_oe_lc_mob_export+GWP_oe_lc_mob_fossile
☁;;THG-Bilanz;Betrieb 2025-2075;2025-2050;;;GWP_lc_total;3;THG-Emissionen 2025-2075;GWP 100S (kgCO2equiv/m²BGF);;GWP_oe_lc_mob+GWP_oe_lc_building+GWP_ee_lc_mob+GWP_ee_lc_tga+GWP_ee_lc_construction
