ID;Kategorie;Name;Bereich;var_name;Einheit;Label;Kommentar;Default;Gründerzeit | Ausgangslage Gas;Gründerzeit | thermisch Saniert + Fernwärme;Gründerzeit | thermisch Saniert mit flexibler Wärmepumpe;Volksschule Neubau | Ökologisch;Wohnen Neubau 2.5 Geschosse | PEQ Deklaration;mg. Wohnbau 90er Sanierung | klimaneutrales PEQ Deklaration FW;Mischnutzung Neubau 7-stöckig | PEQ+M Deklaration;Südtiroler Quartier | Planung;Südtiroler Quartier | Ohne Tiefgarage;Südtiroler Quartier | PH;Südtiroler Quartier | PV x2;Südtiroler Quartier | Flexible HKLS mit WP;Südtiroler Quartier | Mob. Opt.;Südtiroler Quartier | Alle Maßnahmen;Südtiroler Quartier | Alle 150%PV;Südtiroler Quartier | Planung v2;Südtiroler Quartier | STB Zwischendecken;Südtiroler Quartier | test
;Wärmebilanz;Solare Gewinne;Kühlperiode;QS_summer;kWh/m²NGFa;;;30.540494765911156;12.50525908725803;12.50525908725803;17.022712382705276;26.13060097120821;4.317316798646013;3.79769317470402;4.467369810183008;20.575843910811304;20.575843910811304;20.575843910811304;12.50525908725803;20.575843910811304;20.575843910811304;20.575843910811304;17.174763755003422;17.174763755003422;20.575843910811304;17.174763755003422
;Wärmebilanz;Innere Wärmen;Kühlperiode;QI_summer;kWh/m²NGFa;;;18.49763522053727;18.636186243110235;18.636186243110235;18.73960503557775;31.29599885594612;22.601795482492054;22.601795482492054;19.61423700179781;22.671389217651868;22.671389217651868;22.671389217651868;18.636186243110235;22.671389217651868;22.671389217651868;22.671389217651868;18.55093420525131;18.55093420525131;22.671389217651868;18.55093420525131
;Wärmebilanz;Heizwärmebedarf;Kühlperiode;QH_summer;kWh/m²NGFa;;;0;0;0;0;7.865596493542987;0;0;0;0;0;0;0;0;0;0;0;0;0;0
;Wärmebilanz;Kühlbedarf (KB);Kühlperiode;QC_summer;kWh/m²NGFa;;;0;0;0;2.1240181731847447;18.46374503777268;19.979299496316145;10.181101163707652;10.455444706378247;4.682598909180451;4.682598909180451;4.859202810413567;0;5.784323310267191;4.682598909180451;6.014438272536393;5.380753717215052;4.358919963897129;4.682598909180451;4.358919963897129
;Wärmebilanz;Transmission AW;Kühlperiode;QT_wall_summer;kWh/m²NGFa;;;8.296042585388582;8.296042585388582;8.296042585388582;3.8475563676232825;6.912468718191918;1.5078429579418902;1.670625854876662;0.9684285369320274;3.5505687448392114;3.5505687448392114;4.774776295117215;10.373327388385665;3.3895589126961387;3.5505687448392114;4.588803670484078;3.5897305014704894;2.618657909415106;3.5505687448392114;2.618657909415106
;Wärmebilanz;Transmission Dach;Kühlperiode;QT_roof_summer;kWh/m²NGFa;;;2.845347173257338;2.845347173257338;2.845347173257338;0.749638864750768;2.88934410247439;0.8416618838389908;0.7340642977293368;0.7069848476994035;0.7569247275486052;0.7569247275486052;1.7222506365951928;2.1627243217624814;0.7225999947844011;0.7569247275486052;1.655170746068963;1.2948073918531005;0.5582561744531975;0.7569247275486052;0.5582561744531975
;Wärmebilanz;Transmission KD/EFB;Kühlperiode;QT_ground_summer;kWh/m²NGFa;;;5.260786395439811;5.260786395439811;5.260786395439811;0.8649679208662705;5.1364107611570455;0.9938152390719909;2.8919300388870335;0.7021882934660192;2.2720868907281764;2.2720868907281764;1.4992242371609223;3.0671808676134455;2.1690531642520012;2.2720868907281764;1.4408309954537553;1.1271336372730048;1.6757366875185387;2.2720868907281764;1.6757366875185387
;Wärmebilanz;Transmission Fenster;Kühlperiode;QT_window_summer;kWh/m²NGFa;;;9.87910177018254;9.87910177018254;9.87910177018254;4.720515865963292;8.690052349575941;2.6018874323618935;2.8658213390217075;3.0000101007857007;5.561080588765198;5.561080588765198;7.836141870921222;5.9551378046808985;5.3088988352270805;5.561080588765198;8.391610172953941;6.564590938606236;4.101474641163235;5.561080588765198;4.101474641163235
;Wärmebilanz;Transmission Wärmebrücken;Kühlperiode;QT_psi_summer;kWh/m²NGFa;;;2.628127792426827;2.628127792426827;2.628127792426827;0.5091339509601807;2.3628275931399294;0.5945207513214765;0.408122076525737;0.5377611778883151;1.214066095188119;1.214066095188119;1.5832393039794554;1.0779185191221248;1.1590110906959623;1.214066095188119;1.607641558496074;1.2576262469202832;0.8954125412550078;1.214066095188119;0.8954125412550078
;Wärmebilanz;Infiltration;Kühlperiode;QV_inf_summer;kWh/m²NGFa;;;5.547079719243749;5.547079719243749;5.547079719243749;0.9077270522922879;3.5224263541495553;0.864518107248688;2.4107278236928855;1.732320866448585;3.0435890366448675;3.0435890366448675;2.156575997029441;0.6280492805350756;2.9934283704528375;3.0435890366448675;2.1136373416165153;1.6652610688848672;2.2497938993157187;3.0435890366448675;2.2497938993157187
;Wärmebilanz;Lüftung Fenster;Kühlperiode;QV_window_summer;kWh/m²NGFa;;;0;0;0;9.933067038829401;0;0;0;0;7.494825181786518;7.494825181786518;0;5.638709345848736;7.200993151682253;7.494825181786518;0;0;5.530319266238821;7.494825181786518;5.530319266238821
;Wärmebilanz;Mechanische Lüftung;Kühlperiode;QV_mechvent_summer;kWh/m²NGFa;;;12.108728966104325;12.108728966104325;12.108728966104325;0.5870276084249271;17.31492140423604;1.0374217286984242;5.585937000925265;5.715379110520104;0.3360514087986125;0.3360514087986125;18.834027951907146;0.42512530337671367;0.24924947591392058;0.3360514087986125;17.548668014132943;14.161566374682284;0.23972198526897623;0.3360514087986125;0.23972198526897623
;Wärmebilanz;ML Wärmerückgewinnung 2;Kühlperiode;QV_heatrecovery_summer;kWh/m²NGFa;;;2.683483618547877;2.683483618547877;2.683483618547877;0.21252517058248668;13.8481820664772;5.8787231292910755;0.8426705289224239;1.5187863171455718;0.21368469048568958;0.21368469048568958;1.8792176934089362;0.0922545571528685;0.16421000448924344;0.21368469048568958;2.31706568712563;1.3617351110209712;0.1415571876091608;0.21368469048568958;0.1415571876091608
;Wärmebilanz;Heizwärmebedarf Statisch;Kühlperiode;QH_min_summer;kWh/m²NGFa;;;0;0;0;0;7.865596493542987;0;0;0;0;0;0;0;0;0;0;0;0;0;0
;Wärmebilanz;Heizwärmebedarf Flexibel;Kühlperiode;QH_flex_summer;kWh/m²NGFa;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
;Wärmebilanz;Kühlbedarf Statisch;Kühlperiode;QC_min_summer;kWh/m²NGFa;;;0;0;0;2.1183959557625025;18.46374503777268;1.3827631538260525;3.0247056858462895;3.7773844418950118;4.682598909180451;4.682598909180451;2.7571997187476978;0;0.03825696044587038;4.682598909180451;0.07430086389471136;0.07855169892299362;2.2914693544600806;4.682598909180451;2.2914693544600806
;Wärmebilanz;Kühlbedarf Flexibel;Kühlperiode;QC_flex_summer;kWh/m²NGFa;;;0;0;0;0.005622217422242127;0;18.596536342490094;7.156395477861362;6.678060264483235;0;0;2.1020030916658694;0;5.746066349821321;0;5.940137408641681;5.302202018292059;2.0674506094370484;0;2.0674506094370484
;Wärmebilanz;Anteil Flexibler Heizung an Gesamtheizung;Kühlperiode;QH_flexshare_summer;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
;Wärmebilanz;Anteil Flexibler Kühlung an Gesamtkühlung;Kühlperiode;QC_flexshare_summer;;;;0;0;0;0.0026469723720923704;0;0.9307902084314312;0.7029097700523405;0.6387160424089228;0;0;0.43258188095404226;0;0.9933860957637061;0;0.9876462504846064;0.9854013576812339;0.4743034115241305;0;0.4743034115241305
;Wärmebilanz;Transmissionswärmeverl.;Ungekühlt;QT_u;kWh/m²NGFungekühlta;🧱 Transmissionswärmeverl.;;94.77166703653687;94.91036541512878;94.91036541512878;46.4933979155537;0;0;0;33.02821757688089;49.97708196067225;49.97708196067225;49.78478018262913;151.1432828291743;51.732904725338386;49.97708196067225;54.39101806434916;54.2747493183694;49.97708196067225;49.97708196067225;49.97708196067225
;Wärmebilanz;Lüftungswärmeverluste;Ungekühlt;QV_u;kWh/m²NGFungekühlta;💨 Lüftungswärmeverluste;;62.221201779747176;62.31448064415212;62.31448064415212;50.80622045849522;0;0;0;47.3514943797474;42.85756257812951;42.85756257812951;47.03240300236301;46.28885734216248;44.36259090895497;42.85756257812951;41.54878707695518;41.4982390674111;42.85756257812951;42.85756257812951;42.85756257812951
;Wärmebilanz;Nachtlüftung;Ungekühlt;QVn_u;kWh/m²NGFungekühlta;🌒 Nachtlüftung;;0;0;0;12.950587139023057;0;0;0;0;18.755581316925117;18.755581316925117;0;1.7112168861457895;18.829760405224786;18.755581316925117;0;0;18.755581316925117;18.755581316925117;18.755581316925117
;Wärmebilanz;Solare Gewinne;Ungekühlt;QS_u;kWh/m²NGFungekühlta;🌞 Solare Gewinne;;64.06876478675333;27.288218300958405;27.288218300958405;28.706012386328876;0;0;0;14.99336279221123;39.63643142091653;39.63643142091653;39.63643142091653;27.288218300958405;39.63643142091653;39.63643142091653;39.63643142091653;39.63643142091653;39.63643142091653;39.63643142091653;39.63643142091653
;Wärmebilanz;Innere Wärmen;Ungekühlt;QI_u;kWh/m²NGFungekühlta;👤 Innere Wärmen;;42.839141611383184;43.92739641258491;43.92739641258491;42.831007479283564;0;0;0;42.83914161138317;42.92233992147265;42.92233992147265;42.92233992147265;43.92739641258491;42.92233992147265;42.92233992147265;42.92233992147265;42.92233992147265;42.92233992147265;42.92233992147265;42.92233992147265
;Wärmebilanz;Heizwärmebedarf;Ungekühlt;QH_u;kWh/m²NGFungekühlta;♨️ Heizwärmebedarf;;50.08405797849799;50.31603522149478;50.31603522149478;38.71318564745973;0;0;0;22.86869391391933;29.03145451333798;29.03145451333798;14.25841184260281;127.92774234393957;32.36648469712929;29.03145451333798;13.525510819399603;13.35869406387571;29.03145451333798;29.03145451333798;29.03145451333798
;Wärmebilanz;Transmission AW;Ungekühlt;QT_wall_u;kWh/m²NGFungekühlta;🧱 Transmission AW;;27.19633164819199;27.236133492152355;27.236133492152355;16.731116575049032;0;0;0;5.407176970783714;13.287210179767108;13.287210179767108;13.649299869299279;69.2630652559848;13.754023871108622;13.287210179767108;14.113825877756824;14.083655513344045;13.287210179767108;13.287210179767108;13.287210179767108
;Wärmebilanz;Transmission Dach;Ungekühlt;QT_roof_u;kWh/m²NGFungekühlta;🧱 Transmission Dach;;9.32770107936079;9.341352174209618;9.341352174209618;3.259808053983146;0;0;0;3.947417947104095;2.8326216637319965;2.8326216637319965;4.923270523274282;14.440584994613975;2.932138910552867;2.8326216637319965;5.090823967526562;5.079941587682012;2.8326216637319965;2.8326216637319965;2.8326216637319965
;Wärmebilanz;Transmission KD/EFB;Ungekühlt;QT_ground_u;kWh/m²NGFungekühlta;🧱 Transmission KD/EFB;;17.246065225444603;17.27130484988782;17.27130484988782;3.761316985365167;0;0;0;3.9206366033076447;8.502777507879507;8.502777507879507;4.285721449454531;20.479672590231363;8.801501837622773;8.502777507879507;4.431577214756741;4.422104071142061;8.502777507879507;8.502777507879507;8.502777507879507
;Wärmebilanz;Transmission Fenster;Ungekühlt;QT_window_u;kWh/m²NGFungekühlta;🧱 Transmission Fenster;;32.38596298930887;32.43335986114001;32.43335986114001;20.52718497184427;0;0;0;16.750420821423543;20.8111015219598;20.8111015219598;22.4005992330893;39.76266080600252;21.542248767387;20.8111015219598;25.810152998459102;25.754980026349514;20.8111015219598;20.8111015219598;20.8111015219598
;Wärmebilanz;Transmission Wärmebrücken;Ungekühlt;QT_psi_u;kWh/m²NGFungekühlta;🧱 Transmission Wärmebrücken;;8.615606094230625;8.62821503773898;8.62821503773898;2.213971329312081;0;0;0;3.0025652342619;4.543371087333841;4.543371087333841;4.525889107511739;7.197299182341634;4.702991338667126;4.543371087333841;4.9446380058499235;4.934068119851764;4.543371087333841;4.543371087333841;4.543371087333841
;Wärmebilanz;Infiltration;Ungekühlt;QV_inf_u;kWh/m²NGFungekühlta;💨 Infiltration;;18.184600449040182;18.211213620217762;18.211213620217762;4.2195696609193725;0;0;0;9.90325874141616;13.53468913835766;13.53468913835766;6.821995224290601;4.193506738289229;14.010197398733927;13.53468913835766;7.054167880880952;7.039088566637031;13.53468913835766;13.53468913835766;13.53468913835766
;Wärmebilanz;Lüftung Fenster;Ungekühlt;QV_window_u;kWh/m²NGFungekühlta;💨 Lüftung Fenster;;0;0;0;46.58665079757584;0;0;0;0;29.171609443509517;29.171609443509517;0;37.64985705727688;30.196482724089826;29.171609443509517;0;0;29.171609443509517;29.171609443509517;29.171609443509517
;Wärmebilanz;Mechanische Lüftung;Ungekühlt;QV_mechvent_u;kWh/m²NGFungekühlta;💨 Mechanische Lüftung;;44.03660133070699;44.10326702393436;44.10326702393436;0;0;0;0;37.44823563833124;0.1512639962623335;0.1512639962623335;40.21040777807241;4.445493546596365;0.15591078613121323;0.1512639962623335;34.494619196074225;34.459150500774065;0.1512639962623335;0.1512639962623335;0.1512639962623335
;Wärmebilanz;ML Wärmerückgewinnung;Ungekühlt;QV_heatrecovery_u;kWh/m²NGFungekühlta;🔀 ML Wärmerückgewinnung;;4.455666533407114;4.459969296653123;4.459969296653123;0;0;0;0;13.010219806586628;0.22459319923402954;0.22459319923402954;19.085668194407877;0.2462607871117027;0.2332550451821146;0.22459319923402954;26.819760748714472;26.724119690539737;0.22459319923402954;0.22459319923402954;0.22459319923402954
;Wärmebilanz;Heizwärmebedarf Statisch;Ungekühlt;QH_min_u;kWh/m²NGFungekühlta;♨️ Heizwärmebedarf Statisch;;36.880984380805806;35.780824623541676;35.780824623541676;38.70339648774314;0;0;0;5.026048900740422;29.03145451333798;29.03145451333798;14.25841184260281;127.92774234393957;12.319446754613988;29.03145451333798;2.261443307127899;2.952171188623498;29.03145451333798;29.03145451333798;29.03145451333798
;Wärmebilanz;Heizwärmebedarf Flexibel;Ungekühlt;QH_flex_u;kWh/m²NGFungekühlta;♨️ Heizwärmebedarf Flexibel;;13.203073597692182;14.535210597953103;14.535210597953103;0.00978915971658978;0;0;0;17.84264501317891;0;0;0;0;20.0470379425153;0;11.264067512271705;10.406522875252211;0;0;0
;Wärmebilanz;Flexibilitätsanteil;Ungekühlt;QH_flexanteil_u;%;Flexibilitätsanteil;;0.26361828754691774;0.28887829762357203;0.28887829762357203;0.0002528637091696462;0;0;0;0.7802214276137016;0;0;0;0;0.6193764361532086;0;0.8328016340880585;0.7790075006952442;0;0;0
;Wärmebilanz;Transmissionswärmeverl.;Gekühlt;QT_c;kWh/m²NGFgekühlta;🧱 Transmissionswärmeverl.;;0;0;0;47.472139030617605;35.87547912102633;40.079509817492884;49.482138388765144;32.032282223814015;50.80731760464443;50.80731760464443;41.369572156046715;0;49.72937235069302;50.80731760464443;43.04265311085399;44.50253217768746;51.780617416188775;50.80731760464443;51.780617416188775
;Wärmebilanz;Lüftungswärmeverluste;Gekühlt;QV_c;kWh/m²NGFgekühlta;💨 Lüftungswärmeverluste;;0;0;0;23.48274547587551;25.00711514585646;11.656266628156082;30.39316242863056;19.43529269075475;32.550444450191485;32.550444450191485;30.77872453514229;0;31.648248952627178;32.550444450191485;23.813908788356645;25.157315724549388;33.217664310735486;32.550444450191485;33.217664310735486
;Wärmebilanz;Nachtlüftung gekühlt;Gekühlt;QVn_c;kWh/m²NGFgekühlta;🌒 Nachtlüftung;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
;Wärmebilanz;Solare Gewinne;Gekühlt;QS_c;kWh/m²NGFgekühlta;🌞 Solare Gewinne;;0;0;0;28.706012386328876;27.808626167217827;19.118452658121694;13.653705204885066;14.993362792211228;38.11204741267483;38.11204741267483;38.11204741267483;0;38.11204741267483;38.11204741267483;38.11204741267483;38.36244612946846;38.36244612946846;38.11204741267483;38.36244612946846
;Wärmebilanz;Innere Wärmen;Gekühlt;QI_c;kWh/m²NGFgekühlta;👤 Innere Wärmen;;0;0;0;54.22976030684628;33.73051676763501;42.83914161138317;42.83914161138317;54.72147565607996;44.04810334313968;44.04810334313968;44.04810334313968;0;44.04810334313968;44.04810334313968;44.04810334313968;44.04810334313968;44.04810334313968;44.04810334313968;44.04810334313968
;Wärmebilanz;Heizwärmebedarf;Gekühlt;QH_c;kWh/m²NGFgekühlta;♨️ Heizwärmebedarf;;0;0;0;10.554280406925848;17.807196369802426;9.761590631969847;33.56355516483513;4.21445800105425;21.46603602720057;21.46603602720057;11.020992931672259;0;24.31215715627883;21.46603602720057;10.89822585689578;10.708237240227643;21.455126814032816;21.46603602720057;21.455126814032816
;Wärmebilanz;Kühlbedarf (KB);Gekühlt;QC_c;kWh/m²NGFgekühlta;❄️ Kühlbedarf (KB);;0;0;0;22.5351685936081;18.46374503777268;19.979299496316145;10.181101163707652;21.93641312551876;20.268424728178644;20.268424728178644;21.032846996297394;0;25.03719064807088;20.268424728178644;26.03323320521513;23.290357302314476;18.867394559716175;20.268424728178644;18.867394559716175
;Wärmebilanz;Transmission AW;Gekühlt;QT_wall_c;kWh/m²NGFgekühlta;🧱 Transmission AW;;0;0;0;17.08332640326315;9.541269647904963;9.240996596722523;9.64535630760014;5.24412855035481;13.507941664427888;13.507941664427888;11.342134960746865;0;13.221352600208297;13.507941664427888;11.169059395147958;11.547880746266868;13.766709056531615;13.507941664427888;13.766709056531615
;Wärmebilanz;Transmission Dach;Gekühlt;QT_roof_c;kWh/m²NGFgekühlta;🧱 Transmission Dach;;0;0;0;3.328430875989933;3.988157098597768;5.158225903553893;4.238119315357086;3.828387209895814;2.8796781019804056;2.8796781019804056;4.091081539562546;0;2.8185818762931474;2.8796781019804056;4.028653588050637;4.165293562951152;2.934843190123333;2.8796781019804056;2.934843190123333
;Wärmebilanz;Transmission KD/EFB;Gekühlt;QT_ground_c;kWh/m²NGFgekühlta;🧱 Transmission KD/EFB;;0;0;0;3.840497164603768;7.08977965652466;6.09071600836377;16.69655450398658;3.8024134327513464;8.644028430959843;8.644028430959843;3.5612984951129545;0;8.460633796850633;8.644028430959843;3.506954779979836;3.6259002794228783;8.80961936627165;8.644028430959843;8.80961936627165
;Wärmebilanz;Transmission Fenster;Gekühlt;QT_window_c;kWh/m²NGFgekühlta;🧱 Transmission Fenster;;0;0;0;20.959306537683727;11.994865525178371;15.94597950726244;16.545815957594428;16.24532737410168;21.15682235230862;21.15682235230862;18.614186964620103;0;20.707952045459763;21.15682235230862;20.425016883052464;21.117772845620426;21.56211694724502;21.15682235230862;21.56211694724502
;Wärmebilanz;Transmission Wärmebrücken;Gekühlt;QT_psi_c;kWh/m²NGFgekühlta;🧱 Transmission Wärmebrücken;;0;0;0;2.2605780490770293;3.261407192820576;3.643591801590263;2.356292304226912;2.912025656710365;4.6188470549676754;4.6188470549676754;3.760870196004247;0;4.5208520318811845;4.6188470549676754;3.9129684646230904;4.045684743426134;4.7073288560171616;4.6188470549676754;4.7073288560171616
;Wärmebilanz;Infiltration;Gekühlt;QV_inf_c;kWh/m²NGFgekühlta;💨 Infiltration;;0;0;0;0.49037066933528384;4.861999530121385;5.298303012798224;13.918334109512404;8.746712637700382;4.25838258125786;4.25838258125786;1.7544333176799523;0;4.168035294500918;4.25838258125786;1.7276615026897488;1.7862586541212697;4.339959077700245;4.25838258125786;4.339959077700245
;Wärmebilanz;Lüftung Fenster;Gekühlt;QV_window_c;kWh/m²NGFgekühlta;💨 Lüftung Fenster;;0;0;0;0;0;0;0;0;24.677356183346152;24.677356183346152;0;0;24.15379303866467;24.677356183346152;0;0;25.150092538167492;24.677356183346152;25.150092538167492
;Wärmebilanz;Mechanische Lüftung;Gekühlt;QV_mechvent_c;kWh/m²NGFgekühlta;💨 Mechanische Lüftung;;0;0;0;22.992374806540226;20.145115615735076;6.357963615357858;16.474828319118156;10.688580053054368;3.614705685587474;3.614705685587474;29.024291217462334;0;3.32642061946159;3.614705685587474;22.086247285666897;23.37105707042812;3.7276126948677546;3.614705685587474;3.7276126948677546
;Wärmebilanz;ML Wärmerückgewinnung;Gekühlt;QV_heatrecovery_c;kWh/m²NGFgekühlta;🔀 ML Wärmerückgewinnung;;0;0;0;35.127405738442185;24.080872235291594;36.02846048702798;20.640729306248296;3.9341085359566503;6.148910081480325;6.148910081480325;21.736686523240753;0;6.161499178455264;6.148910081480325;27.844731802297215;28.309027992628728;6.244542341796642;6.148910081480325;6.244542341796642
;Wärmebilanz;Heizwärmebedarf Statisch;Gekühlt;QH_min_c;kWh/m²NGFgekühlta;♨️ Heizwärmebedarf Statisch;;0;0;0;10.553044645065217;17.807196369802426;1.6960151393740814;10.963941341106771;0.19592529681828091;21.46603602720057;21.46603602720057;11.020992931672259;0;8.535568418170197;21.46603602720057;1.4755869110205064;2.002238772141363;21.455126814032816;21.46603602720057;21.455126814032816
;Wärmebilanz;Heizwärmebedarf Flexibel;Gekühlt;QH_flex_c;kWh/m²NGFgekühlta;♨️ Heizwärmebedarf Flexibel;;0;0;0;0.0012357618606309018;0;8.065575492595766;22.599613823728358;4.018532704235969;0;0;0;0;15.776588738108632;0;9.422638945875272;8.70599846808628;0;0;0
;Wärmebilanz;Kühlbedarf Statisch;Gekühlt;QC_min_c;kWh/m²NGFgekühlta;❄️ Kühlbedarf Statisch;;0;0;0;22.475518624940374;18.46374503777268;1.3827631538260525;3.024705685846289;7.925274149340271;20.268424728178644;20.268424728178644;11.934418480820488;0;0.16559358129217683;20.268424728178644;0.32160804209305577;0.3400075957327509;9.918524953470971;20.268424728178644;9.918524953470971
;Wärmebilanz;Kühlbedarf Flexibel;Gekühlt;QC_flex_c;kWh/m²NGFgekühlta;❄️ Kühlbedarf Flexibel;;0;0;0;0.05964996866772432;0;18.596536342490094;7.156395477861362;14.01113897617849;0;0;9.098428515476904;0;24.8715970667787;0;25.711625163122072;22.950349706581726;8.948869606245204;0;8.948869606245204
;Wärmebilanz;Flexibilitätsanteil;Gekühlt;QC_flexanteil;;Flexibilitätsanteil;;0;0;0;0.00011708632071400904;0;0.8262562728435342;0.6733379021602037;0.9535111521412077;0;0;0;0;0.6489176849547548;0;0.864603016087537;0.8130188258605674;0;0;0
;Wärmebilanz;Flexibilitätsanteil;Gekühlt;QH_flexanteil_c;;Flexibilitätsanteil;;0;0;0;0.0026469723720923704;0;0.9307902084314312;0.7029097700523405;0.6387160424089227;0;0;0.4325818809540422;0;0.993386095763706;0;0.9876462504846063;0.9854013576812339;0.4743034115241306;0;0.4743034115241306
;Komfort;Mittlere Temperaturüberschreitung ungekühlt;;dTu winter;K;;;0.8806003808739682;0.92594223338034;0.92594223338034;0.2757674837135795;;;;2.166325440460053;0.5942705794888319;0.5942705794888319;1.0973040740373854;0.012981427102420895;1.3993860841004988;0.5942705794888319;2.239461699155939;2.167300684496851;0.5942705794888319;0.5942705794888319;0.5942705794888319
;Komfort;Mittlere Temperaturüberschreitung gekühlt;;dTc winter;K;;;;;;1.4747111912904494;0.3793216788859297;2.7195621615754924;1.461535772994207;5.375346748658192;0.8358281317328782;0.8358281317328782;1.2823758850422458;;1.628396994504957;0.8358281317328782;2.2972778286500493;2.4570534613125155;0.9232883177334905;0.8358281317328782;0.9232883177334905
;Komfort;Mittlere Temperaturunterschreitung ungekühlt;;dTu summer;°C;;;-6.532957509649393;-6.532957509649393;-6.532957509649393;-0.5692976650241235;;;;-5.564680753961454;0.7314259707708644;0.7314259707708644;-5.492155311021843;3.120542826711741;0.6068823632393787;0.7314259707708644;-5.48342850406679;-5.48342850406679;0.7314259707708644;0.7314259707708644;0.7314259707708644
;Komfort;Mittlere Temperaturunterschreitung gekühlt;;dTc summer;°C;;;;;;0.0965613632047635;0.30932682545908463;0.7462595307252577;1.4171978669499339;-1.4186242056875038;0.539034334285553;0.539034334285553;0.19156661551338416;;1.868903849822928;0.539034334285553;1.5964301754811494;0.8405183724992042;0.11492152419585011;0.539034334285553;0.11492152419585011
;EE-Bilanz;Nutzerstrom, Beleuchtung und Allgemeinstrom;Endenergiebedarf;EUI_plugAuxLight;kWh/m²NGFa;;;28.439184049945922;22.28060311534304;22.28060311534304;28.88488705316434;15.40513164831708;22.280603115343002;22.28060311534309;29.263139460882954;22.908593114292355;22.908593114292355;22.908593114292355;28.74574878689501;22.908593114292152;22.908593114292355;22.908593114292103;22.90859311429196;22.908593114291985;22.908593114292355;22.908593114291985
;EE-Bilanz;Nutzerstrom;Endenergiebedarf;EUI_plugloads;kWh/m²NGFa;;;26.687184049945202;20.915790700394567;20.915790700394567;26.134507014159798;2.6299999999998374;20.528603115342435;20.528603115342435;21.05786172850609;20.63993100679099;20.63993100679099;20.63993100679099;26.004794096382284;20.63993100679099;20.63993100679099;20.63993100679099;20.63993100679099;20.63993100679099;20.63993100679099;20.63993100679099
;EE-Bilanz;Beleuchtung;Endenergiebedarf;EUI_auxiliary;kWh/m²NGFa;;;0;0.9889546905126037;0.9889546905126037;0.9983800390045036;11.899131648317782;0;0;6.473484871395848;0.5279393902973325;0.5279393902973325;0.5279393902973325;0.9889546905126037;0.5279393902973325;0.5279393902973325;0.5279393902973325;0.5279393902973325;0.5279393902973325;0.5279393902973325;0.5279393902973325
;EE-Bilanz;Allgemeinstrom;Endenergiebedarf;EUI_lighting;kWh/m²NGFa;;;1.7520000000002613;1.7520000000002613;1.7520000000002613;1.7520000000002613;0.8760000000001307;1.7520000000002613;1.7520000000002613;1.7317928609804005;1.7407227172035082;1.7407227172035082;1.7407227172035082;1.7520000000002613;1.7407227172035082;1.7407227172035082;1.7407227172035082;1.7407227172035082;1.7407227172035082;1.7407227172035082;1.7407227172035082
;EE-Bilanz;Heizen;Endenergiebedarf;EUIh_el;kWh/m²NGFa;;;12.483995843075434;12.541818692384119;12.541818692384119;9.171033820612651;4.113462361424369;3.175912291262186;7.774311453140423;3.4935683687023205;0.5729560530723611;0.5729560530723611;0.28371994115581634;2.6864825892227397;7.7586162312978955;0.5729560530723611;3.2856130896674167;3.2418244857996505;0.5729031257789161;0.5729560530723611;0.5729031257789161
;EE-Bilanz;Heizen Hilfsstrom;Endenergiebedarf;EUIh_el_aux;kWh/m²NGFa;;;1.051765217548469;1.0566367396514007;1.0566367396514007;0.7572413246377453;0.3739511237658507;0.2049934032713626;0.7067555866491276;0.2943299358247374;0.5729560530723613;0.5729560530723613;0.2837199411558165;2.6864825892227397;0.640619688822763;0.5729560530723613;0.27128915419272215;0.26767358139630143;0.5729031257789159;0.5729560530723613;0.5729031257789159
;EE-Bilanz;Kühlen;Endenergiebedarf;EUIc_el;kWh/m²NGFa;;;0;0;0;1.1597139225588808;3.8390386797768814;2.5471783189492263;1.635937287356933;1.8804888200960141;1.0816803480206838;1.0816803480206838;1.1224758492055344;0;1.1337273688123672;1.0816803480206838;1.3893352409559054;1.2429541086766753;1.0069105116602368;1.0816803480206838;1.0069105116602368
;;Heizen Hilfsstrom;Endenergiebedarf;EUIc_el_aux;kWh/m²NGFa;;;0;0;0;0.473238540465773;0.9416509969264;0.4195652894226371;0.2133831244378612;0;0.42563691929175157;0.42563691929175157;0.44168978692224525;0;0.5257810036094893;0.42563691929175157;0.5466978973095163;0.48909750334860413;0.39621528575403997;0.42563691929175157;0.39621528575403997
;EE-Bilanz;Warmwasser;Endenergiebedarf;EUIdhw_el;kWh/m²NGFa;;;6.147125366373399;5.345326405541967;5.345326405541967;4.412738170564885;1.2840524402906324;9.901163003293593;0.8410943697673183;7.883954058005829;0;0;0;2.5682497820115344;4.685607980224356;0;4.099906982696325;3.295515136298044;0;0;0
;EE-Bilanz;Lüftung;Endenergiebedarf;EUIv_el;kWh/m²NGFa;;;3.9990869664458186;3.9990869664458186;3.9990869664458186;3.975609651810182;3.9999999999999476;2.9993152248343313;1.9995434832229324;5.586973642362351;2.1925996341358536;2.1925996341358536;4.105583234389079;3.975609651810159;2.192599634135918;2.1925996341358536;4.105583234389318;4.1055832343892;2.1925996341359784;2.1925996341358536;2.1925996341359784
