icon;domain;measure;spatial_scope;temporal_scope;entity_group;entity_key;var_name;ka;label_de;unit;comment;Formel
💧;DHW;concurrency;;;usage;schoolsec;DHW_concurrency_schoolsec;2;WW Gleichzeitigkeitsfaktor Bildung sekundär;;;💧WW!D53
💧;DHW;concurrency;;;usage;schoolprim;DHW_concurrency_schoolprim;2;WW Gleichzeitigkeitsfaktor bildung primär;;;💧WW!D54
💧;DHW;concurrency;;;usage;retailfood;DHW_concurrency_retailfood;2;WW Gleichzeitigkeitsfaktor Handel Lebensmittel;;;💧WW!D55
💧;DHW;concurrency;;;usage;retailother;DHW_concurrency_retailother;2;WW Gleichzeitigkeitsfaktor handel sonstiger;;;💧WW!D56
💧;DHW;concurrency;;;usage;other;DHW_concurrency_other;2;WW Gleichzeitigkeitsfaktor Sonstige;;;💧WW!D57
💧;DHW;storage_capacity;;;;;DHW_storage_liter_pPerson;2;Warmwasser Speicher pro Person;l/Pers/Tag;;💧WW!D46
💧;DHW;generation_power;;;;;DHW_thermal_power_pPerson;1;Warmwasser Ladeleistung Thermisch;W/Pers;;
💧;DHW;generation_power;;;;;DHW_thermal_power_Wpl;0;Warmwasser Ladeleistung Thermisch pro Speicher;W/l;;DHW_thermal_power_pPerson/DHW_storage_liter_pPerson
💧;DHW;ambient_temperature;;;;;DHW_storage_env_temp_default;2;Warmwasser Speicher Umgebungstemperatur;°C;;💧WW!D47
🌞;PV;is_used;;;;;PV_is_used;2;PV Nutzung;bool;;
🌞;PV;name;;;;;PV_profile_name;2;PV Profil Name;text;;🌞PV!D8
🌞;PV;index;;;;;PV_id;0;PV Profil ID;int;;"VERGLEICH(PV_profile_name;pv_profile_names;0)"
🌞;PV;pv_scale;;;;;PV_scale;2;PV Skalierungsfaktor Profil;ratio;;🌞PV!D9
🌞;PV;efficiency;;;;;PV_efficiency;1;PV Wechselrichter Effizienz;;;
🌞;PV;area;;;;;PV_m2_per_kWp;2;Spezifische PV Fläche;m²/kWp;;🌞PV!D10
🌞;PV;installed_power;;;;;PV_kWp;0;PV Installierte Leistung;kWp;;"PV_scale*INDEX('PV-Import'!$B$19:$AV$19;1;VERGLEICH(PV_profile_name;pv_profile_names;0))"
🌞;PV;area;;;;;PV_module_area;0;PV-Modulfläche;m²;;PV_kWp*PV_m2_per_kWp
🔋;Flexibility;flexible_PV_use;;;;;FLEX_PV_is_used;2;Flex PV Nutzung;bool;;
🔋;Flexibility;flexible_grid_use;;;;;FLEX_is_used;2;Flex Signal Nutzung;bool;;
🔋;Flexibility;signal_name;;;;;FLEX_signal_name;2;Flex Signal Name;text;;🚦Signals!D5
🔋;Flexibility;signal_index;;;;;FLEX_signal_ID;0;Flex Signal ID;int;should be obsolete, together with signals in PV Import;"VERGLEICH(FLEX_signal_name;flex_signal_names;0)"
🔋;Flexibility;max_grid_power;;;;;FLEX_grid_maxpower_Wm2;1;Flex Maximale Leistung;W/m²;;
🔋;Flexibility;plugloads_use;;;;;FLEX_is_used_for_plugloads;1;Flex Netzbezug deckt Nutzerstrom;bool;muss jetzt nicht mehr automatisch Wahr sein;
🔋;Flexibility;HVAC_min_use;;;;;FLEX_is_used_for_HVAC_min;1;Flex Netzbezug deckt HVAC Minimum;bool;muss jetzt nicht mehr automatisch Wahr sein;
🔋;Flexibility;EV_min_use;;;;;FLEX_is_used_for_ev_min;1;Flex Netzbezug deckt EV Minimum;bool;muss jetzt nicht mehr automatisch Wahr sein;
♨️;Flexibility;max_temperature_increase;;;;;flex_heat_dT;2;Flexibles Heizen über Solltemperatur;K;;🔋!D22
♨️;Flexibility;maximum_setpoint_temperature;;winter;;;Tsetheat_flex;0;Flexibles Heizen Maximale Raumtemperatur;°C;;Tsetheat_min+N473
♨️;Flexibility;heating_system_selection;;;;;FLEX_choice_heat_system;2;Flexibles Heizsystem;text;;🔋!D23
♨️;Flexibility;is_flexible;;;heating;system_1;FLEX_heat1_use;0;Flexibles Heizen mit Heizsystem 1;bool;;"WENN(N475=""System 1"";WAHR;FALSCH)"
♨️;Flexibility;is_flexible;;;heating;system_3;FLEX_heat3_use;0;Flexibles Heizen mit Heizsystem 3;bool;;"WENN(N475=""System 3"";WAHR;FALSCH)"
❄️;Flexibility;max_temperature_decrease;;;;;flex_cool_dT;2;Flexibles Kühlen unter Solltemperatur;K;;🔋!D25
❄️;Flexibility;maximum_setpoint_temperature;;summer;;;Tsetcool_flex;0;Flexibles Kühlen Minimale Raumtemperatur;°C;;Tsetcool_max-N478
❄️;Flexibility;cooling_system_selection;;;;;FLEX_choice_cool_system;2;Flexibles Kühlsystem;text;;🔋!D26
❄️;Flexibility;is_flexible;;;cooling;system_1;FLEX_cool1_use;0;Flexibles Kühlen mit Kühlsystem 1;bool;;"WENN(N480=""System 1"";WAHR;FALSCH)"
❄️;Flexibility;is_flexible;;;cooling;system_3;FLEX_cool3_use;0;Flexibles Kühlen mit Kühlsystem 3;bool;;"WENN(N480=""System 3"";WAHR;FALSCH)"
🔋;Battery;is_used;;;;;Batt_is_used;2;Batterie Nutzung;bool;;
🔋;Battery;capacity;;;;;Batt_cap_kWh;2;Batterie Kapazität;kWh;;🔋!D34
🔋;Battery;capacity;;;;;Batt_cap_Wh_per_NFA;0;Batterie Kapazität spezifisch;W/m²;;Batt_cap_kWh/NFA_total*1000
🔋;Battery;c_rate;;;;;Batt_c_rate;2;Maximale Be/Entladeleistung;ratio;;🔋!D35
🔋;Battery;power;NFA;;;;Batt_max_power_specific;0;Batterie Leistung spezifisch;W/m²;;Batt_cap_Wh_per_NFA*Batt_c_rate
🔋;Battery;efficiency;;;;;Batt_eff_factor_charge;2;Wirkungsgrad Ladung;ratio;;🔋!D36
🔋;Battery;efficiency;;;;;Batt_eff_factor_discharge;2;Wirkungsgrad Entladung;ratio;;🔋!D37
🔋;Battery;storage_losses;;;;;Batt_self_discharge_rate;2;Batterie Selbstentladung;1/week;;🔋!D38
🔋;Battery;storage_losses;;;;;Batt_auto_discharge_factor;0;Batterie Selbstentladung pro Stunde;1/h;;Batt_self_discharge_rate/7/24
🔋;Battery;SOC_init;;;;;Batt_SOC_init;1;Batterie Initialer SOC;ratio;;
🔋;Battery;plugloads_use;;;;;Batt_is_used_for_plugloads;1;Batterie Nutzung für Nutzerstrom;bool;;
🔋;Battery;HVAC_min_use;;;;;Batt_is_used_for_HVACminimum;1;Batterie Nutzung für HKLS Minimum;bool;;
🔋;Battery;EV_min_use;;;;;Batt_is_used_for_EV;1;Batterie Nutzung für Ecars;bool;;
🔋;Battery;flexible_grid_use;;;;;Batt_is_gridcharged;2;Batterie wird flexibel  durch Netz geladen?;bool;;
🔋;Flexibility;dhw_use;;;;;flex_dhw_use;1;Flexible WW-Speicherbeladung;bool;;
🔋;Flexibility;signal_index;;;;;flex_Signals_selected_column;0;Flex Signal Table;int;;"VERGLEICH(FLEX_signal_name;Signals[#Kopfzeilen];0)"
🔋;Flexibility;is_not_discharged_during_signals;;;;;Batt_is_not_used_during_signals;1;Batterie wird während Netzsignal nicht entladen;;;
🚗;Mobility;is_used;;;;;mobility_is_included;2;MIV simulieren;bool;;
🚗;Mobility;selection;;;;;mobility_region;0;Mobilitätsregion;str;;"WENNFEHLER(SVERWEIS(N22;gemeinden;3;FALSCH)&WENN(mobility_mode=""Vereinfacht"";"" optimiert"";""""); ""Keine Region ausgewählt."")"
🚗;Mobility;target_share;;;mobility;residential;mobshare_residential;0;Zielverkehrsanteil Wohnen;ratio;;"SVERWEIS(mobility_region; Regionstypen; 2;FALSCH)"
🚗;Mobility;target_share;;;mobility;work;mobshare_office;0;Zielverkehrsanteil Büro;ratio;;"SVERWEIS(mobility_region; Regionstypen; 3;FALSCH)"
🚗;Mobility;target_share;;;mobility;education;mobshare_school;0;Zielverkehrsanteil Ausbildung;ratio;;"SVERWEIS(mobility_region; Regionstypen; 4;FALSCH)"
🚗;Mobility;target_share;;;mobility;retail;mobshare_retail;0;Zielverkehrsanteil Handel;ratio;;"SVERWEIS(mobility_region; Regionstypen; 5;FALSCH)"
🚗;Mobility;mileage;;annual;;;pkm_pedestrian;0;Pkm Zu Fuß;km;;"SVERWEIS(mobility_region; Regionstypen; 6;FALSCH)"
🚗;Mobility;mileage;;annual;;;pkm_bike;0;Pkm Fahrrad;km;;"SVERWEIS(mobility_region; Regionstypen; 7;FALSCH)"
🚗;Mobility;mileage;;annual;;;pkm_mofa;0;Pkm Moped;km;;"SVERWEIS(mobility_region; Regionstypen; 8;FALSCH)"
🚗;Mobility;mileage;;annual;;;pkm_car_driver;0;Pkm PKW-LenkerIn;km;;"SVERWEIS(mobility_region; Regionstypen; 9;FALSCH)"
🚗;Mobility;mileage;;annual;;;pkm_car_passenger;0;Pkm PKW-MitfahrerIn;km;;"SVERWEIS(mobility_region; Regionstypen; 10;FALSCH)"
🚗;Mobility;mileage;;annual;;;pkm_bus;0;Pkm Stadt/ Regionalbus;km;;"SVERWEIS(mobility_region; Regionstypen; 11;FALSCH)"
🚗;Mobility;mileage;;annual;;;pkm_tram_metro;0;Pkm Straßenbahn/U-Bahn;km;;"SVERWEIS(mobility_region; Regionstypen; 12;FALSCH)"
🚗;Mobility;mileage;;annual;;;pkm_train;0;Pkm Eisenbahn;km;;"SVERWEIS(mobility_region; Regionstypen; 13;FALSCH)"
🚗;Mobility;mileage;;annual;;;pkm_distancebus;0;Pkm Reisebus;km;;"SVERWEIS(mobility_region; Regionstypen; 14;FALSCH)"
🚗;Mobility;vehicles;;;;;mobility_vehicle_count;2;Fahrzeuge;-;;🚗!D77
🚗;Mobility;ev_share;;;;;EV_share;2;Anteil Ecars;ratio;Am Mobilitätsbedarf;🚗!D38
🚗;Mobility;demand;;;;;EV_demand_kWhpkm;2;Ecar Energieverbrauch;kWh/km;;🚗!D59
🚗;Mobility;capacity;;;;;EV_battsize_kWh;2;Ecar Speicher pro Fahrzeug;kWh/EV;;🚗!D55
🚗;Mobility;capacity;;;;;EV_storage_total_kWh;0;Ecar Speicher im Quartier;kWh;;N518*N515
🚗;Mobility;storage_losses;;;;;EV_self_discharge_per_week;2;Ecar Selbstentladung wöchentlich;1/week;;🚗!D56
🚗;Mobility;storage_losses;;;;;EV_selfdischarge_per_h;0;Ecar Selbstentladung stündlich;1/h;;N520/24/7
🚗;Mobility;minimum_setpoint;;;mobility;residential;EV_soc_minimum;1;Ecar Mindest-Speicherstand;ratio;;
🚗;Mobility;charging_efficiency;;;;;EV_charging_efficiency;2;Ecar Batterie-Effizienz Beladung;ratio;;🚗!D57
🚗;Mobility;charging_efficiency_inverse;;;;;EV_charging_losses_surcharge_factor;0;Ecar Batterie-Effizienz Beladung Kehrwert;ratio;;"WENNFEHLER(1/N523;0)"
🚗;Mobility;c_rate;;;;;EV_max_charging_power_ratio;1;Ecar Batterie Maximale Beladungsleistung;ratio;;
🚗;Mobility;minimum_setpoint;;;mobility;work;EV_soc_min_work;1;Ecar Mindestspeicherstand Arbeit;ratio;;
🚗;Mobility;minimum_setpoint;;;mobility;retail;EV_soc_min_retail;1;Ecar Mindestspeicherstand Handel;ratio;;
🚗;Mobility;moped_to_car;;;;;moped_factor;1;Moped im Verhältnis zu Auto;ratio;;
🚗;Mobility;nonflexible_charging_share;;;;;EV_share_constant_charging;1;Anteil Ecars, die konstant vor Ort laden;ratio;Rest konstantes Laden;
🚗;Mobility;mileage_reduction;;;;;mob_pkm_factor;2;Reduktionsfaktor JPkm MIV;ratio;;🚗!D29
🚗;Mobility;;;;;;EV_experimental_calculation;1;New Calculation Method;;;
🚗;Mobility;mileage;;;mobility;residential;EV_mileage_residential;0;Ecar Pkm Real Wohnen (Insgesamt);Pkm/a;;mobility_is_included*(EV_share*StatPAX_residential*pkm_car*mob_pkm_factor)
🚗;Mobility;mileage;;;mobility;work;EV_mileage_work;0;Ecar Pkm Real Arbeiten (Insgesamt);Pkm/a;;mobility_is_included*(mob_pkm_factor*EV_share*pkm_car*(mob_simultaneity_office*StatPAX_office+mob_simultaneity_edu*(StatPAX_schoolprim+StatPAX_schoolsec)))
🚗;Mobility;mileage;;;mobility;retail;EV_mileage_retail;0;Ecar Pkm Real Einkaufen (Insgesamt);Pkm/a;;mobility_is_included*(mob_pkm_factor*EV_share*pkm_car*mob_simultaneity_retail*(StatPAX_retail+StatPAX_retailother))
🚗;Mobility;minimum_setpoint;;;;;EV_soc_min_ext;2;Ecar Mindest-Speicherstand Extern;ratio;;🚗!D66
🚗;Mobility;minimum_setpoint;;;;;EV_soc_min_discharge;2;Ecar Mindest-Speicherstand Entladung;ratio;;🚗!D71
🚗;Mobility;demand;;;;;fossile_demand_kWhpkm;1;Fossiler Energieverbrauch;kWh/km;;
🚗;Mobility;ev_count;;;mobility;residential;EV_count_residential;0;Ecar Anzahl Wohnen;-;;EV_share*NFA_residential/100*mob_motorization_perNFA_residential*mobility_is_included
🚗;Mobility;ev_count;;;mobility;work;EV_count_work;0;Ecar Anzahl Arbeit;-;;EV_share*(NFA_office*mob_simultaneity_office+mob_simultaneity_edu*(NFA_schoolprim+NFA_schoolsec))/100*mob_motorization_perNFA_work*mobility_is_included
🚗;Mobility;ev_count;;;mobility;retail;EV_count_retail;0;Ecar Anzahl Einkaufen;-;;EV_share*mob_simultaneity_retail*(NFA_retailfood+NFA_retailother)/100*mob_motorization_perNFA_retail*mobility_is_included
🚗;Mobility;is_bidirectional;;;;;ev_bidirectional_use;2;Bidirektionales Laden;bool;;
☁;Construction;component_type;;;component;;GWP_walls_name;2;Bauweise Außenwand;;COMP_name_wall;THG!F15
☁;Construction;component_type;;;component;;GWP_windows_name;2;Bauweise Fenster;;COMP_name_windows;THG!F16
☁;Construction;component_type;;;component;;GWP_roof_name;2;Bauweise Dach;;COMP_name_roof;THG!F17
☁;Construction;component_type;;;component;;GWP_ground_name;2;Bauweise Erdb. Fußboden beheizt;;COMP_name_floor;THG!F18
☁;Construction;component_type;;;component;;GPW_ceilings_name;2;Bauweise Geschossdecke;;COMP_name_ceiling;THG!F19
;Construction;component_type;;;component;;COMP_name_terrace;2;Bauweise Terasse;;;THG!F20
;Construction;component_type;;;component;;COMP_name_basement_ceiling;2;Bauweise Kellerdecke;;;THG!F21
;Construction;component_type;;;component;;COMP_name_fundament;2;Bauweise Bodenplatte;;;THG!F22
;Construction;component_type;;;component;;COMP_name_ceil_to_air;2;Bauweise Außendecke gg. Außenluft;;;THG!F23
;Construction;component_type;;;component;;COMP_name_wall_earth_contacted;2;Bauweise Erdb. Wand beheizt;;;THG!F24
;Construction;component_type;;;component;;COMP_name_internal_wall_load;2;Bauweise Innenwand tragend;;;THG!F25
;Construction;component_type;;;component;;COMP_name_internal_wall_nonload;2;Bauweise Innenwand nicht tragend;;;THG!F26
;Construction;component_type;;;component;;COMP_name_ceiling_topfloor;2;Bauweise Oberste Geschoßdecke;;;THG!F27
;Construction;component_type;;;component;;COMP_name_wall_ec_unheated;2;Bauweise Erdb. Wand Keller;;;THG!F28
;Construction;component_type;;;component;;COMP_name_basement_floor_unheated;2;Bauweise  Erdb. Fußboden unbeheizt;;;THG!F29
;Construction;component_type;;;component;;COMP_name_columns;2;Bauweise Stützen;;;THG!F30
;Construction;component_type;;;component;;COMP_name_internal_wall_unheated;2;Bauweise Innenwand unbeheizt;;;THG!F31
;Construction;component_type;;;component;;COMP_name_unheated_horizontal;2;Bauweise Zwischendecke unbeheizt / Keller / TG;;;THG!F32
;Construction;component_type;;;component;;COMP_name_balconies;2;Bauweise Balkone;;;THG!F33
;Construction;component_type;;;component;;COMP_name_windowframe;2;Bauweise Fensterrahmen;;;THG!F34
;Construction;component_type;;;component;;COMP_name_windowglazing;2;Bauweise Fensterglas;;;THG!F35
;Construction;component_type;;;component;;COMP_name_other;2;Bauweise Sonstige;;;THG!F36
☁;;;;;;;GWP_general_name;2;Typ Bauliche Maßnahmen Allgemein;;;☁THG'!D26
☁;;;;;;;GWP_other_name;2;Typ Andere bauliche Maßnahmen;;;☁THG'!D28
☁;Construction;component_fu;;;component;;GWP_ref_area_walls;2;FU Außenwand;m² FU;COMP_area_wall;THG!C15
☁;Construction;component_fu;;;component;;GWP_ref_area_windows;2;FU Fenster;m² FU;COMP_area_windows;THG!C16
☁;Construction;component_fu;;;component;;GWP_ref_area_roof;2;FU Dach;m² FU;COMP_area_roof;THG!C17
☁;Construction;component_fu;;;component;;GWP_ref_area_fundament;2;FU Erdb. Fußboden beheizt;m² FU;COMP_area_floor;THG!C18
☁;Construction;component_fu;;;component;;GWP_ref_area_ceilings;2;FU Geschossdecke;m² FU;COMP_area_ceilings;THG!C19
;Construction;component_fu;;;component;;COMP_area_terrace;2;FU Terasse;m² FU;functional unit;THG!C20
;Construction;component_fu;;;component;;COMP_area_basement_ceiling;2;FU Kellerdecke;m² FU;functional unit;THG!C21
;Construction;component_fu;;;component;;COMP_area_fundament;2;FU Bodenplatte;m² FU;functional unit;THG!C22
;Construction;component_fu;;;component;;COMP_area_ceil_to_air;2;FU Außendecke gg. Außenluft;m² FU;functional unit;THG!C23
;Construction;component_fu;;;component;;COMP_area_wall_earth_contacted;2;FU Erdb. Wand beheizt;m² FU;functional unit;THG!C24
;Construction;component_fu;;;component;;COMP_area_internal_wall_load;2;FU Innenwand tragend;m² FU;functional unit;THG!C25
;Construction;component_fu;;;component;;COMP_area_internal_wall_nonload;2;FU Innenwand nicht tragend;m² FU;functional unit;THG!C26
;Construction;component_fu;;;component;;COMP_area_ceiling_topfloor;2;FU Oberste Geschoßdecke;m² FU;functional unit;THG!C27
;Construction;component_fu;;;component;;COMP_area_wall_ec_unheated;2;FU Erdb. Wand Keller;m² FU;functional unit;THG!C28
;Construction;component_fu;;;component;;COMP_area_basement_floor_unheated;2;FU Erdb. Fußboden Keller;m² FU;functional unit;THG!C29
;Construction;component_fu;;;component;;COMP_area_columns;2;FU Stützen;m² FU;functional unit;THG!C30
;Construction;component_fu;;;component;;COMP_area_internal_wall_unheated;2;FU Innenwand unbeheizt;m² FU;functional unit;THG!C31
;Construction;component_fu;;;component;;COMP_area_unheated_horizontal;2;FU Zwischendecke unbeheizt / Keller / TG;m² FU;functional unit;THG!C32
;Construction;component_fu;;;component;;COMP_area_balconies;2;FU Balkone;m² FU;functional unit;THG!C33
;Construction;component_fu;;;component;;COMP_area_windowframe;2;FU Fensterrahmen;m² FU;functional unit;THG!C34
;Construction;component_fu;;;component;;COMP_area_windowglazing;2;FU Fensterglas;m² FU;functional unit;THG!C35
☁;;;;;;;GWP_refratio_walls;0;Bezug pro BGF (Außenwand);m²AW/m²BGF;;N568/GFA_total
☁;;;;;;;GWP_refratio_windows;0;Bezug pro BGF (Fenster);m²Fe/m²BGF;;N569/GFA_total
☁;;;;;;;GWP_refratio_roof;0;Bezug pro BGF (Dach);m²Dach/m²BGF;;N570/GFA_total
☁;;;;;;;GWP_refratio_fundament;0;Bezug pro BGF (Fundament);m²KB/m²BGF;;N571/GFA_total
☁;;;;;;;GWP_refratio_ceilings;0;Bezug pro BGF (Zwischengeschoßdecken);m²Zwd/m²BGF;;N572/GFA_total
☁;lca;component_type;;;;;GWP_pv_name;2;Typ PV-Anlage;;;☁THG'!D42
☁;lca;;;;;;GWP_refratio_pv;0;Bezug pro BGF (PV);m²PV/m²BGF;;PV_module_area/GFA_total
☁;lca;component_type;;;;;GWP_boreholes_name;2;Typ Erdwärmesonden;;;☁THG'!D43
☁;lca;;;;;;borehole_count;2;Anzahl Erdsonden;Stk Erdsonden;;☁THG'!E43
☁;lca;component_type;;;;;GWP_ventilation_name;2;Typ Komfortlüftung;;;☁THG'!D44
☁;lca;component_type;;;;;GWP_solarthermal_name;2;Typ Solarthermie;;;☁THG'!D45
☁;lca;component_type;;;;;GWP_battery_name;2;Typ E-Batterie;;;☁THG'!D47
☁;lca;component_type;;;;;GWP_storage_name;2;Typ Pufferspeicher;;;☁THG'!D48
☁;;;;;;;GWP_tga_general_name;2;Typ  Allgemein;;;☁THG'!D49
☁;;;;;;;GWP_tga_other_name;2;Typ  Andere bauliche Maßnahmen;;;☁THG'!D51
☁;;;;;;;GWP_refratio_boreholes;0;Bezug pro BGF (Erdsonden);StkErdsonden/m²BGF;;borehole_count/GFA_total
☁;;;;;;;GWP_direct_fossile;2;Direkteingabe GWP Fossil;;;☁THG'!D30
☁;;;;;;;GWP_direct_biogenic;2;Direkteingabe GWP Biogen;;;☁THG'!D31
☁;;;;;;;GWP_direct_biogenic_share;1;Direkteingabe Biogener Anteil;;;
☁;;;;;;;GWP_direct_life;1;Direkteingabe Lebensdauer;;;
☁;lca;vehicle_count;;;;;GWP_miv_count_ev;0;GWP Herstellung E-Cars;Anzahl Fahrzeuge;;N615*EV_share
☁;lca;vehicle_count;;;;;GWP_miv_count_fossile;0;GWP Herstellung Verbrenner;Anzahl Fahrzeuge;;N615-N616
☁;lca;;;;;;GWP_mobility_construction_fossil;1;GWP Verbrenner;t CO2/Fahrzeug;;☁THG'!D56
☁;lca;;;;;;GWP_mobility_construction_ev;1;GWP E-Car;t CO2/Fahrzeug;;
☁;lca;;;;;;GHG_LCA_timeframe_years;1;Betrachtungszeitraum Ökobilanz;;;
☁;lca;;;;;;GWP_mobility_moped_gpPKm;1;GWP Mobilität Moped;GWP 100S (gCO2equiv/Pkm);;
☁;lca;;;;;;GWP_mobility_car_gpPKm;1;GWP Mobilität PKW;GWP 100S (gCO2equiv/Pkm);;
☁;lca;pathway_reduction_year;;;;;year_rcp0;1;Bezugsjahr Ausgangssituation;;;
☁;lca;pathway_reduction_year;;;;;year_rcp1;1;Bezugsjahr Stütztstelle 1;;;
☁;lca;pathway_reduction_year;;;;;year_rcp2;1;Bezugsjahr Stütztstelle 2;;;
☁;lca;pathway_reduction_year;;;;;year_rcp3;1;Bezugsjahr Stütztstelle 3;;;
☁;lca;pathway_reduction_factor;;;energy_carrier;grid;grid_rcp1;1;Absenkfaktor 1 Netzstrom;;;
☁;lca;pathway_reduction_factor;;;energy_carrier;grid;grid_rcp2;1;Absenkfaktor 2 Netzstrom;;;
☁;lca;pathway_reduction_factor;;;energy_carrier;grid;grid_rcp3;1;Absenkfaktor 3 Netzstrom;;;
☁;lca;pathway_reduction_factor;;;energy_carrier;renewables;rcp1_renewable;1;Absenkfaktor 1 Erneuerbare;;;
☁;lca;pathway_reduction_factor;;;energy_carrier;renewables;rcp2_renewable;1;Absenkfaktor 2 Erneuerbare;;;
☁;lca;pathway_reduction_factor;;;energy_carrier;renewables;rcp3_renewable;1;Absenkfaktor 3 Erneuerbare;;;
☁;lca;pathway_reduction_factor;;;energy_carrier;district_heating;rcp1_dh;0;Absenkfaktor 1 Fernwärme;;;"WENNFEHLER(WENN(FINDEN(""rneuerbar"";SVERWEIS(heat_th2_carrier_type;cf_constant;7;FALSCH));rcp1_renewable;#NV);rcp1_fossil)"
☁;lca;pathway_reduction_factor;;;energy_carrier;district_heating;rcp2_dh;0;Absenkfaktor 2 Fernwärme;;;"WENNFEHLER(WENN(FINDEN(""rneuerbar"";SVERWEIS(heat_th2_carrier_type;cf_constant;7;FALSCH));rcp2_renewable;#NV);rcp2_fossil)"
☁;lca;pathway_reduction_factor;;;energy_carrier;district_heating;rcp3_dh;0;Absenkfaktor 3 Fernwärme;;;"WENNFEHLER(WENN(FINDEN(""rneuerbar"";SVERWEIS(heat_th2_carrier_type;cf_constant;7;FALSCH));rcp3_renewable;#NV);rcp3_fossil)"
☁;lca;pathway_reduction_factor;;;energy_carrier;fossile;rcp1_fossil;1;Absenkfaktor 1 Andere Fossile;;;
☁;lca;pathway_reduction_factor;;;energy_carrier;fossile;rcp2_fossil;1;Absenkfaktor 2 Andere Fossile;;;
☁;lca;pathway_reduction_factor;;;energy_carrier;fossile;rcp3_fossil;1;Absenkfaktor 3 Andere Fossile;;;
☁;lca;pathway_integral;;;energy_carrier;grid;GWP_rcpi_grid;0;Absenkpfad-Integral Netzstrom;;;(year_rcp1-year_rcp0+1)*(1+grid_rcp1)/2+(year_rcp2-year_rcp1+1)*(grid_rcp1+grid_rcp2)/2+(year_rcp3-year_rcp2+1)*(grid_rcp3+grid_rcp2)/2-grid_rcp1-grid_rcp2
☁;lca;pathway_integral;;;energy_carrier;renewables;GWP_rcpi_grid_substition;0;Absenkpfad-Integral Substi;;;(year_rcp1-year_rcp0+1)*(1+grid_rcp1)/2+(year_rcp2-year_rcp1+1)*(grid_rcp1+grid_rcp2)/2+(year_rcp3-year_rcp2+1)*(grid_rcp3+grid_rcp2)/2-grid_rcp1-grid_rcp2
☁;lca;pathway_integral;;;energy_carrier;district_heating;GWP_rcpi_district_heating;0;Absenkpfad-Integral Fernwärme;;;(year_rcp1-year_rcp0+1)*(1+rcp1_dh)/2+(year_rcp2-year_rcp1+1)*(rcp1_dh+rcp2_dh)/2+(year_rcp3-year_rcp2+1)*(rcp2_dh+rcp3_dh)/2-rcp1_dh-rcp2_dh
☁;lca;pathway_integral;;;energy_carrier;fossile;GWP_rcpi_fossil;0;Absenkpfad-Integral Fossil;;;(year_rcp1-year_rcp0+1)*(1+rcp1_fossil)/2+(year_rcp2-year_rcp1+1)*(rcp1_fossil+rcp2_fossil)/2+(year_rcp3-year_rcp2+1)*(rcp2_fossil+rcp3_fossil)/2-rcp1_fossil-rcp2_fossil
☁;lca;pathway_integral;;;energy_carrier;natural_gas;GWP_rcpi_natural_gas;0;Absenkpfad-Integral Gas;;;GWP_rcpi_fossil
☁;lca;pathway_integral;;;energy_carrier;biomass;GWP_rcpi_biomass;0;Absenkpfad-Integral Biomasse;;;GWP_rcpi_natural_gas
☁;lca;pathway_integral;;;energy_carrier;fossile;GWP_rcpi_mob_fossile;0;Absenkpfad-Integral MIV Fossil;;;GWP_rcpi_biomass
☁;lca;pathway_integral;;;energy_carrier;renewables;GWP_rcpi_renewable;0;Absenkpfad-Integral Erneuerbar;;;(year_rcp1-year_rcp0+1)*(1+rcp1_renewable)/2+(year_rcp2-year_rcp1+1)*(rcp1_renewable+rcp2_renewable)/2+(year_rcp3-year_rcp2+1)*(rcp2_renewable+rcp3_renewable)/2-rcp1_renewable-rcp2_renewable
⚖;;;;;;;fPE_grid_profile;1;Strom Konversionsprofil PE;;;
⚖;assessment;district_heating_index;;;;;district_heating_conversion_profile;1;Fernwärme Konversionsprofil;;;
⚖;assessment;grid_name;;;;;fGHG_grid_profile;2;Strom Konversionsprofil THG;;;🚦Signals!D3
⚖;primary_energy;conversion_factor_index;;;;;fPE_grid_column;0;Strom Konversionsprofil ID PE;int;;"VERGLEICH(fPE_grid_profile;fPE[#Kopfzeilen];0)"
⚖;GHG;conversion_factor_index;;;;;fGHG_grid_column;0;Strom Konversionsprofil ID THG;int;;"VERGLEICH(fGHG_grid_profile;fGHG[#Kopfzeilen];0)"
⚖;primary_energy;is_district_heating;;;heating;system_2;heat_th2_is_dh;0;PE Heizen 2 ist Fernwärme;bool;;"--ISTZAHL(FINDEN(""Fernwärme"";heat_th2_carrier_type))"
⚖;primary_energy;is_district_heating;;;heating;system_4;heat_th4_is_dh;0;PE Heizen 4 ist Fernwärme;bool;;"--ISTZAHL(FINDEN(""Fernwärme"";heat_th4_carrier_type))"
⚖;primary_energy;is_district_heating;;;cooling;system_2;cool_th2_is_dh;0;PE Kühlen 2 ist Fernwärme;bool;;"--ISTZAHL(FINDEN(""Fernwärme"";cool_th2_carrier_type))"
⚖;primary_energy;is_district_heating;;;dhw;system_1;dhw1_is_dh;0;PE WWWB 1 ist Fernwärme;bool;;"--ISTZAHL(FINDEN(""Fernwärme"";DHW_carriertype_1))"
⚖;primary_energy;is_district_heating;;;dhw;system_2;dhw2_is_dh;0;PE WWWB 2 ist Fernwärme;bool;;"--ISTZAHL(FINDEN(""Fernwärme"";DHW_carriertype_2))"
