,Wind 2013,Wind 2015,Wind 2016,"Wind 2030, TU EEG, ""Stromzukunft""",WEB 2015 Umgebung Wien,Hochrechnung Ueberschuss 2050,Wind AT 2017,Wind AT 2018,Wind AT 2019,Wind AT 2020,REF,REG,uba30,uba50,veigl30,veigl50
2021-05-21 04:00:00,0.11697685278320463,0.5532492941465191,0.19759803793660025,0.2072131143049746,0.3301693544009656,0.28740157480314965,0.6940323371264695,0.11920207261360409,0.06209922375970302,0.5227655986509275,1.0,1.0,1.0,1.0,1.0,1.0
2021-05-21 05:00:00,0.09000028112993788,0.5159342563600616,0.19796668015804336,0.2475409841238894,0.5859418012256998,0.24015748031496068,0.7087551389512315,0.1461061386718086,0.02328720890988863,0.5008431703204048,1.0,1.0,1.0,1.0,1.0,1.0
2021-05-21 06:00:00,0.07923461096545496,0.4651184616672852,0.14404886088768815,0.34065573757395223,0.27355246186811966,0.27559055118110243,0.7144401477689112,0.10394941701731723,0.0020249746878164025,0.41450252951096134,1.0,1.0,1.0,1.0,1.0,1.0
2021-05-21 07:00:00,0.09870545140157878,0.4079203379838128,0.10890848746233876,0.29868852441176175,0.3208305654710363,0.3070866141732284,0.7084088173040627,0.08068609472871822,0.0,0.3979763912310288,0.0,0.0,0.0,0.0,0.0,1.0
2021-05-21 08:00:00,0.08140040679867117,0.3645795708545107,0.09598403635961981,0.1590163934129138,0.29659830800685477,0.36220472440944884,0.7168148174580669,0.06980301858874467,0.004049949375632806,0.4566610455311974,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-21 09:00:00,0.05257436525788925,0.33170788883489954,0.10985510732314935,0.14885245947249026,0.3267535753888146,0.4212598425196851,0.7217185366595739,0.05859639710622695,0.010124873439082013,0.621585160202361,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-21 10:00:00,0.03024863204727948,0.3006190211217811,0.10315107680216314,0.12327868798059353,0.2074811117630486,0.4488188976377954,0.7168174467981213,0.044881097086615016,0.03509956125548431,0.712310286677909,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-21 11:00:00,0.01767299622811248,0.31837299329928337,0.09519817511309901,0.12131147539952379,0.1387403361757233,0.5,0.7147316288949448,0.03132791320466854,0.12386095173810328,0.7048903878583475,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-21 12:00:00,0.013350386115540023,0.354089517409627,0.11036743957279097,0.10196721298545793,0.11443893600357731,0.5196850393700788,0.7166882335154465,0.03877220381433169,0.14039824502193726,0.6721753794266443,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-21 13:00:00,0.012366431332917356,0.43231166193047466,0.19794027289726304,0.09180327904503437,0.057333521160253406,0.5275590551181104,0.7426657376331809,0.04544747316926402,0.27640904488693896,0.6205733558178753,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-21 14:00:00,0.01677228511541114,0.41068287016227517,0.3364602852258831,0.09868852465139914,0.12861512971688968,0.4606299212598426,0.7607488360475011,0.03581873629783758,0.4546068174147824,0.5753794266441822,0.0,1.0,1.0,0.0,1.0,0.0
2021-05-21 15:00:00,0.021642623971913293,0.3702038669380718,0.29580734706497813,0.10360655782646756,0.10153315877492045,0.40157480314960636,0.7664026684045355,0.02724169352287641,0.5099561255484307,0.5824620573355819,1.0,1.0,1.0,1.0,1.0,1.0
2021-05-21 16:00:00,0.03993542043712419,0.3410259227021636,0.3402116465437192,0.06393442603382066,0.17631907485764356,0.3070866141732284,0.7257797401836407,0.018260047336538333,0.5676679041511982,0.6128161888701519,1.0,1.0,1.0,1.0,1.0,1.0
2021-05-21 17:00:00,0.057551825573842794,0.3717288994746282,0.42196126686577407,0.0370491799871221,0.17346871518632342,0.2677165354330709,0.6692718418339273,0.015792241300253855,0.545055686803915,0.5976391231028668,1.0,1.0,1.0,1.0,1.0,1.0
2021-05-21 18:00:00,0.1296375577913702,0.43772627466210745,0.3822997585089355,0.018688524537571374,0.13737234446767868,0.24015748031496068,0.5550972574105134,0.026837090111499498,0.5312183597705029,0.4684654300168635,1.0,1.0,1.0,1.0,1.0,1.0
2021-05-21 19:00:00,0.2695227034331077,0.5415325471096645,0.38825540019654387,0.01836065559932412,0.10188339566946941,0.2637795275590552,0.5039182801111085,0.033633946569680925,0.545055686803915,0.366947723440135,1.0,1.0,1.0,1.0,1.0,1.0
2021-05-21 20:00:00,0.24725195485710383,0.5588328951058573,0.41935200976715514,0.026557377108451307,0.19916589338840623,0.27559055118110243,0.5206465171573831,0.028657805462695602,0.5460681741478233,0.38549747048903893,1.0,1.0,1.0,1.0,1.0,1.0
2021-05-21 21:00:00,0.15376456718585646,0.5777532769116511,0.47070118340235,0.03245901575030093,0.2424421204453049,0.2992125984251969,0.3809057325247488,0.02469282941775921,0.5848801889976376,0.366947723440135,1.0,1.0,1.0,1.0,1.0,1.0
2021-05-21 22:00:00,0.10030913340053675,0.634112897103367,0.48410826349109876,0.04163934422394327,0.2646556693143369,0.33464566929133865,0.2837749059541406,0.028050900345630236,0.6169422882213973,0.3298482293423272,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-21 23:00:00,0.10783596761821239,0.5939917810563691,0.47615587189771097,0.05114754028787231,0.218843132642854,0.33464566929133865,0.3050597893147377,0.03197534735615027,0.5916301046236923,0.24519392917369315,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-22 00:00:00,0.09771653120706607,0.6141358675467052,0.4296566487145688,0.06032786876151464,0.322455096011435,0.36220472440944884,0.3466728518761281,0.036101752605965404,0.6064799190010126,0.2016863406408095,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-22 01:00:00,0.061078947493324987,0.6924420233578977,0.4137361702762149,0.07081967178995884,0.391282461532099,0.4094488188976379,0.34737826625073015,0.0571397561319914,0.6061424232197098,0.19763912310286685,1.0,1.0,1.0,1.0,1.0,1.0
2021-05-22 02:00:00,0.043434940508158784,0.7570149312480018,0.4423222066425052,0.0754098358770066,0.383130083927616,0.4488188976377954,0.33785028913350107,0.08898012119555157,0.6611542355720554,0.17571669477234406,1.0,1.0,1.0,1.0,1.0,1.0
2021-05-22 03:00:00,0.031180376984293594,0.7552986086360021,0.442870363303874,0.07672131177976901,0.3337912691499453,0.44094488188976383,0.3179018617605686,0.12365236667235677,0.6780290246371922,0.14873524451939296,1.0,1.0,1.0,1.0,1.0,1.0
2021-05-22 04:00:00,0.038551676976589906,0.7573243981248606,0.3863354000709818,0.11278688495214935,0.262143915053983,0.41338582677165364,0.30020865691431925,0.1978517550960968,0.6695916301046237,0.1689713322091063,1.0,1.0,1.0,1.0,1.0,1.0
2021-05-22 05:00:00,0.05452095276031262,0.7769571515289159,0.24507283871971483,0.170819672194347,0.3558057904110049,0.40551181102362216,0.27419434203582294,0.21828285350505736,0.722578467769153,0.1622259696458685,1.0,1.0,1.0,0.0,0.0,1.0
2021-05-22 06:00:00,0.06474144990757397,0.7606602487313582,0.12604946790154292,0.21573770490212243,0.2930668603524081,0.45669291338582685,0.21753469320296817,0.1900839191438894,0.7880526493418835,0.11231028667790896,1.0,1.0,1.0,1.0,0.0,1.0
2021-05-22 07:00:00,0.10367100933314884,0.6721560787226716,0.08468902703762132,0.25278688488924456,0.33436444281316474,0.4685039370078741,0.1994711270290524,0.1969213046364872,0.7472156598042525,0.10185497470489041,1.0,1.0,1.0,1.0,1.0,1.0
2021-05-22 08:00:00,0.10920364651086713,0.6719090110362879,0.06338970740715817,0.2518032779247294,0.3105173166942807,0.5196850393700788,0.16343902654318787,0.18336777728814735,0.7880526493418835,0.13659359190556497,0.0,0.0,0.0,1.0,1.0,0.0
2021-05-22 09:00:00,0.11381162176559093,0.6681926495225082,0.041268231260899624,0.33377049196758746,0.3009303894479181,0.5748031496062993,0.12601037086841468,0.18664479014718569,0.8488018899763755,0.13423271500843176,0.0,0.0,0.0,1.0,0.0,0.0
2021-05-22 10:00:00,0.10002398732067469,0.6419904155395229,0.036862456428510194,0.27475409776087467,0.4058004916240394,0.6023622047244096,0.10078560924626215,0.2116072406837317,0.8842389470131625,0.1716694772344014,0.0,0.0,0.0,1.0,1.0,0.0
2021-05-22 11:00:00,0.08298678287677709,0.5550091628405969,0.026364491219781988,0.20590163989994612,0.6183115738431197,0.5905511811023623,0.08531607484604277,0.22245013125568222,0.8373270334120826,0.23271500843170329,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-22 12:00:00,0.05407443079402412,0.4782735629252612,0.007735012359029666,0.17540983643116817,0.6758492921596045,0.5669291338582678,0.06838350051553847,0.24684586224318592,0.8346270671616607,0.27858347386172017,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-22 13:00:00,0.0558489813786101,0.4319813646679965,0.004328083337077305,0.1632786887114877,0.5433686327320287,0.5275590551181104,0.056373050766922166,0.26788386576921186,0.8896388795140062,0.2866779089376055,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-22 14:00:00,0.06312221448607803,0.41264934133446995,0.00489593753917682,0.13737704947953092,0.35009990152010567,0.47244094488188987,0.0450759034130712,0.27811985122409705,0.8990887613904828,0.25227655986509284,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-22 15:00:00,0.08955485447509572,0.44670357308248826,0.0042147636206826536,0.12163934448754445,0.29609298466453504,0.44094488188976383,0.0369531207449296,0.3563649302952128,0.9061761727978402,0.25969645868465435,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-22 16:00:00,0.11875965471401966,0.4071194027592766,0.003197515127770139,0.19213114718948263,0.2694911355171228,0.36220472440944884,0.030259947826380924,0.36554887818723936,0.8997637529530883,0.22495784148397985,1.0,1.0,0.0,0.0,1.0,0.0
2021-05-22 17:00:00,0.24080254199880463,0.3393601816004974,0.0027225375768846613,0.29639344289244474,0.22454643675962374,0.2598425196850394,0.02555455598897931,0.22710272702012338,0.8656766790415121,0.22360876897133228,1.0,1.0,1.0,0.0,1.0,1.0
2021-05-22 18:00:00,0.46364679564810857,0.30272482136334916,0.00625016308347343,0.3773770486228271,0.08165301475130594,0.1850393700787402,0.054230889862579436,0.14262682410708186,0.863314208572393,0.23372681281618893,1.0,1.0,1.0,0.0,0.0,1.0
2021-05-22 19:00:00,0.5499295897291915,0.3118659119108283,0.011687586802098379,0.4226229502688497,0.013380729474954832,0.14960629921259844,0.07030855305538707,0.14117052659923965,0.816402294971313,0.26273187183811136,0.0,1.0,1.0,0.0,0.0,1.0
2021-05-22 20:00:00,0.4898467914859251,0.28053356320024064,0.01849567684104811,0.4386885243488569,0.06311049133971428,0.14566929133858272,0.07206795717180674,0.1402802617076531,0.722578467769153,0.2913996627318719,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-22 21:00:00,0.5870845255494173,0.2793754765295584,0.029691609887459166,0.42327868814534425,0.06477831684678234,0.1614173228346457,0.07326618499661004,0.14456912656152704,0.7019912251096863,0.23035413153457004,1.0,1.0,1.0,1.0,1.0,1.0
2021-05-22 22:00:00,0.5414047807423802,0.31486530350722536,0.03987606244591269,0.5272131150598325,0.07953931570689696,0.19291338582677173,0.04135688971608762,0.1917830473918364,0.6905163685453932,0.1443507588532884,1.0,0.0,0.0,0.0,0.0,0.0
2021-05-22 23:00:00,0.4440264817099418,0.3534056553899174,0.06797476125069966,0.5367213111237615,0.061592582732157945,0.21259842519685046,0.026401954726520467,0.23167426471573177,0.6371920350995613,0.08296795952782464,1.0,1.0,1.0,1.0,1.0,1.0
2021-05-23 00:00:00,0.36526241654183156,0.41192363461075715,0.10504459119068692,0.593770491401444,0.0951991697705496,0.2598425196850394,0.04035097933526528,0.19951069777602076,0.6456294296321297,0.05362563237774032,0.0,0.0,0.0,1.0,1.0,0.0
2021-05-23 01:00:00,0.46941704238891807,0.4581436392578185,0.14466332998697493,0.5908196721554059,0.12329372597775543,0.29527559055118113,0.034027416504367525,0.17216115580562963,0.75430307121161,0.0269814502529511,1.0,1.0,1.0,1.0,1.0,1.0
2021-05-23 02:00:00,0.4583754267607223,0.41093982423476955,0.17823559082714566,0.511147540830052,0.12805681850491493,0.2834645669291339,0.04231284263587585,0.1715137216541479,0.7532905838677019,0.015177065767284994,1.0,1.0,1.0,0.0,1.0,1.0
2021-05-23 03:00:00,0.3867889375004336,0.35900571833170963,0.18762770784780242,0.501967212506183,0.10208694663216854,0.2598425196850394,0.03589875538310424,0.20452736791742243,0.8049274384070201,0.01618887015177066,0.0,1.0,0.0,1.0,1.0,0.0
2021-05-23 04:00:00,0.33885285111395,0.38750941103487146,0.2368530392775633,0.4944262288735503,0.13500986091330408,0.2637795275590552,0.029197318824384505,0.23745995611186427,0.817752278096524,0.02495784148397977,1.0,0.0,0.0,0.0,0.0,0.0
2021-05-23 05:00:00,0.30266010988894637,0.4782795407401188,0.249303101401331,0.49704918067907516,0.16172673250947966,0.31889763779527563,0.03333514883003758,0.23309037665555096,0.8272021599730005,0.03237774030354132,0.0,0.0,0.0,1.0,0.0,0.0
2021-05-23 06:00:00,0.3594222159099829,0.5473777924270006,0.23513362446717076,0.5439344256683736,0.22759000829712492,0.3897637795275592,0.025743492852890307,0.1717970814286691,0.8002024974687818,0.022934232715008433,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-23 07:00:00,0.4957264233298417,0.5838307373446097,0.19336130096370813,0.5229508197612586,0.2931696051240562,0.4606299212598426,0.02146668344436035,0.10164338365230484,0.7593655079311511,0.004047217537942666,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-23 08:00:00,0.5090832352725335,0.5183797804183063,0.35257126478026746,0.48426229493312684,0.265151299753671,0.5,0.01733824393890165,0.08760453829014873,0.7867026662166725,0.0010118043844856664,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-23 09:00:00,0.5257538754857249,0.34562529943679327,0.5941564224086601,0.45770491782467554,0.25326392353204213,0.4685039370078741,0.04403844095159573,0.07882519380949912,0.7863651704353698,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-23 10:00:00,0.5476568184780501,0.3843564815630165,0.6950498942238139,0.3590163931732763,0.1660626911117372,0.49212598425196863,0.05376737477298467,0.09468475452285133,0.8123523455956803,0.0006745362563237777,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-23 11:00:00,0.5745138551421404,0.46207934059368067,0.6762926167770861,0.2734426232060728,0.09342407613710675,0.5590551181102363,0.06553630085660145,0.11899977090791564,0.8201147485656431,0.0016863406408094439,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-23 12:00:00,0.5345103063330543,0.405651757245353,0.6522696609021278,0.2616393444246396,0.21952615920657773,0.5118110236220473,0.0701451583520048,0.1452162172466154,0.8299021262234224,0.0023608768971332215,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-23 13:00:00,0.525256019922985,0.3648495841533094,0.6258299109510284,0.2809836068387055,0.24781457347349703,0.48425196850393715,0.07120440677393124,0.11742188629682435,0.8133648329395885,0.008094435075885332,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-23 14:00:00,0.4856528439579152,0.3085187034561013,0.625973444026711,0.3180327868258276,0.05089226402950778,0.4488188976377954,0.07467400878575199,0.0987304451702271,0.7087411407357409,0.01079258010118044,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-23 15:00:00,0.4739387071016708,0.2684966352029746,0.6209875334578622,0.2816393447152,0.1458387721288975,0.38188976377952766,0.07957810360726676,0.11499426582856288,0.6081673979075263,0.011467116357504218,1.0,1.0,1.0,1.0,1.0,1.0
2021-05-23 16:00:00,0.3905568088758198,0.24770234638889635,0.5905999568772964,0.23737704868573192,0.11436462374735383,0.31102362204724415,0.07113416583247725,0.09169075797194086,0.6166047924400946,0.006408094435075886,1.0,1.0,1.0,1.0,1.0,1.0
2021-05-23 17:00:00,0.2593282746982691,0.2302055122166533,0.5569522018770344,0.22131147595368536,0.0269675946867383,0.23622047244094493,0.05503584353924197,0.03913627819129224,0.5437057036787041,0.0026981450252951105,1.0,1.0,1.0,1.0,1.0,1.0
2021-05-23 18:00:00,0.1850661586368776,0.2375109997541279,0.5121654875935904,0.18098360628454394,0.0582633936533456,0.16929133858267717,0.07246348503999415,0.03998567058206907,0.44718191022612225,0.0,1.0,1.0,1.0,1.0,1.0,1.0
2021-05-23 19:00:00,0.1531654318247122,0.2145012407874401,0.5124360344926697,0.20459016399718374,0.07348448230851347,0.11811023622047247,0.13659384020749252,0.035171302146355846,0.4448194397570031,0.0,1.0,1.0,1.0,1.0,1.0,1.0
2021-05-23 20:00:00,0.1713170791548723,0.22723076761074606,0.5699550115232576,0.20262295006815342,0.07242472491541327,0.1299212598425197,0.1769643517831621,0.02639195766570622,0.42693216334795825,0.00033726812816188865,1.0,1.0,1.0,1.0,1.0,1.0
2021-05-23 21:00:00,0.1659590346216995,0.2111918305158896,0.6164974358863688,0.1750819674929209,0.11342441215774358,0.12598425196850396,0.049966851534313836,0.025825581583057214,0.3793452581842728,0.010455311973018551,1.0,1.0,1.0,1.0,1.0,1.0
2021-05-23 22:00:00,0.14836154186262093,0.17673754500432404,0.6394631988531481,0.21114754066530125,0.08378416102108917,0.11811023622047247,0.03338435505105615,0.06834672108090248,0.33209584880189,0.03440134907251265,1.0,1.0,1.0,1.0,1.0,1.0
2021-05-23 23:00:00,0.15134370982717082,0.20090539064169408,0.666622772279753,0.25344262276573903,0.08020812601290836,0.13779527559055121,0.04263249526249266,0.13041590689038235,0.29227134660816745,0.020573355817875214,1.0,1.0,1.0,1.0,1.0,1.0
2021-05-24 00:00:00,0.15775201199585095,0.22785462156592357,0.6949076560063864,0.2685245900310044,0.09414975147396744,0.17716535433070868,0.04803128163424754,0.12705714902972462,0.2146473169085387,0.02192242833052277,1.0,1.0,1.0,1.0,1.0,1.0
2021-05-24 01:00:00,0.16393321959132467,0.2257436712069397,0.6872933008938642,0.2803278688124376,0.0894351234617363,0.18110236220472442,0.07191395296861884,0.13207484957030638,0.2345595680054,0.028667790893760547,1.0,1.0,1.0,1.0,1.0,1.0
2021-05-24 02:00:00,0.1875070967054127,0.2059330548192753,0.6352056656719147,0.2009836065751043,0.08606263941625461,0.18897637795275596,0.0940736553273247,0.08598749851021452,0.26223422207222413,0.028330522765598658,1.0,1.0,1.0,1.0,1.0,1.0
2021-05-24 03:00:00,0.2023739050080195,0.2048931449500087,0.5958721095968027,0.1665573770455465,0.09892641406530689,0.18110236220472442,0.30230611903773674,0.10650205925276139,0.25312183597705035,0.03237774030354132,1.0,1.0,1.0,1.0,1.0,1.0
2021-05-24 04:00:00,0.21499517880411703,0.2070881525825287,0.4810865351810045,0.17049180325609972,0.09449934217498403,0.16535433070866146,0.2821935457214065,0.13082051030175929,0.2436719541005738,0.017200674536256327,1.0,1.0,1.0,1.0,1.0,1.0
2021-05-24 05:00:00,0.18194086997667352,0.19120716774948654,0.4391293216139506,0.18491803249509722,0.07614486108131441,0.18897637795275596,0.07420786435610281,0.10573338146442393,0.22038474519068518,0.009443507588532886,1.0,1.0,1.0,1.0,1.0,1.0
2021-05-24 06:00:00,0.19810182526350456,0.1733070609903115,0.3425098237560581,0.19114754022496747,0.09058599414290182,0.24409448818897644,0.08163800372990669,0.06138603115308882,0.1346608167397908,0.023271500843170322,1.0,1.0,1.0,1.0,1.0,1.0
2021-05-24 07:00:00,0.27489447586974114,0.16417907565232792,0.23551737336825793,0.1360655737265419,0.07469997234291681,0.3307086614173229,0.1494682159739921,0.028206490621821862,0.10293621329733381,0.037099494097807766,1.0,1.0,1.0,1.0,1.0,1.0
2021-05-24 08:00:00,0.3003380496227199,0.16740718764181506,0.19046376133172646,0.12557377069809772,0.03921360831883705,0.41338582677165364,0.30992895147552935,0.019992491824641176,0.14343570705366188,0.06981450252951098,1.0,1.0,1.0,1.0,1.0,1.0
2021-05-24 09:00:00,0.3142307609457211,0.17245650990245726,0.22008070105980232,0.08983606511600407,0.023711425477084682,0.4881889763779529,0.34761453123562086,0.01412539889328259,0.18731015862301725,0.13119730185497475,1.0,1.0,1.0,1.0,1.0,1.0
2021-05-24 10:00:00,0.29598396756125617,0.19809085147397051,0.35353632656168243,0.04688524648703234,0.02845642458533761,0.5708661417322836,0.2754233707012638,0.013478308208194217,0.2217347283158961,0.2290050590219225,1.0,1.0,1.0,1.0,1.0,1.0
2021-05-24 11:00:00,0.290061983674748,0.2324807605178388,0.4180792425785494,0.027213114984945812,0.05615034080246898,0.6062992125984253,0.26192509010184944,0.021894265244670003,0.2237597030037125,0.2583473861720068,1.0,1.0,1.0,1.0,1.0,1.0
2021-05-24 12:00:00,0.22883757882134995,0.2598208945505642,0.4896267139459962,0.013114754684195606,0.08649882005060988,0.6929133858267719,0.37588707360086254,0.04520086429883226,0.18764765440432002,0.2745362563237775,1.0,1.0,1.0,1.0,1.0,1.0
2021-05-24 13:00:00,0.20549466638091207,0.2883999996873143,0.5688918544194789,0.01049180302844419,0.07416104693691342,0.7165354330708662,0.32470358886136436,0.055518938221730235,0.1518731015862302,0.2816188870151771,1.0,1.0,1.0,1.0,1.0,1.0
2021-05-24 14:00:00,0.18328700774421702,0.31217413724152443,0.5496826322035564,0.012786885745948353,0.11128421917850709,0.6968503937007875,0.38978426264853433,0.0444321865104948,0.14107323658454274,0.28465430016863413,1.0,1.0,1.0,1.0,1.0,1.0
2021-05-24 15:00:00,0.17394750610362303,0.33777045071390516,0.50628545778046,0.015409836203512611,0.12426107769572556,0.625984251968504,0.5692716540239233,0.08165810462192422,0.1498481268984138,0.30623946037099503,1.0,1.0,1.0,1.0,1.0,1.0
2021-05-24 16:00:00,0.2004998271233434,0.35999789764849777,0.47002993673047905,0.020327869378581033,0.13311328289577415,0.5236220472440947,0.7399665322573074,0.0803227072845444,0.14512318596017554,0.3301854974704891,1.0,1.0,1.0,1.0,1.0,1.0
2021-05-24 17:00:00,0.18301230363347665,0.38837610222284125,0.4498234774674065,0.018688524537571374,0.21834685600998754,0.4094488188976379,0.6999273175284956,0.04734546845896591,0.1198110023624705,0.35008431703204057,1.0,1.0,1.0,1.0,1.0,1.0
2021-05-24 18:00:00,0.1950871630593801,0.4114771378240855,0.3896565937811883,0.01836065559932412,0.23791941191219002,0.29133858267716545,0.5957716455724732,0.11054843683292387,0.0820114748565643,0.31365935919055654,1.0,1.0,1.0,1.0,1.0,1.0
2021-05-24 19:00:00,0.23840709586567393,0.3988058717040456,0.34639157337638016,0.01049180302844419,0.2211351811021994,0.22047244094488191,0.5155444705917707,0.05454795872770432,0.0890988862639217,0.23305227655986516,1.0,1.0,1.0,1.0,1.0,1.0
2021-05-24 20:00:00,0.16777958828703146,0.37352973919207627,0.481241839695371,0.009180328473642337,0.22052582060116674,0.20078740157480318,0.4299132505592044,0.05458848776212068,0.11812352345595682,0.6961214165261383,1.0,1.0,1.0,1.0,1.0,1.0
2021-05-24 21:00:00,0.18239272245866753,0.43133737007506806,0.5417992997171128,0.015737705141759862,0.20982420951145184,0.23622047244094493,0.2540768856593916,0.06644391726169357,0.11407357408032402,0.8920741989881958,1.0,1.0,1.0,1.0,1.0,1.0
2021-05-24 22:00:00,0.26488917091130276,0.4241704298927162,0.5552503265102805,0.0370491799871221,0.2828337395736673,0.24803149606299216,0.18346708535776868,0.04685980697875627,0.07526155923050963,0.9504215851602026,1.0,1.0,1.0,1.0,1.0,1.0
2021-05-24 23:00:00,0.335986421058896,0.4348759145884295,0.6819119092233735,0.04983606573307046,0.3159711901075524,0.2598425196850394,0.24655434376367497,0.03525339061436865,0.050961862976712805,0.9210792580101183,1.0,1.0,1.0,1.0,1.0,1.0
2021-05-25 00:00:00,0.4007621907251217,0.4578285164484404,0.599951776339526,0.058032787391971034,0.32227739279003104,0.27952755905511817,0.3815623162983401,0.024572959646476912,0.06243671954100574,0.8647554806070828,1.0,1.0,1.0,1.0,1.0,1.0
2021-05-25 01:00:00,0.42844801305027075,0.5339421017362471,0.6224799556923049,0.06852459027064182,0.35497866268956085,0.3267716535433072,0.44211864709185605,0.041362627353045335,0.05636179547755654,0.8370994940978079,1.0,1.0,1.0,1.0,1.0,1.0
2021-05-25 02:00:00,0.3993063757714187,0.58695428355728,0.6299744383208985,0.08557376996720355,0.47635254768262075,0.36614173228346464,0.4707784536851141,0.0581519515932204,0.04758690516368547,0.8229342327150087,1.0,1.0,1.0,1.0,1.0,1.0
2021-05-25 03:00:00,0.34150533033315356,0.5491616183637001,0.5118505231325446,0.11639344222445537,0.2589736895841357,0.35433070866141736,0.4918383406610538,0.05155739684072743,0.07931150860614243,0.8559865092748737,1.0,1.0,1.0,1.0,1.0,1.0
2021-05-25 04:00:00,0.30312452194219164,0.5501040438675966,0.5717519216383175,0.13278688539248315,0.3214806361646087,0.35433070866141736,0.5242990461129904,0.06502952265384118,0.07256159298008776,0.848903878583474,1.0,1.0,1.0,1.0,1.0,1.0
2021-05-25 05:00:00,0.3444064452506748,0.5350493769806397,0.6864178982370898,0.14065573781358967,0.3841413768057878,0.38188976377952766,0.530368689818632,0.08982917011993503,0.04724940938238273,0.8364249578414842,1.0,1.0,1.0,1.0,1.0,1.0
2021-05-25 06:00:00,0.2682251244730183,0.5394667522444511,0.5562947670265523,0.1459016387287182,0.3398900437085305,0.47244094488188987,0.5309877115914458,0.048644801825043035,0.03543705703678705,0.8296795952782464,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-25 07:00:00,0.22539589119468176,0.5470542087104396,0.4280653463951833,0.12950819690865098,0.24283888327418507,0.578740157480315,0.5852216064140874,0.05184075661524861,0.00978737765777928,0.8003372681281621,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-25 08:00:00,0.18972086717997827,0.5244503433725829,0.48860369744812876,0.06786885239414732,0.2449403046414789,0.688976377952756,0.6295766950322377,0.030722381953176604,0.003374957813027338,0.8118043844856663,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-25 09:00:00,0.17039373160561339,0.5386618164822795,0.45409945256924406,0.05606557346294073,0.2686362214737865,0.7598425196850396,0.5939983435157659,0.020891686842455057,0.001349983125210935,0.7059021922428331,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-25 10:00:00,0.1517528451627578,0.591702967713776,0.372264293126088,0.07508196693875936,0.35445201496067263,0.8110236220472443,0.4601408950649166,0.014822979138194735,0.001349983125210935,0.6495784148397977,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-25 11:00:00,0.12612182711092987,0.5220559066397751,0.40334709087531045,0.08524590102895628,0.2872549957221988,0.7874015748031498,0.39387251081316105,0.014337661124378455,0.003374957813027338,0.6087689713322092,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-25 12:00:00,0.11028508401221343,0.3973179935859886,0.529820997617657,0.11213114692588146,0.3409911574877029,0.7283464566929135,0.2920212676048403,0.019677876608324322,0.006412419844751943,0.639460370994941,0.0,0.0,0.0,1.0,1.0,0.0
2021-05-25 13:00:00,0.09649562404821999,0.29841182794358984,0.5582427439380525,0.14983606493927146,0.15751742783956824,0.704724409448819,0.30254651584271297,0.024006927030221267,0.011812352345595684,0.6883642495784149,0.0,0.0,0.0,0.0,1.0,0.0
2021-05-25 14:00:00,0.07367261944097495,0.22852528640975522,0.5704921030322638,0.18065573734629667,0.04211760205334457,0.65748031496063,0.38120021861084463,0.020082480019701233,0.00708741140735741,0.6023608768971332,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-25 15:00:00,0.06617214571877439,0.15482618652612487,0.6176352239114019,0.1701639343178525,0.038294721115795294,0.5354330708661418,0.45650677148969027,0.020972401444894425,0.00708741140735741,0.6451939291736931,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-25 16:00:00,0.07134873365567132,0.12363960453168028,0.7086031363428847,0.1842622946186027,0.02041906942961789,0.3897637795275592,0.4626271238963816,0.022550286055985712,0.010124873439082013,0.8077571669477236,0.0,0.0,0.0,0.0,0.0,0.0
