Wind 2013,Wind 2015,Wind 2016,"Wind 2030, TU EEG, ""Stromzukunft""",WEB 2015 Umgebung Wien,Hochrechnung Ueberschuss 2050,Wind AT 2017,Wind AT 2018,Wind AT 2019,Wind AT 2020
0.0303165,0.0983815,0.1843238,2.683835899,0.018099,6.6,650.228,42.076,641,201
0.026241,0.1237498,0.3113695,2.062131656,0.063873,5.7,436.313,36.675,488,1016
0.028384,0.2149495,0.5786568,1.86949091,0.216159,4.6,262,17.287,376,1308
0.031284,0.2235048,0.6038258,1.705308458,0.605553,2.9,225.924,13.446,704,594
0.05535,0.256523,0.499579,2.011782369,0.571929,2.3,173.157,17.011,293,393
0.1029713,0.2078563,0.389458,2.429900365,0.038694,0.7,115.816,22.824,143,147
0.1747868,0.1895645,0.5515525,1.256543068,0.003579,0,154.353,41.377,132,119
0.3596683,0.2078045,0.5921738,1.394456336,0.06261,0,320.126,223.593,393,91
0.3874465,0.2715265,0.3973708,1.714064849,0.135984,0,552.132,379.207,1146,68
0.340166,0.2881183,0.4630645,1.392267236,0.132018,0,669.46,263.48,243,70
0.294486,0.2554448,0.5265653,1.193059189,0.755535,0,497.96,111.102,142,138
0.317598,0.2604535,0.4534895,1.039822229,0.908478,0,360.407,66.488,358,290
0.3253135,0.29791,0.401135,1.000418434,0.293313,0,331.22,97.711,635,532
0.3418113,0.2676623,0.2618348,0.936934555,0.176739,0,328.832,57.168,721,760
0.3982138,0.2278175,0.2501285,0.923799954,0.028128,0,292.406,12.558,861,789
0.4399965,0.221374,0.2154153,1.011363935,0.085746,0,249.026,10.087,1184,532
0.3636773,0.2288385,0.1179643,0.781508495,0.00351,0,196.956,8.367,974,871
0.2218505,0.1997435,0.0708205,0.503492867,0,0.7,242.816,12.655,716,576
0.1537733,0.1006523,0.0284038,0.356823208,0,2.8,282.264,0.933,944,356
0.170832,0.0830465,0.0161665,0.205775347,0,5.2,462.719,0.797,905,307
0.2338225,0.1243718,0.0111673,0.14666966,0,7.6,669.7,1.748,723,237
0.3581428,0.1960515,0.009464,0.137913268,0.019899,9.5,759.878,11.203,529,196
0.3572338,0.2925065,0.01371,0.172938853,0.169704,11.1,1277.858,32.284,542,155
0.3091713,0.4193968,0.0189675,0.426874387,0.879039,10.8,1712.17,58.239,558,165
0.2641918,0.5011395,0.0223505,0.899719861,1.483782,9.9,1909.671,64.801,582,106
0.2546278,0.5497735,0.0437085,0.952258248,1.09401,9,1860.855,51.327,560,70
0.2628085,0.456006,0.0497155,0.757428401,0.427095,6.5,2054.507,36.406,524,50
0.3253075,0.5130208,0.0479998,0.571354947,0.825162,4.9,2067.645,15.787,279,67
0.4038863,0.4721683,0.031545,0.842803282,0.835494,3.7,1895.619,17.295,155,73
0.4289885,0.3961068,0.117457,0.886585269,0.58965,1.5,1781.426,21.398,338,67
0.4955553,0.3746163,0.1472078,0.967581949,0.449496,0,1690.684,51.743,568,121
0.6054618,0.3265345,0.060771,1.278434061,0.223314,0,1592.898,63.102,384,468
0.6182498,0.2786053,0.1426205,1.740334043,0.357129,0,1537.839,112.516,651,940
0.6110033,0.2132625,0.2238743,1.86730181,0.340482,0,1473.062,183.208,521,1350
0.6064833,0.185418,0.2261193,1.379132635,0.033765,0,1293.938,265.691,389,1469
0.6300538,0.1205108,0.4681313,1.324405157,0.000552,0,1065.853,304.016,216,1176
0.590073,0.1133655,0.7627128,1.801628831,0,0,857.036,478.4,136,872
0.4166833,0.219597,0.641535,1.455751115,0.073995,0,683.223,731.991,158,544
0.183245,0.537394,0.3767793,1.812574323,0.287634,0.8,525.579,1079.097,116,341
0.0971175,0.9001183,0.3124523,1.679039264,1.157436,2.4,329.223,1247.917,122,208
0.148644,0.8256948,0.3077498,1.582718882,0.324045,1.5,219.067,1156.004,155,93
0.184386,0.4434033,0.2914783,1.372565343,0.193779,2.1,110.789,1035.545,56,32
0.201742,0.2563143,0.297369,1.370376243,0.151776,3,39.279,896.116,19,13
0.3012843,0.100044,0.3631665,1.591475283,0.444303,4.1,22.988,1036.653,17,17
0.3147523,0.0510385,0.3514218,1.293757763,0.251391,5.4,9.753,881.655,15,49
0.2895315,0.0269533,0.2162185,1.304703255,0.123828,6.8,13.99,707.873,29,79
0.2546803,0.0240705,0.1525073,1.534558696,0.066726,7.8,26.352,601.995,76,137
0.1001275,0.0254945,0.175857,1.291568663,0.015378,8.3,50.252,549.314,126,223
0.0278655,0.060826,0.1532558,1.072658723,0.004071,8.2,52.266,551.771,210,276
0.0201713,0.11443,0.198161,1.352863441,0.074172,7.3,60.764,496.986,394,379
0.0479483,0.1594138,0.1885198,1.683417456,0.307944,5.5,58.893,420.052,913,570
0.1195065,0.199072,0.145918,1.072658723,0.519936,3.4,61.227,357.186,1175,809
0.2750585,0.2030993,0.1793538,0.893152569,0.581427,1.8,71.27,283.877,1296,1204
0.522511,0.2490748,0.1274613,0.993851143,0.611688,0.2,99.511,242.572,1346,1355
0.840523,0.2462163,0.1844303,0.829668681,0.350724,0,185.872,316.714,1597,1386
0.657571,0.423128,0.2086698,0.945690956,0.248901,0,323.037,327.736,1607,1161
0.8142625,0.3742293,0.2942658,1.403212728,0.257193,0,437.478,262.627,1567,1052
0.8004688,0.2799608,0.3470125,1.961433083,0.185289,0,566.519,273.451,1639,966
1.057808,0.2701535,0.2318973,1.558638789,0.016986,0,591.787,283.639,1533,936
1.0826533,0.329523,0.242476,2.226314118,0.138108,0.6,563.018,297.672,1548,347
1.059674,0.5333755,0.1992795,1.876058211,0.652938,1.8,506.648,291.048,1437,220
0.9687063,0.7522253,0.2196053,2.213179516,0.793986,3,599.832,272.601,1444,162
0.9039718,0.784346,0.2024965,2.843640151,0.431781,3,728.293,230.496,1487,260
0.9556858,0.6427298,0.1928995,2.793290864,0.414468,1.7,693.734,291.956,1493,507
1.00333,0.4279655,0.2373925,3.936000767,0.225405,0.3,686.497,360.63,1495,505
1.032273,0.232916,0.1873823,5.118114455,0.126084,1.2,612.099,293.815,1349,412
1.044472,0.1555588,0.1081548,4.995524889,0.092772,3.6,622.998,179.807,1453,433
1.049737,0.0546188,0.08486,5.181598343,0.225585,5,733.262,218.048,1339,545
0.989434,0.0620513,0.1294415,4.70875287,0.183945,6.8,1054.587,286.004,1100,644
0.903227,0.053083,0.1921375,4.292823974,0.042117,8.1,1178.522,380.901,1104,384
0.8553453,0.059035,0.226745,4.056401233,0.019566,9.2,1141.892,506.098,1298,324
0.7346068,0.0569583,0.412929,3.73241452,0.087039,8.4,1101.49,482.442,1417,275
0.5421723,0.0530315,0.4351548,4.362875154,0.059586,7.5,993.43,487.785,1677,218
0.614669,0.0672138,0.5059858,4.340984161,0.033672,7,690.503,509.413,1557,163
0.6325363,0.1149555,0.426144,4.200881802,0.066495,6.1,580.202,551.852,1405,116
0.5460495,0.2009685,0.36084,4.152721615,0.239781,4.6,566.89,568.276,1324,128
0.4553773,0.2032595,0.3840595,4.345362361,0.252978,3.3,626.191,444.557,1179,211
0.4871185,0.237244,0.2704473,3.730225419,0.23241,1.2,658.845,414.32,828,241
0.5547288,0.3062763,0.2262583,2.515275237,0.243282,0.6,676.978,370.86,738,247
0.3928115,0.2695433,0.2447758,1.628689977,0.325728,0,427.247,322.165,666,216
0.3142538,0.2567175,0.24597,1.116440709,0.888018,0.3,250.31,186.001,800,202
0.2832043,0.2852473,0.2612835,1.026687628,1.093545,0.2,191.088,121.989,977,213
0.28066,0.3416095,0.2015385,1.236841175,0.862383,0.8,86.813,128.632,986,194
0.297198,0.3642473,0.1213013,1.403212728,0.654183,1.5,104.835,192.183,957,214
0.329172,0.3094748,0.0649205,1.57615159,0.443568,1.4,159.654,334.686,872,227
0.2978765,0.3241578,0.0308363,1.635257269,0.309897,1.4,141.849,365.84,719,225
0.3274598,0.2988735,0.0177003,1.781926929,0.492084,1.1,111.666,399.067,642,224
0.236224,0.20127,0.0122603,1.948298491,0.496047,0,97.595,421.75,642,172
0.2184988,0.1465078,0.017946,1.803817931,0.278466,0.8,161.723,467.967,609,125
0.185387,0.19572,0.019215,1.457940215,0.207117,3,102.01,392.5,499,110
0.1826905,0.1652695,0.01028,1.27186677,0.662973,5.7,55.913,277.088,397,57
0.2391383,0.1623738,0.0138398,1.212761082,0.413304,9.3,27.609,306.371,410,38
0.2956818,0.1202983,0.040628,1.560827889,0.210969,12.3,11.244,432.165,366,44
0.326038,0.0957515,0.0380625,1.803817931,0.009735,14.2,23.307,572.385,417,46
0.4020328,0.1029193,0.0447308,1.521424103,0.04737,15.5,53.095,588.447,404,30
0.414237,0.1001898,0.0498543,1.247786677,0.100593,15.8,64.933,638.145,288,32
0.4804165,0.095055,0.0618188,1.326594248,0.145098,15.2,68.07,636.759,370,30
0.500899,0.0949648,0.077832,1.249975777,0.123252,13.5,66.119,635.968,528,24
0.4612025,0.0906598,0.3490165,1.186491889,0.091488,12,70.85,690.156,1165,20
0.400631,0.0570013,0.3626335,1.313459656,0.022116,8.8,91.844,701.171,1286,22
0.3989495,0.039013,0.3060413,1.372565343,0.002811,5.2,141.739,664.154,880,10
0.414143,0.0366148,0.2699373,1.236841175,0,1.7,192.332,590.33,1529,14
0.355198,0.0658593,0.2952443,0.59762414,0.00075,0.2,296.946,608.631,1718,23
0.3057175,0.1063625,0.3011025,0.634838835,0.12108,0,552.544,616.311,1889,50
0.2428048,0.13382,0.340513,0.799021287,0.085758,0,823.524,549.121,1938,82
0.1913665,0.1343018,0.3738613,0.834046882,0.003795,0,940.426,380.13,1730,114
0.170175,0.1319358,0.3268168,0.974149241,0.002277,0,834.482,334.388,1396,111
0.1786813,0.165146,0.2631475,0.952258248,0.077922,0.1,934.454,307.188,1280,72
0.163128,0.1965815,0.2574148,0.704890014,0.064191,0.4,1089.542,248.529,1132,23
0.1096958,0.263363,0.2322298,0.44438718,0.005898,0.9,1028.397,295.48,1231,17
0.0753883,0.3255238,0.157592,0.394037893,0.004476,1.3,1034.551,323.035,1296,19
0.0690373,0.419316,0.1469018,0.3721469,0.00702,1.6,1033.26,291.577,1353,33
0.093671,0.5362555,0.1249125,0.337121315,0.00207,2.7,1048.131,248.765,1180,50
0.0777293,0.4955403,0.0763135,0.413739795,0.012696,4.8,914.966,165.744,971,37
0.0459543,0.370121,0.0695308,0.398416094,0.014118,7.4,760.8,88.636,799,23
0.0456508,0.497712,0.050215,0.168560653,0.960564,11.8,1021.9,61.08,581,32
0.037633,0.7609115,0.075557,0.105076774,2.050857,16.9,1317.843,59.306,436,101
0.0325755,1.0065345,0.1497883,0.109454974,2.420997,20.7,1516.341,53.747,399,175
0.0296053,1.1037038,0.2745595,0.07005118,2.8611,22.8,1619.052,50.081,276,255
0.0273918,1.0761643,0.446148,0.063483879,2.911269,22.6,1680.337,51.027,229,419
0.016315,1.0230835,0.5936193,0.07005118,2.748009,21.8,1689.583,47.006,190,655
0.0112793,0.8877793,0.727193,0.041592886,2.438028,19.6,1625.169,71.251,150,710
0.0120838,0.7930765,0.794258,0.024080093,2.119731,16.3,1681.922,567.133,112,671
0.012201,0.749527,0.8367878,0.015323692,2.050554,12.9,1555.081,659.261,82,598
0.0100278,0.6406508,1.286461,0.017512793,1.981995,9,1405.027,315.94,32,548
0.007666,0.534736,1.838933,0.065672979,1.778982,4.6,1405.391,222.629,17,513
0.0115033,0.47155,1.7159145,0.164182461,1.337046,2,1534.784,306.951,22,610
0.0160905,0.5517395,1.3460248,0.192640746,1.090638,2,1569.424,163.852,20,742
0.018425,0.4822373,1.3119183,0.365579608,1.023786,1.3,1749.493,78.819,19,558
0.0208443,0.3660938,0.8095255,0.700511814,0.903099,0.9,1686.535,46.415,13,312
0.0190613,0.2600358,0.6498573,1.022309436,0.645987,1.1,1560.587,38.255,18,177
0.019397,0.1920583,0.4534615,1.118629809,0.645102,0.4,1366.313,57.532,27,144
0.0177233,0.1836955,0.5113133,1.282812262,0.524253,0.6,872.901,52.328,22,98
0.031976,0.1711093,0.5050458,1.468885716,0.48888,0.7,443.437,79.765,41,112
0.068449,0.2377138,0.7095655,1.900138304,0.236556,1.1,388.302,101.526,80,124
0.0944093,0.2019933,1.0162968,2.340147283,0.082914,0.7,525.144,79.766,95,121
0.1007655,0.173777,1.3309295,2.370794677,0,0.8,965.062,98.806,81,99
0.0868628,0.1877373,1.413286,2.438656757,0.00075,2.3,874.496,63.682,67,82
0.056082,0.162062,1.5112685,2.215368617,0,4.4,1314.118,46.652,56,15
0.0754855,0.1202665,1.494257,1.79068333,0,6.9,1582.294,35.653,100,5
0.0900795,0.0977238,1.2148005,1.387889036,0.003588,8.8,1400.64,39.437,67,13
0.1084948,0.0866875,0.8500725,1.64839187,0.002802,10,782.937,47.834,41,20
0.0940925,0.094355,0.757301,1.668093763,0,10.2,302.146,62.263,34,27
0.0776468,0.0732045,0.7931835,1.608988076,0.014526,10.6,164.516,122.932,18,51
0.063514,0.1228988,0.6368333,1.849789017,0.053742,11.2,148.473,105.665,11,118
0.0447738,0.2322768,0.6042728,1.749090444,0.418173,11,101.737,86.27,17,199
0.0348578,0.3378505,0.5115495,1.112062509,0.618528,9.3,65.618,227.005,23,225
0.0297255,0.4202865,0.363606,1.26967767,0.765327,8.6,37.589,202.879,23,236
0.0331848,0.5327788,0.3026918,1.379132635,0.938304,6.6,56.731,71.132,87,257
0.0464038,0.4811953,0.2248415,1.405401828,0.826254,3.7,90.255,76.573,264,264
0.0882788,0.4336548,0.1430743,1.339728849,0.843624,2.1,184.735,112.052,113,332
0.1833455,0.4252535,0.0979848,1.519235003,0.779007,1.7,282.902,54.22,113,395
0.2237163,0.3735028,0.1223435,1.565206089,0.856824,1.5,173.907,37.308,196,292
0.1833478,0.3409143,0.17159,1.729388551,0.545361,1.3,115.463,38.728,525,248
0.1900453,0.258577,0.177867,2.521842538,0.631005,1.1,105.617,45.942,585,151
0.1208775,0.4813475,0.139488,2.543733531,0.793731,2.7,102.389,59.306,714,155
0.059429,0.4138705,0.1319308,2.611595619,0.908418,2.3,106.492,90.882,774,246
0.0306363,0.3216815,0.1139708,2.027106071,0.753504,2.1,80.481,107.794,772,297
0.048258,0.222457,0.1307613,1.86949091,0.329043,1.4,61.191,144.456,897,236
0.0497455,0.0997068,0.1709145,1.549882397,0.069489,0.2,59.545,161.841,1054,317
0.0289418,0.044889,0.1693625,1.302514155,0.12666,0,38.452,199.449,1019,330
0.0157068,0.093029,0.1654648,0.982905642,0.343896,1.5,26.714,190.816,831,332
0.0042058,0.0728923,0.0905675,0.910665362,0.069114,4.7,14.891,141.145,902,293
0.002096,0.029894,0.0541938,0.996040243,0.148458,7.8,12.477,111.224,1304,365
0.0022295,0.0169888,0.043474,1.031065828,0.21111,11.1,30.697,124.588,1138,350
0.0034788,0.0210283,0.0355255,0.980716541,0.143055,14.3,85.335,128.017,864,270
0.0066303,0.0121733,0.0385365,0.849370574,0.00375,16.1,191.888,128.727,687,223
0.0085935,0.0071728,0.0434645,0.844992383,0,16.5,331.034,121.631,772,237
0.0112753,0.006842,0.067802,1.166789996,0.0015,16.1,449.233,138.898,1145,290
0.0293163,0.0094713,0.0829665,1.002607534,0,14.4,514.024,124.351,1405,313
0.0464358,0.006248,0.091482,1.098927917,0.00225,11.4,508.644,108.149,1534,298
0.03857,0.0158463,0.0896868,1.49953311,0.0015,7.5,432.737,155.336,1637,202
0.0274398,0.0241553,0.0550355,2.206612225,0,3.1,576.524,605.214,1043,184
0.0224095,0.0147075,0.066627,2.797669064,0.01563,0,620.66,274.783,1134,269
0.024595,0.0590238,0.1866795,2.883043946,0.01266,0,785.974,245.809,928,368
0.0292113,0.0640965,0.3247418,2.756076179,0.046068,0,722.194,164.206,842,396
0.0551,0.0481953,0.4293063,2.725428785,0.13731,0,275.313,102.472,934,349
0.03904,0.0452858,0.5139173,3.187328766,0.052548,0,153.501,73.97,851,136
0.0860255,0.0355743,0.7498035,2.753887078,0,0,82.558,43.577,824,46
0.1416903,0.0395138,0.8373123,2.961851526,0,0,43.118,48.662,877,27
0.1123525,0.0537803,0.5556558,2.725428785,0,0,25.405,54.339,985,26
0.2191465,0.0549635,0.4338103,2.232881418,0,0,19.574,54.457,979,33
0.5237823,0.0740938,0.2840808,2.097157251,0,0,12.484,74.326,899,37
0.3669908,0.0978743,0.3092865,2.206612225,0,0,15.933,93.011,951,20
0.1784758,0.089455,0.3478668,1.768792337,0,0,24.626,62.499,928,22
0.1400488,0.070003,0.3203125,1.593664383,0,1.9,42.937,57.768,573,102
0.155462,0.0275378,0.2146075,1.407590929,0,5.2,43.501,46.06,347,212
0.0978425,0.025432,0.1510113,1.79506153,0,8.9,46.911,38.609,186,209
0.0420983,0.0456753,0.114973,2.007404178,0.044661,12.6,49.32,59.897,157,203
0.0123348,0.112874,0.1237665,3.344943927,0.242007,15.4,118.395,64.391,171,109
0.006794,0.211393,0.1066538,3.607635853,0.472791,17.4,152.626,59.897,144,76
0.0078378,0.28735,0.0534483,3.414995107,0.908634,17.8,186.56,50.2,119,22
0.0168135,0.313355,0.0343718,3.071306491,1.07742,17.6,228.793,53.511,106,59
0.0347898,0.3133665,0.0271098,2.607217419,1.355727,15.7,293.468,55.758,77,62
0.0574043,0.2838945,0.0362405,3.130412179,1.156383,12.6,233.902,59.897,84,81
0.0791773,0.244371,0.039944,3.349322118,0.973029,9,112.199,69.358,146,150
0.0918023,0.2199323,0.0659888,2.861152953,0.83598,5,108.01,100.107,158,151
0.12496,0.1739343,0.1045975,2.401442071,0.850011,1,160.045,144.456,148,261
0.1947615,0.1920223,0.20799,1.836654416,0.689637,0,175.691,205.599,131,286
0.9470148,0.2637118,0.389015,1.265299469,0.623493,0,227.296,288.857,79,445
0.574043,0.4071268,0.4782183,1.000418434,0.728448,0.2,282.527,419.894,66,466
0.131305,0.4345,0.4187143,0.704890014,0.476598,0.7,478.048,474.177,65,402
0.1008898,0.4430808,0.3286418,0.560409455,0.121134,0.5,605.521,512.495,58,306
0.080358,0.3787363,0.2689253,0.545085753,0.055881,0.4,611.92,440.117,58,477
0.0501718,0.343779,0.1863918,0.685188122,0.092856,0.4,196.383,273.601,93,712
0.0206125,0.539748,0.1237473,0.737726509,1.966566,1.7,230.794,187.149,66,4
0.0109945,0.790405,0.1143938,0.652351627,3.153402,3,567.559,102,47,4
0.0095403,0.9101533,0.1068558,0.656729828,2.497374,2.9,883.584,108.385,65,22
0.0108895,0.9813713,0.0791828,0.882207068,2.464383,3.3,793.48,115.6,52,29
0.0051108,0.873111,0.0463933,1.42291463,1.093056,5.1,497.159,111.224,45,28
0.0040643,0.9486713,0.0209358,1.387889036,1.811457,8.9,262.047,59.306,12,35
0.0040603,0.9146115,0.020172,1.302514155,1.490685,12.2,128.305,46.178,7,35
0.0033243,0.5434223,0.0306593,1.779737838,1.02174,13.5,69.005,36.481,5,79
0.0038868,0.2820093,0.0562143,1.243408476,0.828753,14.6,38.782,45.942,18,134
0.003741,0.1974955,0.0913233,1.011363935,0.347514,15.4,21.893,71.96,26,236
0.0043715,0.1424415,0.1984025,0.768373902,0.198813,15.1,13.003,118.793,47,528
0.0067145,0.1060068,0.366768,0.534140261,0.186612,14.1,11.451,369.986,88,785
0.0127398,0.0664838,0.5874303,0.44219808,0.090336,12.4,20.459,594.57,90,1262
0.01786,0.035792,0.755782,0.284582928,0.066795,9.5,11.589,806.855,122,2227
0.0192573,0.0107513,0.9271963,0.317419413,0.018666,7.2,13.526,327.056,127,2583
0.0205185,0.014378,0.984284,0.275826527,0,3.9,19.533,103.892,203,2657
0.0337613,0.2050125,1.0437318,0.22547724,0,1.4,36.275,77.282,376,2483
0.062763,0.1462455,1.2840523,0.22109904,0,0,71.789,57.532,619,2437
0.0832565,0.1078595,1.3315263,0.291150219,0.09588,0,118.287,52.565,371,2511
0.116649,0.2165248,1.2305888,0.343688606,0.134997,0,202.273,61.316,284,2527
0.131243,0.1812875,1.175085,0.321797613,0,0,226.418,91.001,295,2466
0.1338383,0.178489,1.1411423,0.236422741,0.010191,0,308.491,109.686,155,2430
0.1326035,0.1688335,1.0942695,0.22328814,0.000276,0,872.712,95.613,67,2384
0.118304,0.1460018,1.065749,0.236422741,0,0,466.408,121.868,27,2440
0.1497068,0.12585,1.0606955,0.3721469,0,0,478.051,250.658,7,2555
0.1815973,0.1310565,1.2271653,0.514438368,0,0,1192.641,275.138,11,2426
0.219181,0.2081908,1.0029758,0.588867748,0,0,1472.321,197.675,9,2402
0.201146,0.1701585,0.5089913,0.700511814,0,0,1059.607,216.479,66,2406
0.133917,0.0669738,0.2785243,0.805588588,0,0.7,634.464,231.499,185,2309
0.0525753,0.014624,0.1985623,0.915043562,0,3.9,745.547,181.591,479,2069
0.036759,0.0218765,0.1734293,0.556031254,0,7.7,1044.733,115.009,348,1841
0.0329113,0.0279495,0.2544413,0.212342648,0.001026,10.7,1135.938,67.466,431,1740
0.0565625,0.0181078,0.2700253,0.258313734,0.006234,13.1,993.309,55.521,334,1583
0.094648,0.0232408,0.310184,0.29771752,0.046842,14.7,725.054,49.726,123,1481
0.1114495,0.037197,0.388253,0.44438718,0.103197,14.7,539.583,52.801,151,1487
0.0883253,0.035497,0.5214765,0.617326042,0.114117,13.9,516.517,59.306,315,1537
0.1002885,0.0247783,1.0465105,0.682999021,0.118833,12.1,788,63.8,472,1536
0.130063,0.0196458,1.7287488,0.66986442,0.059091,9.4,1039.6,61.671,284,1399
0.1639345,0.018698,1.8835645,0.580111348,0.025986,6,1247.614,54.102,196,1175
0.1835075,0.0282755,1.731469,0.582300448,0.004968,2.7,1020.02,40.857,218,1070
0.2211293,0.0624138,1.4592078,0.59981324,0.004182,0,1058.407,35.18,226,1119
0.3703238,0.0790455,1.273408,0.492547375,0.042966,0,1486.835,40.975,369,1189
0.5267695,0.049144,1.5576173,0.654540728,0.144333,0,1325.875,89.699,434,1249
0.569185,0.0326195,1.7681815,0.915043562,0.029982,0,1003.783,131.684,487,1316
0.496325,0.022488,1.8622105,1.282812262,0,0,1217.825,179.935,393,1352
0.4554045,0.020089,1.8363088,1.241219376,0,0,1354.898,230.908,371,1242
0.4093338,0.0113438,1.7161078,1.330972448,0,0,1361.166,307.188,339,1175
0.8364138,0.0081625,1.742653,1.580529782,0,0,1412.741,435.505,173,1081
0.734384,0.0408825,1.6006723,1.740334043,0,0,1425.395,518.763,141,1025
0.3199315,0.0922395,1.410471,1.694362957,0,0,1165.303,484.229,116,1024
0.1078773,0.1504058,1.5121765,1.34848525,0,0,1296.056,468.619,105,1040
0.1037975,0.129444,1.7060135,0.950069147,0,0,1371.862,420.13,151,818
0.0607953,0.071966,1.6732013,0.641406135,0,0.7,1137.517,360.88,196,484
0.0166908,0.0399118,1.6281223,0.689566322,0,4,850.645,237.53,152,418
0.0113833,0.0292218,1.4779555,0.551653054,0,7.7,637.077,212.813,79,422
0.0202253,0.0254028,1.2981028,0.14885876,0,11.2,379.185,255.033,60,390
0.0751748,0.0401318,1.2454108,0.236422741,0.01113,14.2,283.021,320.906,100,442
0.213782,0.0677353,1.2619155,0.413739795,0.026358,16.1,220.995,427.936,88,398
0.4535935,0.0976883,1.2384133,0.363390508,0.170799,16.8,154.451,494.046,59,362
0.5900725,0.1136383,1.188851,0.278015627,0.351243,16.2,116.746,543.007,75,376
0.567675,0.1117405,1.0823603,0.210153548,0.376905,13.8,91.027,564.294,80,361
0.4885433,0.0987945,1.023754,0.170749753,0.452469,10.7,53.731,569.735,107,325
0.4294015,0.0951325,1.039555,0.175127953,0.284634,7.2,43.095,537.804,263,333
0.405175,0.1107425,1.0139968,0.236422741,0.265755,3.8,69.407,557.79,467,387
0.4210608,0.1892875,0.8883185,0.236422741,0.306774,0.4,135.609,517.225,745,519
0.5836533,0.2906968,0.7593125,0.415928895,0.208797,0,307.82,330.841,950,789
0.693344,0.4263938,0.6788073,0.361201408,0.335598,0.1,500.87,206.9,1882,914
0.6892355,0.46165,0.793917,0.437819888,0.586617,0.2,494.164,304.231,1262,750
0.611182,0.377117,1.0378773,0.704890014,0.218049,0,546.618,332.378,986,546
0.5634538,0.2536323,1.1905513,0.685188122,0.058158,0,575.718,442.719,995,374
0.5316198,0.177226,1.32279,0.663297128,0,0,559.004,556.489,1121,322
0.46704,0.1465708,1.2650963,0.989472942,0.012414,0,635.358,523.375,1084,308
0.5347275,0.2055075,1.1300498,0.993851143,0.008295,0,688.664,622.481,1336,330
0.5783223,0.212441,1.0044178,0.969771049,0.043149,0,667.83,860.192,1015,343
0.576865,0.2451335,0.853422,0.628271534,0.024621,0,740.481,972.188,865,380
0.5302955,0.2108443,0.67276,0.378714201,0,0,810.14,1048.942,837,373
0.4484703,0.1423813,0.489949,0.194829846,0,1.4,701.276,901.111,617,262
0.3622085,0.108348,0.3616518,0.14885876,0.00225,4.7,815.699,798.221,437,141
0.250892,0.143082,0.3986023,0.039403786,0.099252,9.1,907.241,867.761,344,99
0.1848513,0.2701018,0.4773318,0.098509473,0.641196,13.4,1040.92,977.392,253,79
0.1783463,0.4613848,0.4454655,0.203586247,1.294278,17.1,1175.339,1182.581,150,62
0.2442133,0.5748618,0.4041325,0.232044541,1.726797,19.6,1273.628,1152.068,156,94
0.2803178,0.5659688,0.3599585,0.286772028,1.990788,20.6,1282.662,1005.421,156,134
0.301301,0.5570558,0.377878,0.337121315,1.355403,18.5,1402.806,760.376,79,141
0.2991488,0.5350763,0.3764975,0.402794294,1.030533,16.1,1542.512,615.858,25,118
0.3044375,0.491471,0.365325,0.407172494,0.938697,13,1434.248,570.208,20,94
0.285694,0.4808915,0.3024808,0.323986714,0.886956,9.9,1297.922,643.532,48,75
0.2763465,0.431451,0.2069333,0.328364914,0.779016,6.2,1080.107,669.313,121,64
0.3441183,0.3738465,0.131091,0.391848793,0.815823,2,918.565,453.126,163,65
0.5039815,0.4457933,0.085048,0.394037893,0.673776,0,1059.869,444.848,271,100
0.4975783,0.455902,0.0927788,0.394037893,0.84939,0,1367.974,647.671,384,196
0.3845545,0.3918213,0.1007263,0.748672,0.534501,0,1488.009,623.308,324,235
0.2634118,0.3150233,0.0852633,0.792453996,0.246165,0,1360.786,586.528,232,172
0.3198555,0.244658,0.0620085,0.602002341,0.031572,0,1212.333,360.034,240,75
0.3748313,0.1973468,0.0356688,0.545085753,0,0,756.188,279.003,240,46
0.4543073,0.1836805,0.023483,0.562598555,0.001104,0,389.352,195.378,287,37
0.4560888,0.1747808,0.0308695,0.361201408,0.013731,0,269.298,209.06,352,37
0.4891718,0.1464195,0.026792,0.310852121,0.004002,0,169.815,141.122,248,69
0.5370888,0.0930345,0.0160353,0.207964448,0,0,74.357,89.224,174,96
0.6106868,0.0748968,0.0216615,0.14885876,0,0,158.785,94.178,122,135
0.5992413,0.082579,0.0154845,0.210153548,0.000276,1.6,132.502,102.553,53,134
0.6583638,0.0598463,0.0036613,0.275826527,0,5,174.855,85.804,11,77
0.6549615,0.0572893,0.000855,0.251746434,0,9.1,162.158,107.978,4,11
0.6320743,0.0621818,0.0008563,0.326175814,0,12.7,108.893,267.68,4,7
0.4815308,0.1275843,0.002607,0.538518462,0.051687,15.3,111.018,571.987,7,13
0.2556425,0.307974,0.0142753,0.676431721,0.157632,18.2,74.257,881.484,18,36
0.139773,0.394651,0.0314798,0.472845474,0.573306,18.3,127.383,1055.811,52,66
0.1175863,0.3437553,0.050154,0.481601874,0.87204,16.6,217.897,1213.155,75,52
0.3067268,0.2900968,0.0499685,0.606380541,1.002849,14.5,313.387,1333.934,103,43
0.8143755,0.247553,0.0497838,0.687377222,1.28559,10.2,366.565,1435.016,133,50
1.0134703,0.2360588,0.055031,0.59543504,0.75624,6.9,384.349,1488.8,144,76
0.923483,0.1848845,0.0638143,0.702700914,0.471219,3.8,349.498,1524.421,233,82
0.9331518,0.158059,0.095968,0.853748774,0.546282,0.6,289.357,1490.57,378,65
