SIM;BX33;PV Verteilt für Mindestsoll;49407;
SIM;CI33;Überschuss nach Verteilung;49407;
SIM;DB33;Verteilt;49407;
SIM;DR33;Maximale Batterielestung möglich;49407;
SIM;EB33;Batteriestrom Verteilt;49407;
SIM;ER33;Maximale Windleistung möglich;49407;
SIM;FB33;Wind verteilt;49407;
SIM;FM33;Überschuss nach Verteilung;49407;
SIM;GF33;Verteilt;49407;
SIM;HE33;Netzstrom bezogen;49407;
SIM;A6;Direktinput (Input, Dashboard);10079487;
SIM;DF7;11;10079487;
SIM;DG7;0.51;10079487;
SIM;DH7;0.19;10079487;
SIM;DI7;0.02;10079487;
SIM;DJ7;0.28;10079487;
SIM;DK7;310;10079487;
SIM;DL7;383;10079487;
SIM;DM7;225;10079487;
SIM;DN7;5527;10079487;
SIM;DO7;2666;10079487;
SIM;DP7;379;10079487;
SIM;DQ7;232;10079487;
SIM;DR7;1366;10079487;
SIM;DS7;176;10079487;
SIM;DF8;93;10079487;
SIM;DG8;0.5;10079487;
SIM;DH8;0.17;10079487;
SIM;DI8;0.03;10079487;
SIM;DJ8;0.29;10079487;
SIM;DK8;235;10079487;
SIM;DL8;116;10079487;
SIM;DM8;146;10079487;
SIM;DN8;4291;10079487;
SIM;DO8;2035;10079487;
SIM;DP8;165;10079487;
SIM;DQ8;1978;10079487;
SIM;DR8;1463;10079487;
SIM;DS8;67;10079487;
SIM;DF9;;10079487;
SIM;DG9;;10079487;
SIM;DH9;;10079487;
SIM;DI9;;10079487;
SIM;DJ9;;10079487;
SIM;DK9;;10079487;
SIM;DL9;;10079487;
SIM;DM9;;10079487;
SIM;DN9;;10079487;
SIM;DO9;;10079487;
SIM;DP9;;10079487;
SIM;DQ9;;10079487;
SIM;DR9;;10079487;
SIM;DS9;;10079487;
SIM;DF10;;10079487;
SIM;DG10;;10079487;
SIM;DH10;;10079487;
SIM;DI10;;10079487;
SIM;DJ10;;10079487;
SIM;DK10;;10079487;
SIM;DL10;;10079487;
SIM;DM10;;10079487;
SIM;DN10;;10079487;
SIM;DO10;;10079487;
SIM;DP10;;10079487;
SIM;DQ10;;10079487;
SIM;DR10;;10079487;
SIM;DS10;;10079487;
SIM;M7;ZQ1 OIB RL6 Min 16erLinie (Massivbau);10079487;
SIM;N7;0.18;10079487;
SIM;O7;0.93;10079487;
SIM;P7;0.12;10079487;
SIM;Q7;0.19;10079487;
SIM;R7;0.7;10079487;
SIM;S7;204;10079487;
SIM;T7;;10079487;
SIM;U7;;10079487;
SIM;V7;;10079487;
SIM;W7;;10079487;
SIM;X7;;10079487;
SIM;Y7;;10079487;
SIM;Z7;;10079487;
SIM;AA7;;10079487;
SIM;AB7;;10079487;
SIM;AC7;;10079487;
SIM;AD7;;10079487;
SIM;M8;ZQ1 OIB RL6 Min 10erLinie (Massivbau);10079487;
SIM;N8;0.1;10079487;
SIM;O8;0.71;10079487;
SIM;P8;0.08;10079487;
SIM;Q8;0.12;10079487;
SIM;R8;0.5;10079487;
SIM;S8;204;10079487;
SIM;T8;;10079487;
SIM;U8;;10079487;
SIM;V8;;10079487;
SIM;W8;;10079487;
SIM;X8;;10079487;
SIM;Y8;;10079487;
SIM;Z8;;10079487;
SIM;AA8;;10079487;
SIM;AB8;;10079487;
SIM;AC8;;10079487;
SIM;AD8;;10079487;
SIM;M9;ZQ1 PH;10079487;
SIM;N9;0.12;10079487;
SIM;O9;0.83;10079487;
SIM;P9;0.1;10079487;
SIM;Q9;0.15;10079487;
SIM;R9;0.53;10079487;
SIM;S9;204;10079487;
SIM;T9;;10079487;
SIM;U9;;10079487;
SIM;V9;;10079487;
SIM;W9;;10079487;
SIM;X9;;10079487;
SIM;Y9;;10079487;
SIM;Z9;;10079487;
SIM;AA9;;10079487;
SIM;AB9;;10079487;
SIM;AC9;;10079487;
SIM;AD9;;10079487;
SIM;M10;Ökologisch PH;10079487;
SIM;N10;0.129;10079487;
SIM;O10;0.757;10079487;
SIM;P10;0.102;10079487;
SIM;Q10;0.063;10079487;
SIM;R10;0.53;10079487;
SIM;S10;60;10079487;
SIM;T10;-1.23;10079487;
SIM;U10;0.904;10079487;
SIM;V10;-1.9;10079487;
SIM;W10;0.516;10079487;
SIM;X10;-0.89;10079487;
SIM;Y10;0.75;10079487;
SIM;Z10;0;10079487;
SIM;AA10;0;10079487;
SIM;AB10;0.06;10079487;
SIM;AC10;;10079487;
SIM;AD10;1.25;10079487;
SIM;M11;PH+ Holzbau;10079487;
SIM;N11;0.084;10079487;
SIM;O11;0.871;10079487;
SIM;P11;0.093;10079487;
SIM;Q11;0.149;10079487;
SIM;R11;0.53;10079487;
SIM;S11;135;10079487;
SIM;T11;-1.23;10079487;
SIM;U11;0.904;10079487;
SIM;V11;-1.9;10079487;
SIM;W11;0.516;10079487;
SIM;X11;-0.89;10079487;
SIM;Y11;0.75;10079487;
SIM;Z11;0;10079487;
SIM;AA11;0;10079487;
SIM;AB11;0.06;10079487;
SIM;AC11;;10079487;
SIM;AD11;1.25;10079487;
SIM;M12;;10079487;
SIM;N12;;10079487;
SIM;O12;;10079487;
SIM;P12;;10079487;
SIM;Q12;;10079487;
SIM;R12;;10079487;
SIM;S12;;10079487;
SIM;T12;;10079487;
SIM;U12;;10079487;
SIM;V12;;10079487;
SIM;W12;;10079487;
SIM;X12;;10079487;
SIM;Y12;;10079487;
SIM;Z12;;10079487;
SIM;AA12;;10079487;
SIM;AB12;;10079487;
SIM;AC12;;10079487;
SIM;AD12;;10079487;
SIM;M13;;10079487;
SIM;N13;;10079487;
SIM;O13;;10079487;
SIM;P13;;10079487;
SIM;Q13;;10079487;
SIM;R13;;10079487;
SIM;S13;;10079487;
SIM;T13;;10079487;
SIM;U13;;10079487;
SIM;V13;;10079487;
SIM;W13;;10079487;
SIM;X13;;10079487;
SIM;Y13;;10079487;
SIM;Z13;;10079487;
SIM;AA13;;10079487;
SIM;AB13;;10079487;
SIM;AC13;;10079487;
SIM;AD13;;10079487;
SIM;M14;;10079487;
SIM;N14;;10079487;
SIM;O14;;10079487;
SIM;P14;;10079487;
SIM;Q14;;10079487;
SIM;R14;;10079487;
SIM;S14;;10079487;
SIM;T14;;10079487;
SIM;U14;;10079487;
SIM;V14;;10079487;
SIM;W14;;10079487;
SIM;X14;;10079487;
SIM;Y14;;10079487;
SIM;Z14;;10079487;
SIM;AA14;;10079487;
SIM;AB14;;10079487;
SIM;AC14;;10079487;
SIM;AD14;;10079487;
SIM;M15;;10079487;
SIM;N15;;10079487;
SIM;O15;;10079487;
SIM;P15;;10079487;
SIM;Q15;;10079487;
SIM;R15;;10079487;
SIM;S15;;10079487;
SIM;T15;;10079487;
SIM;U15;;10079487;
SIM;V15;;10079487;
SIM;W15;;10079487;
SIM;X15;;10079487;
SIM;Y15;;10079487;
SIM;Z15;;10079487;
SIM;AA15;;10079487;
SIM;AB15;;10079487;
SIM;AC15;;10079487;
SIM;AD15;;10079487;
SIM;M16;;10079487;
SIM;N16;;10079487;
SIM;O16;;10079487;
SIM;P16;;10079487;
SIM;Q16;;10079487;
SIM;R16;;10079487;
SIM;S16;;10079487;
SIM;T16;;10079487;
SIM;U16;;10079487;
SIM;V16;;10079487;
SIM;W16;;10079487;
SIM;X16;;10079487;
SIM;Y16;;10079487;
SIM;Z16;;10079487;
SIM;AA16;;10079487;
SIM;AB16;;10079487;
SIM;AC16;;10079487;
SIM;AD16;;10079487;
SIM;CU7;1;10079487;
SIM;CV7;1;10079487;
SIM;CW7;1;10079487;
SIM;CX7;1;10079487;
SIM;CU8;1.1;10079487;
SIM;CV8;1.1;10079487;
SIM;CW8;1.1;10079487;
SIM;CX8;1.1;10079487;
SIM;CU9;1.2;10079487;
SIM;CV9;1.2;10079487;
SIM;CW9;1.2;10079487;
SIM;CX9;1.2;10079487;
SIM;CU10;1.3;10079487;
SIM;CV10;1.3;10079487;
SIM;CW10;1.3;10079487;
SIM;CX10;1.3;10079487;
SIM;CU11;1.4;10079487;
SIM;CV11;1.4;10079487;
SIM;CW11;1.4;10079487;
SIM;CX11;1.4;10079487;
SIM;CU12;1.5;10079487;
SIM;CV12;1.5;10079487;
SIM;CW12;1.5;10079487;
SIM;CX12;1.5;10079487;
SIM;CU13;0.5;10079487;
SIM;CV13;0.5;10079487;
SIM;CW13;0.5;10079487;
SIM;CX13;0.5;10079487;
SIM;CU14;0.6;10079487;
SIM;CV14;0.6;10079487;
SIM;CW14;0.6;10079487;
SIM;CX14;0.6;10079487;
SIM;CU15;0.7;10079487;
SIM;CV15;0.7;10079487;
SIM;CW15;0.7;10079487;
SIM;CX15;0.7;10079487;
SIM;CU16;0.8;10079487;
SIM;CV16;0.8;10079487;
SIM;CW16;0.8;10079487;
SIM;CX16;0.8;10079487;
SIM;CU17;0.9;10079487;
SIM;CV17;0.9;10079487;
SIM;CW17;0.9;10079487;
SIM;CX17;0.9;10079487;
SIM;CU18;2;10079487;
SIM;CV18;2;10079487;
SIM;CW18;2;10079487;
SIM;CX18;2;10079487;
Solare_Gewinne;O3;nein;10092543;
Solare_Gewinne;O4;=V3;10092543;
Solare_Gewinne;P4;=V4;10092543;
Solare_Gewinne;Q4;=V5;10092543;
Solare_Gewinne;R4;=V6;10092543;
Solare_Gewinne;S4;=V7;10092543;
