Roof tilt: 15° (Vienna);Azi80Tilt27Wp460;Gesamtquartier;Azi-100Tilt15Wp460;BICHL_100 kWp 90%;V1oPBlend_ges;Var_Planstand_Pilzgasse
0.125;0.35;775.7778216606675;0.228;20.201400000000003;84.25;235.828
0.08433333333333333;0.367;719.4138826766581;0.188;12.5235;77.46;223.383
0.02766666666666667;0.377;624.9938290268884;0.134;9.09;68.5;125.777
0.079;0.259;388.4794380739947;0.067;5.3289;41.48;84.089
0.12866666666666668;0.068;112.944856237705;0.025;2.1789;11.75;32.172
0.037;0.009;20.917276189273583;0.007;0.34650000000000003;2.19;0.893
0;0;0;0;0;0;0
0;0;0;0;0;0;0
0;0;0;0;0;0;0
0;0;0;0;0;0;0
0;0;0;0;0;0;0
0;0;0;0;0;0;0
0;0;0;0;0;0;0
0;0;0;0;0;0;0
0.026;0.004;11.016073069405206;0.004;0.10260000000000001;1.15;1.256
0.18466666666666667;0.026;77.62472120855412;0.032;1.4607;8.33;5.029
0.301;0.051;194.33594651348582;0.091;6.4962;20.96;10.751
0.3463333333333333;0.08;404.28604230566896;0.196;13.203899999999999;41.21;16.725
0.5016666666666666;0.121;443.1859327590549;0.188;20.1528;44.82;25.967
0.681;0.169;578.3196988526533;0.235;26.2098;58.09;65.534
0.6576666666666667;0.203;629.3986782320246;0.242;30.7692;65.37;300.261
0.6773333333333333;0.221;636.7869786453479;0.233;33.471;66.8;201.833
0.609;0.305;820.6555250992192;0.282;34.012800000000006;83.37;335.049
0.628;0.314;779.7128944153407;0.253;36.9531;83.3;282.273
0.4403333333333333;0.176;440.52249367100154;0.148;37.0071;47.73;308.879
0.2886666666666667;0.148;350.5498511738191;0.114;33.156000000000006;37.32;373.207
0.21866666666666668;0.295;519.4310458669319;0.123;21.6189;56.74;87.118
0.14666666666666667;0.164;276.19135795533396;0.06;11.4723;29.59;125.319
0.045000000000000005;0.149;198.43388164562026;0.026;4.1067;20.05;28.581
0.0036666666666666666;0.006;16.13842764697499;0.006;0.8766;1.67;7.748
0;0;0;0;0;0;0
0;0;0;0;0;0;0
0;0;0;0;0;0;0
0;0;0;0;0;0;0
0;0;0;0;0;0;0
0;0;0;0;0;0;0
0;0;0;0;0;0;0
0;0;0;0;0;0;0
0.05466666666666667;0.004;11.016073069405206;0.004;0.2889;1.15;6.279
0.16266666666666665;0.027;94.93823335766923;0.045;3.8898;10.19;43.835
0.22833333333333336;0.049;246.96349503137364;0.129;13.6395;26.52;102.222
0.3473333333333333;0.085;358.97438232774476;0.164;29.061899999999998;37.35;163.036
0.37566666666666665;0.133;553.8347358847047;0.246;44.694900000000004;54.84;234.815
0.45999999999999996;0.198;757.318817584928;0.319;57.008700000000005;74.39;289.679
0.5066666666666667;0.263;876.1937269263449;0.343;63.71370000000001;88.31;336.076
0.5316666666666666;0.323;954.2404647039082;0.347;64.2699;96.77;399.914
0.6423333333333333;0.368;986.710289651621;0.334;58.880700000000004;98.75;395.447
0.69;0.365;889.9581056283124;0.281;59.5062;93.92;390.071
0.6173333333333334;0.314;714.8398150832893;0.217;55.7397;77.22;351.991
0.5193333333333333;0.245;533.0865494084671;0.159;47.1672;56.92;277.572
0.39399999999999996;0.235;438.81716081540196;0.114;34.7436;47.96;212.308
0.2846666666666667;0.122;227.94477870185545;0.059;20.6586;24.36;129.326
0.19833333333333333;0.076;124.92513419994226;0.027;8.4771;12.94;80.545
0.008333333333333333;0.005;12.269539430086862;0.005;1.5048;1.32;6.178
0;0;0;0;0;0;0
0;0;0;0;0;0;0
0;0;0;0;0;0;0
0;0;0;0;0;0;0
0;0;0;0;0;0;0
0;0;0;0;0;0;0
0;0;0;0;0;0;0
0;0;0;0;0;0;0
0.015666666666666666;0.005;15.216398676004568;0.006;0.2889;1.65;11.288
0.06999999999999999;0.017;179.4808351531012;0.124;3.8960999999999997;17.94;60.48
0.13899999999999998;0.022;320.8034225163699;0.206;13.587299999999999;33.08;146.946
0.21666666666666667;0.054;514.7719830538575;0.282;29.3382;49.66;190.12
0.2886666666666667;0.132;710.3436146476763;0.338;46.3176;67.27;267.007
0.35400000000000004;0.213;871.8184702967242;0.374;61.301700000000004;83.8;318.084
0.3746666666666667;0.291;996.6233040666564;0.393;72.91799999999999;98.22;321.55
0.36600000000000005;0.357;1069.0897221113537;0.389;79.6149;105.8;252.196
0.34;0.399;1067.4507024687357;0.359;81.2502;105.39;256.404
0.313;0.418;1006.0970353331196;0.312;77.2425;103.77;163.041
0.23166666666666666;0.413;893.9114743641204;0.254;68.48010000000001;94.15;185.44
0.21933333333333335;0.384;734.3350498996315;0.186;55.1007;78.46;190.274
0.153;0.327;539.6794772916013;0.115;39.0897;59.27;169.116
0.08;0.246;348.284034013262;0.051;22.4325;37.24;100.774
0.027333333333333334;0.15;183.25965889147733;0.017;8.9019;18.4;43.401
0.0016666666666666668;0.004;11.016073069405206;0.004;1.5732;1.22;5.815
0;0;0;0;0;0;0
0;0;0;0;0;0;0
0;0;0;0;0;0;0
0;0;0;0;0;0;0
0;0;0;0;0;0;0
0;0;0;0;0;0;0
0;0;0;0;0;0;0
0;0;0;0;0;0;0
0.08066666666666666;0.004;11.016073069405206;0.004;0.28800000000000003;1.24;6.305
0.22633333333333336;0.03;125.12991514887213;0.066;3.7989;13.37;46.49
0.34;0.049;232.9704554397491;0.12;13.4667;25.09;104.415
0.45166666666666666;0.069;496.1748972677591;0.26;29.0097;48.75;155.746
0.5793333333333334;0.149;787.1969719419646;0.373;45.7839;73.93;230.444
0.6933333333333334;0.208;822.8789089875214;0.35;60.5295;79.42;292.855
0.7746666666666666;0.237;758.1324860962517;0.294;71.4042;77.45;348.407
0.8096666666666666;0.235;680.7669190792454;0.249;77.10390000000001;70.7;378.136
0.8046666666666668;0.274;741.662749734762;0.258;77.5854;75.4;365.932
0.7593333333333333;0.341;837.113450165542;0.267;73.8738;88.66;324.754
0.676;0.314;714.8398150832893;0.217;65.6982;76.64;309.439
0.5553333333333333;0.206;459.8488961247005;0.141;53.1279;48.99;261.253
0.434;0.227;428.0361046464248;0.112;38.146499999999996;46.62;175.828
0.323;0.129;236.93602149631337;0.06;22.0347;25.22;101.329
0.20766666666666667;0.045;88.21293639896489;0.025;8.793;9.22;40.911
0.007666666666666666;0.001;2.7540182673513014;0.001;1.557;0.3;0.907
0;0;0;0;0;0;0
0;0;0;0;0;0;0
0;0;0;0;0;0;0
0;0;0;0;0;0;0
0;0;0;0;0;0;0
0;0;0;0;0;0;0
0;0;0;0;0;0;0
0;0;0;0;0;0;0
0.013333333333333334;0.006;16.909791561240624;0.007;0.2844;1.81;0.914
0.18799999999999997;0.021;191.7081986613264;0.128;3.7368;19.15;30.589
0.3066666666666667;0.043;278.92085290597583;0.158;13.0869;29.38;108.553
0.41533333333333333;0.066;574.7577247087671;0.311;28.4724;55;114.278
0.5383333333333333;0.144;795.157696630609;0.381;45.0351;73.77;105.494
0.6433333333333333;0.239;985.9324410513875;0.425;59.67450000000001;92.67;99.368
0.7226666666666667;0.293;979.1650968460182;0.384;70.1271;96.57;131.201
0.7586666666666666;0.085;238.82822534529754;0.089;74.4129;25.07;185.962
0.7493333333333334;0.107;296.33117156996366;0.109;72.63000000000001;30.91;225.867
0.7146666666666667;0.163;429.9764544024524;0.15;69.26310000000001;46.33;190.344
0.6266666666666666;0.188;464.742203787024;0.155;61.3863;50.03;183.094
0.514;0.129;313.42783412458897;0.104;49.8438;33.28;146.606
0.39999999999999997;0.013;36.18791943269973;0.013;36.213300000000004;3.8;132.04
0.2896666666666667;0.008;22.03214613881041;0.008;21.1392;2.38;47.859
0.18000000000000002;0.003;9.033418716319536;0.004;8.5662;1.02;20.909
0.007;0.001;2.7540182673513014;0.001;1.4661;0.22;1.246
0;0;0;0;0;0;0
0;0;0;0;0;0;0
0;0;0;0;0;0;0
0;0;0;0;0;0;0
0;0;0;0;0;0;0
0;0;0;0;0;0;0
0;0;0;0;0;0;0
0;0;0;0;0;0;0
0.004333333333333333;0.005;13.770091336756508;0.005;0.1602;1.54;2.721
0.04633333333333334;0.016;175.37693003578502;0.122;1.8881999999999999;17.47;34.081
0.10733333333333334;0.019;321.17703582794275;0.209;3.6233999999999997;32.88;78.432
0.15033333333333335;0.053;520.0329340425722;0.286;7.1874;49.73;120.644
0.19733333333333333;0.131;720.7690961358222;0.346;10.718100000000002;67.73;169.17
0.23199999999999998;0.215;888.8246823472481;0.383;13.815900000000001;84.55;215.24
0.26266666666666666;0.294;1017.7876658019179;0.402;21.1284;99.01;258.646
0.2813333333333333;0.359;1078.2195613169565;0.393;28.1682;105.57;242.791
0.25966666666666666;0.405;1085.1861025116636;0.366;33.4377;106.09;237.167
0.25866666666666666;0.425;1022.6753895046492;0.318;36.4581;103.87;234.652
0.23366666666666666;0.416;897.8767830702916;0.255;36.9027;94;209.651
0.20233333333333334;0.387;738.5896200736523;0.186;33.589800000000004;78.57;169.615
0.13433333333333333;0.332;545.8202813294248;0.116;24.4692;59.71;125.192
0.08066666666666666;0.246;350.9958763587517;0.053;14.851799999999999;37.43;73.057
0.030333333333333334;0.145;180.4634647022644;0.018;6.322500000000001;18;39.268
0.001;0.004;11.016073069405206;0.004;0.7947000000000001;1.11;0.902
0;0;0;0;0;0;0
0;0;0;0;0;0;0
0;0;0;0;0;0;0
0;0;0;0;0;0;0
0;0;0;0;0;0;0
0;0;0;0;0;0;0
0;0;0;0;0;0;0
0;0;0;0;0;0;0
0.016999999999999998;0.005;13.770091336756508;0.005;0.0468;1.43;5.448
0.14833333333333334;0.016;172.8699973144217;0.12;0.9621;17.19;46.816
0.23933333333333331;0.02;315.7353125062217;0.204;3.6657000000000006;32.29;107.717
0.342;0.053;510.95733940439106;0.28;13.7349;48.85;154.886
0.6443333333333333;0.131;706.0890444736555;0.337;28.9413;66.27;217.841
0.6960000000000001;0.212;869.7393954543553;0.374;46.4076;82.63;280.606
0.5946666666666667;0.29;998.9373958094532;0.395;60.1785;96.98;303.018
0.39166666666666666;0.352;1057.9651599071053;0.386;70.2198;103.28;355.22
0.28933333333333333;0.395;1058.6944765747057;0.357;75.76200000000001;103.27;313.811
0.29333333333333333;0.418;1007.9290246295006;0.314;68.2146;101.95;295.295
0.32;0.411;889.4640632115329;0.253;56.5749;92.59;356.393
0.21866666666666668;0.376;720.9385718744477;0.184;41.877;76.42;278.931
0.029333333333333333;0.316;526.475840244984;0.114;26.8092;57.33;201.771
0.018;0.236;338.81068877238806;0.052;13.6782;35.99;144.729
0.007666666666666666;0.144;179.20999834158275;0.018;4.5513;17.82;81.005
0.0016666666666666668;0.004;11.016073069405206;0.004;0.7353;1.1;5.352
0;0;0;0;0;0;0
0;0;0;0;0;0;0
0;0;0;0;0;0;0
0;0;0;0;0;0;0
0;0;0;0;0;0;0
0;0;0;0;0;0;0
0;0;0;0;0;0;0
0;0;0;0;0;0;0
0.008333333333333333;0.004;11.78743698367084;0.005;0.2223;1.33;0.907
0.12466666666666666;0.019;152.39874631008075;0.1;3.5775;15.47;24.513
0.22733333333333336;0.026;296.98756166341843;0.186;11.301300000000001;30.92;27.598
0.34833333333333333;0.058;488.7143136562725;0.263;20.4903;47.48;47.102
0.551;0.13;685.8045357875026;0.326;26.1828;64.84;66.612
0.6699999999999999;0.209;841.1385873987269;0.36;26.586;80.67;131.252
0.8013333333333333;0.272;911.4174414662123;0.358;26.648100000000003;90.7;146.063
0.5519999999999999;0.339;1010.1585071781813;0.368;23.7339;100.61;165.788
0.5266666666666667;0.374;1003.4393088798552;0.339;18.4392;99.15;200.954
0.4446666666666667;0.397;961.5144346724029;0.301;17.6976;99.05;191.148
0.32766666666666666;0.385;843.573751622713;0.243;15.9399;89.12;156.882
0.3143333333333333;0.342;670.6008491330405;0.175;13.084200000000001;71.55;119.48
0.2823333333333333;0.262;463.0188323006828;0.11;25.5078;50.63;112.477
0.16733333333333333;0.199;302.50221155928523;0.054;21.303;32.32;46.627
0.08233333333333333;0.108;146.36668875749348;0.02;9.9702;14.84;24.679
0.007666666666666666;0.003;9.033418716319536;0.004;1.6074000000000002;1.01;3.417
0;0;0;0;0;0;0
0;0;0;0;0;0;0
0;0;0;0;0;0;0
0;0;0;0;0;0;0
0;0;0;0;0;0;0
0;0;0;0;0;0;0
0;0;0;0;0;0;0
0;0;0;0;0;0;0
0.0023333333333333335;0.004;11.016073069405206;0.004;0.10350000000000001;1.15;0.912
0.02033333333333333;0.021;141.51529966663864;0.089;2.2959;14.73;19.37
0.077;0.033;271.4482006489293;0.161;9.504900000000001;28.96;31.406
0.11266666666666668;0.074;418.70693977628804;0.209;17.3898;42.26;65.268
0.3096666666666667;0.132;638.8717661225056;0.296;23.595299999999998;61.57;99.159
0.05266666666666667;0.197;758.5722839456096;0.321;26.6805;74.15;153.112
0.05933333333333333;0.273;916.4433755544989;0.36;31.2975;91.69;152.76
0.063;0.328;975.5554914958743;0.355;33.9228;98.05;158.99
0.268;0.379;1017.7457472304491;0.344;34.556400000000004;100.99;176.588
0.609;0.375;914.8527591693173;0.289;32.9589;95.45;175.983
0.7636666666666666;0.373;817.1785461750385;0.236;29.333700000000004;87.13;160.424
0.5343333333333333;0.321;643.3137219906972;0.173;24.0048;68.86;99.68
0.48066666666666663;0.27;477.4216911405601;0.114;17.6256;52.37;63.445
0.338;0.199;306.5096961873182;0.057;10.6542;32.89;40.748
0.09466666666666666;0.118;156.36431236664504;0.02;4.4721;15.79;22.763
0.010666666666666666;0.004;11.016073069405206;0.004;0.6642;1.12;2.33
0;0;0;0;0;0;0
0;0;0;0;0;0;0
0;0;0;0;0;0;0
0;0;0;0;0;0;0
0;0;0;0;0;0;0
0;0;0;0;0;0;0
0;0;0;0;0;0;0
0;0;0;0;0;0;0
0.010666666666666666;0.004;12.462380408653269;0.005;0.15839999999999999;1.35;0.911
0.18166666666666667;0.02;160.45589148800826;0.105;3.4092;16.29;12.432
0.22566666666666668;0.029;298.06025569109363;0.184;13.023900000000001;31.09;28.223
0.31866666666666665;0.06;487.26800631702446;0.261;27.9909;47.79;43.19
0.4343333333333333;0.13;675.0355482640853;0.319;43.1487;64.3;58.977
0.508;0.211;853.9866497645131;0.366;56.0304;81.99;72.406
0.5906666666666667;0.281;954.5717734184227;0.376;65.9997;94.63;82.41
0.6493333333333333;0.34;1013.7381339272198;0.369;71.99010000000001;101.18;90.473
0.7006666666666667;0.383;1027.1769165494616;0.347;73.3437;101.52;88.072
0.5606666666666666;0.4;968.4266026244919;0.303;70.272;99.94;82.273
0.48033333333333333;0.395;861.1283793326344;0.247;62.831700000000005;90.95;73.741
0.4163333333333334;0.364;704.8844960711959;0.181;51.2667;75.25;60.566
0.3163333333333333;0.31;518.9309047897742;0.113;37.7667;56.89;41.587
0.20733333333333334;0.225;328.4153145605437;0.053;22.3857;35.19;27.138
0.11366666666666668;0.14;175.39535469211617;0.018;9.140400000000001;17.59;13.202
0.005;0.004;11.016073069405206;0.004;1.5372;1.11;1.249
0;0;0;0;0;0;0
0;0;0;0;0;0;0
0;0;0;0;0;0;0
0;0;0;0;0;0;0
0;0;0;0;0;0;0
0;0;0;0;0;0;0
0;0;0;0;0;0;0
0;0;0;0;0;0;0
0.007;0.004;11.016073069405206;0.004;0.2214;1.16;2.357
0.16133333333333333;0.018;157.8404696318018;0.106;3.3957;16;34.275
0.3753333333333333;0.032;276.5584865809391;0.166;12.0069;29.38;73.418
0.5223333333333333;0.069;425.1128679908411;0.216;21.2967;43.02;114.22
0.3066666666666667;0.131;613.5191474262045;0.282;23.186700000000002;59.76;166.818
0.04933333333333333;0.194;750.2138086542725;0.317;13.995000000000001;73.54;219.066
0.4386666666666667;0.261;874.6931750196751;0.343;40.1373;88.32;233.251
0.698;0.316;939.2590829283315;0.342;62.131499999999996;95.4;284.223
0.12266666666666666;0.36;967.8600196591563;0.328;75.7125;97.01;296.047
0.05533333333333334;0.377;919.7400968464591;0.29;74.3481;96.07;295.512
0.078;0.372;817.3713871536048;0.236;67.3659;87.36;270.499
0.10233333333333333;0.337;669.0882285808109;0.178;55.4967;71.81;194.266
0.18966666666666665;0.304;511.8680717809805;0.113;40.2804;56.49;128.933
0.3486666666666667;0.216;322.85303345841953;0.056;23.5359;34.85;67.092
0.25366666666666665;0.148;185.00729634413494;0.018;9.4527;18.55;32.429
0.011666666666666667;0.004;11.016073069405206;0.004;1.5678;1.22;0.907
0;0;0;0;0;0;0
0;0;0;0;0;0;0
0;0;0;0;0;0;0
0;0;0;0;0;0;0
0;0;0;0;0;0;0
0;0;0;0;0;0;0
0;0;0;0;0;0;0
0;0;0;0;0;0;0
0.0016666666666666668;0.004;11.016073069405206;0.004;0.2232;1.27;2.342
0.023333333333333334;0.013;182.78923906503178;0.13;3.4191;18.09;15.022
0.07033333333333333;0.02;317.4166367458978;0.206;10.758600000000001;32.81;42.797
0.111;0.054;512.5000672329223;0.281;24.513299999999997;49.79;136.593
0.11333333333333334;0.131;715.7009861256743;0.342;40.7016;68.09;232.757
0.14366666666666666;0.212;875.6331139461909;0.377;56.4363;84.57;419.761
0.13966666666666666;0.289;993.1400978069009;0.392;58.7115;98.9;341.383
0.14133333333333334;0.351;1054.1505162576386;0.384;50.684400000000004;105.71;258.985
0.165;0.389;1045.7379250740764;0.353;33.3738;104.31;261.35
0.12366666666666666;0.405;982.2509385286701;0.307;32.3622;102.35;107.709
0.114;0.397;867.0220978244698;0.249;29.2455;92.61;55.928
0.10633333333333334;0.373;719.5344404570612;0.184;24.0408;77.59;23.002
0.08733333333333333;0.312;523.3783159423616;0.114;17.5851;58;16.965
0.05466666666666667;0.23;336.44235246216954;0.054;10.689300000000001;36.35;16.134
0.024666666666666667;0.13;169.88731815741355;0.021;4.450500000000001;17.24;4.986
0.0016666666666666668;0.003;8.262054802053903;0.003;1.0206;0.85;0.904
0;0;0;0;0;0;0
0;0;0;0;0;0;0
0;0;0;0;0;0;0
0;0;0;0;0;0;0
0;0;0;0;0;0;0
0;0;0;0;0;0;0
0;0;0;0;0;0;0
0;0;0;0;0;0;0
0.01;0.004;11.016073069405206;0.004;0.0468;1.18;0.902
0.12966666666666668;0.012;199.16865359761653;0.145;1.3851;19.29;19.586
0.11566666666666665;0.015;351.12163207315757;0.234;6.4773000000000005;35.12;49.202
0.32666666666666666;0.05;557.4802898211352;0.312;11.1888;53.05;76.605
0.397;0.134;768.0031959142289;0.372;13.955400000000001;72.2;92.066
0.545;0.224;949.4552601508384;0.412;13.8645;90.52;113.582
0.5356666666666666;0.309;1080.1237051363041;0.428;26.2161;104.93;120.383
0.6436666666666667;0.378;1146.5578082780214;0.419;38.073600000000006;111.93;146.327
0.5076666666666666;0.427;1148.5526599518632;0.388;48.5307;112.56;132.015
0.46166666666666667;0.451;1085.8069300444208;0.338;41.8086;109.81;103.446
0.5503333333333333;0.448;964.8350359050901;0.273;33.093900000000005;100.71;90.651
0.52;0.417;791.5849405931277;0.198;23.8707;84.79;82.256
0.298;0.357;582.8579465349317;0.122;26.595000000000002;64.25;61.725
0.26733333333333337;0.273;381.6456519804472;0.054;19.7325;40.96;54.961
0.167;0.172;205.0989640517213;0.016;8.8731;20.32;27.468
0.007666666666666666;0.003;8.262054802053903;0.003;1.2213;0.95;3.045
0;0;0;0;0;0;0
0;0;0;0;0;0;0
0;0;0;0;0;0;0
0;0;0;0;0;0;0
0;0;0;0;0;0;0
0;0;0;0;0;0;0
0;0;0;0;0;0;0
0;0;0;0;0;0;0
0.001;0.002;5.508036534702603;0.002;0.10260000000000001;0.48;4.201
0.014666666666666666;0.019;54.83327980103804;0.021;2.205;5.82;40.325
0.03;0.035;100.44029990719012;0.039;8.8839;10.73;99.911
0.046000000000000006;0.056;165.2290273955181;0.064;16.6491;17.57;151.286
0.067;0.079;234.56158652571662;0.091;22.9554;24.52;227.693
0.08133333333333333;0.105;310.3242111615882;0.119;26.199;32.33;273.731
0.08866666666666667;0.128;370.44257924246085;0.14;43.3656;38.98;322.148
0.09466666666666666;0.133;374.75139398390337;0.139;58.437000000000005;39.52;362.685
0.09200000000000001;0.132;365.0430318426014;0.134;68.50800000000001;38.1;316.368
0.08600000000000001;0.122;330.54850529513766;0.12;62.7444;35.08;315.009
0.072;0.106;285.1765020894136;0.103;53.3412;30.31;293.177
0.056;0.065;175.58222568550084;0.064;41.19840000000001;18.64;293.701
0.042333333333333334;0.055;145.77012719105255;0.053;30.030299999999997;15.52;230.998
0.026;0.034;91.07544380115935;0.033;17.8533;9.67;123.111
0.010333333333333333;0.013;36.57360138983255;0.014;7.4196;3.97;49.454
0.0003333333333333333;0.001;2.7540182673513014;0.001;1.0116;0.22;2.994
0;0;0;0;0;0;0
0;0;0;0;0;0;0
0;0;0;0;0;0;0
0;0;0;0;0;0;0
0;0;0;0;0;0;0
0;0;0;0;0;0;0
0;0;0;0;0;0;0
0;0;0;0;0;0;0
0.008333333333333333;0.001;2.7540182673513014;0.001;0.162;0.39;3.073
0.17266666666666666;0.016;45.896281574001705;0.018;2.8872000000000004;5.01;42.138
0.26366666666666666;0.028;79.33018273935014;0.03;10.410300000000001;8.53;109.126
0.4143333333333334;0.043;124.35867990980297;0.048;22.0563;13.28;179.86
0.5146666666666667;0.064;185.23634325938124;0.071;34.2045;19.49;258.971
0.5823333333333334;0.079;227.37222575133796;0.086;45.0324;23.88;337.732
0.6713333333333332;0.094;269.0681817187403;0.101;53.0514;28.53;373.304
0.6936666666666667;0.077;217.47102263146962;0.081;57.6216;23.11;181.37
0.6736666666666666;0.088;244.14342090143373;0.09;58.68000000000001;25.8;262.405
0.6016666666666667;0.082;226.17300395807786;0.083;67.0221;24.05;300.024
0.47700000000000004;0.074;202.64030591259785;0.075;65.4615;21.71;273.08
0.40599999999999997;0.05;137.79733385684824;0.051;55.6956;14.6;237.103
0.29833333333333334;0.04;110.64283314046807;0.041;39.834900000000005;11.78;185.173
0.20566666666666666;0.021;58.89500899649257;0.022;23.0364;6.36;143.598
0.09999999999999999;0.011;30.294200940864307;0.011;9.1674;3.25;79.319
0.0029999999999999996;0.001;2.7540182673513014;0.001;1.4157;0.22;6.888
0;0;0;0;0;0;0
0;0;0;0;0;0;0
0;0;0;0;0;0;0
0;0;0;0;0;0;0
0;0;0;0;0;0;0
0;0;0;0;0;0;0
0;0;0;0;0;0;0
0;0;0;0;0;0;0
0.007666666666666666;0.002;5.508036534702603;0.002;0.162;0.58;4.255
0.22633333333333336;0.016;45.896281574001705;0.018;3.1617;4.94;42.584
0.3443333333333333;0.028;78.94450078221732;0.03;12.5199;8.49;112.699
0.478;0.039;110.29932710519687;0.042;28.7685;11.78;167.153
0.576;0.033;92.42533065112421;0.035;45.613800000000005;9.83;246.819
0.694;0.073;210.02250766554295;0.08;60.45660000000001;22.17;313.093
0.7823333333333333;0.097;275.98034967082936;0.104;71.118;29.27;363.193
0.501;0.079;222.9790591661722;0.083;76.7358;23.77;398.258
0.47933333333333333;0.195;534.4483762287954;0.19;76.92930000000001;55.97;412.625
0.4643333333333333;0.216;561.8740997822835;0.192;72.5139;60.43;390.334
0.347;0.205;505.5824439964374;0.168;63.4581;54.85;358.359
0.25366666666666665;0.194;437.7625054184685;0.135;50.624100000000006;47.27;290.706
0.17566666666666667;0.089;222.0269229189001;0.077;31.986;23.69;218.697
0.10166666666666667;0.048;122.67735567012689;0.043;15.159600000000001;13.04;140.492
0.046000000000000006;0.078;119.60993864380606;0.023;4.1535;12.33;77.83
0.0023333333333333335;0.004;11.016073069405206;0.004;0.5922000000000001;1.13;4.169
0;0;0;0;0;0;0
0;0;0;0;0;0;0
0;0;0;0;0;0;0
0;0;0;0;0;0;0
0;0;0;0;0;0;0
0;0;0;0;0;0;0
0;0;0;0;0;0;0
0;0;0;0;0;0;0
0.007666666666666666;0.004;11.016073069405206;0.004;0.0468;1.26;4.264
0.16833333333333333;0.017;191.91907827063451;0.133;1.5920999999999998;18.94;47.91
0.29133333333333333;0.022;358.4315506279395;0.233;8.4312;36.29;121.076
0.38599999999999995;0.055;530.9947625445557;0.292;16.1073;51.5;177.527
0.5043333333333333;0.132;654.7631082234926;0.306;22.3263;63.68;265.179
0.6083333333333333;0.25;1027.7790620754947;0.441;25.619400000000002;98.8;342.424
0.673;0.307;1054.1262502913225;0.415;30.369600000000002;105.39;403.052
0.7146666666666667;0.162;462.03633142671595;0.17;33.1416;49.52;436.829
0.7200000000000001;0.183;500.42388348218776;0.178;33.8733;52.54;442.234
0.6803333333333333;0.177;465.8871810128625;0.162;27.5436;50.54;428.419
0.587;0.166;418.7253644326192;0.142;20.0115;45.66;387.136
0.47900000000000004;0.051;140.55135212419955;0.052;12.501900000000001;14.92;327.387
0.37000000000000005;0.039;107.88881487311677;0.04;12.0168;11.55;241.063
0.26766666666666666;0.008;22.03214613881041;0.008;8.7804;2.35;155.845
0.16666666666666666;0.003;10.533970622989184;0.004;4.2003;1.05;76.382
0.005666666666666667;0;0.7713639142656338;0.001;0.81;0.14;3.038
0;0;0;0;0;0;0
0;0;0;0;0;0;0
0;0;0;0;0;0;0
0;0;0;0;0;0;0
0;0;0;0;0;0;0
0;0;0;0;0;0;0
0;0;0;0;0;0;0
0;0;0;0;0;0;0
0.007666666666666666;0.003;8.262054802053903;0.003;0.0468;0.79;4.651
0.23299999999999998;0.013;209.30487361791293;0.15;1.1799;20.21;48.174
0.34600000000000003;0.019;382.34383197017405;0.253;6.1326;38.52;115.326
0.455;0.05;569.8884256623669;0.32;19.253700000000002;54.48;166.811
0.5756666666666667;0.137;797.9538908198219;0.387;37.368900000000004;75.59;221.721
0.6883333333333334;0.254;1066.335317818413;0.461;56.3121;102.17;297.305
0.7663333333333333;0.36;1226.1951624407661;0.482;58.6368;121.86;342.929
0.801;0.163;465.1760316512002;0.171;50.5476;50.13;368.132
0.7926666666666667;0.161;444.92163024134913;0.162;33.6438;46.67;380.752
0.7416666666666667;0.183;479.46443137105257;0.166;35.9829;52.27;369.936
0.6563333333333333;0.192;473.9262875600483;0.158;36.2079;51.83;306.501
0.5373333333333333;0.071;189.98508452537817;0.069;32.539500000000004;20.32;252.822
0.41533333333333333;0.089;223.14179286843694;0.077;21.3867;24.05;181.739
0.31266666666666665;0.096;195.36659329449589;0.055;11.493900000000002;21.17;121.163
0.19933333333333333;0.02;51.693579576553915;0.019;4.0923;5.57;59.483
0.004333333333333333;0.001;2.7540182673513014;0.001;0.5922000000000001;0.23;1.942
0;0;0;0;0;0;0
0;0;0;0;0;0;0
0;0;0;0;0;0;0
0;0;0;0;0;0;0
0;0;0;0;0;0;0
0;0;0;0;0;0;0
0;0;0;0;0;0;0
0;0;0;0;0;0;0
0.007;0.001;2.7540182673513014;0.001;0.0468;0.32;3.516
0.17500000000000002;0.012;33.81958312248125;0.013;0.6768000000000001;3.73;47.363
0.288;0.036;103.58000013167424;0.04;3.0879000000000003;11.29;118.127
0.391;0.045;129.48103448737277;0.049;6.6231;13.97;177.156
0.5103333333333333;0.05;142.86544386699646;0.054;10.3734;15.38;264.717
0.613;0.082;236.69490593550708;0.09;13.6818;25.25;368.908
0.6960000000000001;0.105;300.28441163057505;0.113;21.3084;32.32;453.868
0.727;0.124;351.70079838483935;0.131;28.4769;37.82;231.442
0.7273333333333333;0.109;303.4361805006191;0.112;34.2207;32.37;200.753
0.69;0.19;495.71134815287076;0.171;32.693400000000004;54.19;170.995
0.5976666666666667;0.069;188.0988506615757;0.069;29.178;20.32;159.891
0.49100000000000005;0.107;278.02931723689653;0.098;24.0237;30.01;147.253
0.3793333333333333;0.108;263.83136802114564;0.089;17.4519;28.65;106.924
0.285;0.084;179.55960303723216;0.054;10.391399999999999;19.48;56.177
0.17866666666666667;0.025;62.51681166739271;0.022;4.1652000000000005;6.7;31.243
0.005;0.003;8.262054802053903;0.003;0.47790000000000005;0.88;1.616
0;0;0;0;0;0;0
0;0;0;0;0;0;0
